setting,classifier,rate
"('frontal', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",MLP,94.33
"('frontal', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,90.21
"('frontal', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,93.3
"('frontal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_euclidean,92.27
"('frontal', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,88.66
"('frontal', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,89.69
"('frontal', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,90.21
"('frontal', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,92.27
"('frontal', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,90.21
"('frontal', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'frontal', 'neutral-chebyshev.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'frontal', 'neutral-zernike.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'radial', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'radial', 'neutral-hututu.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-legendre.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,98.45
"('frontal', 'neutral-legendre.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,99.48
"('frontal', 'neutral-legendre.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-legendre.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,93.3
"('frontal', 'neutral-legendre.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,97.42
"('frontal', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,92.27
"('frontal', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,95.88
"('frontal', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,97.42
"('frontal', 'neutral-chebyshev.dat', 'frontal', 'neutral-zernike.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-chebyshev.dat', 'radial', 'neutral-hu1980.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-chebyshev.dat', 'radial', 'neutral-hututu.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-chebyshev.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,98.45
"('frontal', 'neutral-chebyshev.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,98.45
"('frontal', 'neutral-chebyshev.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,97.42
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,91.24
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,91.24
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-hu1980.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-hututu.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,97.94
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,97.94
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,94.85
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,96.91
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,93.81
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,95.36
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,94.33
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,96.91
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-hututu.dat')",KNN_manhattam,79.9
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,88.14
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,90.72
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,91.75
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-hu1980.dat')",MLP,65.46
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,71.13
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,94.33
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,88.14
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-zernike.dat')",MLP,87.63
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,68.56
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,85.05
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,90.72
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,85.05
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",MLP,85.57
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,55.67
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,68.04
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,88.66
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,68.04
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,87.63
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,88.66
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,91.75
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,92.27
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,80.41
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-hututu.dat')",MLP,81.96
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,93.3
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,91.24
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",MLP,92.78
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,81.96
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,87.11
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,92.27
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,90.21
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",MLP,85.57
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,80.41
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,81.96
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,88.14
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,81.96
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",MLP,90.21
"('radial', 'neutral-legendre.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,91.75
"('radial', 'neutral-legendre.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,94.85
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,88.14
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,95.36
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,94.33
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,92.27
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,93.3
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,94.85
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,93.81
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,90.21
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,92.27
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,96.39
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,93.3
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,90.21
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,97.94
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,94.33
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,94.33
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,95.88
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,91.75
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,91.24
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,93.3
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,94.85
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,95.36
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,92.78
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,92.27
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,94.85
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-zernike.dat')",MLP,93.81
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,93.3
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,94.33
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,97.42
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,94.33
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",MLP,91.75
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,91.75
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,92.27
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,93.81
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,92.27
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,69.59
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,92.78
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,88.66
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,87.63
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hu1980.dat')",MLP,80.41
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,87.11
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,92.78
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,86.08
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",MLP,82.47
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,54.12
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,70.1
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,85.05
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,70.1
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,90.21
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,86.08
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,86.08
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,87.11
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,71.65
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,88.14
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,90.21
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,87.63
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,83.51
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,65.98
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,69.07
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,77.84
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,69.07
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,83.51
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,93.3
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",MLP,95.36
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,95.36
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,96.39
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,98.45
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,94.85
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,91.24
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,96.39
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,96.39
"('sagittal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",MLP,93.81
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_euclidean,90.21
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,94.85
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,95.88
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,91.75
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,90.72
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",MLP,90.21
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,89.18
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,91.75
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,89.18
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,94.85
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",MLP,89.69
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,92.78
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,92.78
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,87.63
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",MLP,88.14
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,88.66
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,90.72
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,88.66
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",MLP,90.72
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,85.05
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,92.78
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,85.57
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",MLP,82.99
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,64.43
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,69.07
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,90.21
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,69.07
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,94.33
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,91.75
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,89.18
