setting,classifier,rate
"('radial', 'neutral-legendre.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,88.66
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,90.21
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,94.85
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,92.27
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,86.6
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,90.21
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,91.24
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,90.72
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,92.78
"('radial', 'neutral-chebyshev.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,90.21
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,92.78
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,90.72
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,94.85
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,91.75
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,91.24
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,92.78
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,93.3
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,95.36
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,92.27
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",MLP,87.11
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,92.27
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,93.3
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,93.81
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,93.81
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_euclidean,87.63
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,87.11
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,94.33
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,92.27
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-zernike.dat')",MLP,89.18
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,86.6
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,90.21
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,93.3
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,90.21
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,87.11
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,86.08
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,86.6
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,88.14
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,86.6
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,88.66
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,68.56
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-legendre.dat')",KNN_euclidean,89.18
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,82.99
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-zernike.dat')",MLP,86.08
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hu1980.dat')",KNN_euclidean,72.16
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,82.47
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,91.24
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,84.54
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,79.9
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,56.19
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,72.16
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,87.11
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,72.16
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,89.69
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,84.54
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,82.47
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,84.02
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,68.04
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,82.47
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,90.21
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,85.57
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,78.87
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,63.4
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,68.56
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,78.35
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,68.56
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,85.57
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,86.08
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,91.24
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,90.21
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,92.27
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,94.33
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,93.3
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,87.11
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,89.69
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,90.72
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,90.72
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,90.72
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,93.3
"('sagittal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,90.21
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_euclidean,85.05
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,89.69
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,93.81
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,89.69
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",MLP,86.6
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,83.51
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,84.54
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,87.11
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,84.54
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,90.21
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",MLP,84.54
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,87.63
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,92.27
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_euclidean,90.21
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,84.02
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",MLP,85.57
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",MLP,84.02
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",MLP,88.14
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",MLP,84.02
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,87.11
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,82.99
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,90.21
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,85.57
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,79.9
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,55.67
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,68.56
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,87.11
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,68.56
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,88.66
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,89.18
