l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,sample,subject
-2.528130e+04,6.549532e+05,-4.706523e+06,4.903950e+08,-2.105497e+07,9.784389e+08,-1.817744e+10,1.605283e+12,0,32
1.244452e+05,-8.185061e+06,5.986052e+06,-1.395096e+09,-3.907808e+07,2.554063e+09,-1.392945e+10,1.149612e+12,3,98
-5.766266e+04,4.010584e+05,-4.376642e+05,5.288815e+08,-6.717056e+06,-1.978607e+08,-9.254142e+09,6.604071e+11,0,10
6.612930e+04,-1.122360e+07,1.564145e+07,-6.119850e+08,-1.343444e+07,1.083495e+09,-1.330193e+10,1.089625e+12,2,99
-2.943260e+04,8.486379e+05,-1.575953e+07,8.134419e+08,3.117316e+07,-7.191775e+08,-1.063542e+10,1.075022e+12,3,61
-6.455679e+04,3.367480e+06,2.113631e+06,-1.037881e+08,-4.867143e+06,4.820313e+08,-6.428500e+09,4.795195e+11,3,95
3.887741e+04,-3.044879e+06,-2.624124e+06,2.829107e+08,8.003028e+06,9.579814e+07,-7.150069e+09,5.692184e+11,0,55
-4.681976e+04,1.746923e+06,-1.098408e+07,8.529486e+08,1.597568e+07,-4.033197e+08,-1.186324e+10,1.024549e+12,2,66
-4.542588e+04,-8.521763e+05,1.121006e+07,-7.016259e+08,-2.884557e+06,-1.246893e+08,-1.124311e+10,8.864371e+11,3,56
-6.525667e+04,3.449289e+06,5.153131e+06,-4.898995e+08,2.967452e+07,-1.718068e+09,-8.189279e+09,6.635728e+11,2,84
1.634565e+04,2.516123e+06,4.336637e+06,-7.156995e+08,7.866483e+06,-1.692170e+09,-8.756117e+09,7.373538e+11,2,92
-8.462585e+04,5.803034e+06,-6.180169e+06,4.895804e+08,5.901128e+05,2.769283e+08,-6.089578e+09,4.145482e+11,2,62
7.074909e+03,7.006576e+04,3.765799e+05,7.805405e+07,-2.494902e+07,1.982444e+09,-8.637843e+09,5.507016e+11,0,83
1.836839e+04,-1.561196e+06,1.122115e+07,-6.657270e+08,1.485133e+07,-6.356104e+08,-1.218010e+10,9.876029e+11,1,57
-2.988931e+04,-5.191186e+05,2.296330e+06,-7.183884e+08,4.648364e+07,-2.749166e+09,-8.386825e+09,7.749832e+11,3,59
7.738686e+04,-2.891241e+06,1.132859e+06,5.964080e+07,1.280435e+07,-2.471323e+08,-7.638043e+09,5.593094e+11,0,11
-8.087105e+03,-1.802710e+06,-8.611896e+06,5.001087e+08,1.787973e+07,-1.334653e+09,-5.306355e+09,3.627367e+11,0,13
1.271994e+05,-7.844410e+06,3.555772e+06,-1.246951e+09,-3.071671e+07,1.166226e+09,-1.216241e+10,1.069052e+12,1,64
-9.506024e+04,3.572465e+06,1.669063e+05,1.273258e+09,-5.422431e+07,2.831946e+09,-1.364676e+10,1.159844e+12,1,35
3.027222e+03,-9.123261e+02,8.886510e+06,-5.481442e+08,-2.897014e+07,1.331985e+09,-1.506185e+10,1.056294e+12,0,8
-6.157122e+03,-1.608218e+06,9.661901e+06,-4.714684e+08,-2.269488e+07,6.465256e+08,-8.643910e+09,5.510462e+11,0,86
-5.049569e+03,-6.422878e+05,4.874257e+06,-4.265512e+08,8.751823e+06,-1.645155e+08,-5.267268e+09,3.672250e+11,1,63
1.601434e+05,-1.394561e+07,2.387341e+06,-5.882252e+07,-1.459970e+06,3.532640e+08,-1.451221e+10,1.136954e+12,2,51
-1.150139e+04,-4.137847e+06,-8.509440e+06,2.312964e+08,5.841274e+06,1.005442e+08,-4.668272e+09,3.804505e+11,3,48
3.537336e+04,-3.591726e+06,-5.036549e+06,3.112736e+08,1.409064e+07,-9.659340e+08,-6.340974e+09,3.988331e+11,0,14
3.569127e+04,-2.244123e+06,7.653382e+05,2.379563e+06,-2.473333e+07,1.773773e+09,-1.214212e+10,7.504761e+11,1,54
-1.744518e+04,9.700179e+05,-2.829387e+06,5.034031e+07,2.806528e+06,6.588340e+08,-7.281442e+09,5.202568e+11,1,52
-5.938537e+03,-9.472287e+05,1.019717e+06,-2.071622e+08,1.353238e+07,-5.993168e+08,-4.926917e+09,3.399585e+11,0,63
2.861029e+04,-3.861825e+06,-3.456684e+06,3.558526e+08,1.774725e+07,-7.527971e+08,-7.884691e+09,5.729468e+11,3,101
-5.805694e+04,1.680818e+05,1.992650e+06,3.982716e+08,-1.875888e+07,1.218502e+09,-9.751392e+09,6.774452e+11,2,91
2.274562e+04,-1.659493e+05,-5.560611e+06,2.593956e+08,-1.248310e+07,1.608066e+09,-1.264875e+10,9.640626e+11,3,49
5.195160e+04,-2.893014e+06,-1.816794e+06,2.516633e+08,7.741337e+06,-1.059335e+09,-7.202138e+09,4.891975e+11,0,102
-2.422321e+04,1.483755e+06,-1.602902e+07,1.228525e+09,-4.012030e+06,3.637430e+08,-8.666885e+09,6.040575e+11,1,0
-1.653999e+05,1.832485e+07,-2.802914e+07,2.724390e+09,-3.655056e+06,2.293788e+08,-1.258714e+10,1.102957e+12,0,36
-7.702517e+04,2.948515e+06,-9.705325e+06,5.441058e+08,-5.735293e+06,5.331112e+08,-5.214214e+09,3.291205e+11,0,18
-1.132621e+04,-4.694800e+06,1.557888e+07,-3.866001e+08,-5.348569e+07,3.120176e+09,-1.147190e+10,1.066405e+12,2,97
2.847186e+03,1.325930e+07,5.564036e+06,-3.085911e+09,-7.882483e+06,-3.535289e+09,-1.869521e+10,1.723706e+12,2,79
2.491986e+05,-2.954421e+07,-6.187561e+07,5.202247e+09,4.821759e+07,-6.804826e+09,-1.766923e+10,1.749198e+12,3,79
1.390715e+04,-2.647704e+06,8.201094e+06,-5.128848e+08,-1.277877e+07,2.380300e+08,-8.961339e+09,5.632942e+11,3,86
9.243878e+04,-8.093551e+06,-4.250059e+06,3.971731e+08,3.406569e+07,-2.747981e+09,-1.247287e+10,1.146935e+12,1,94
-5.099970e+04,2.347190e+05,-7.269172e+06,3.493327e+08,-4.819975e+05,5.997183e+08,-5.097014e+09,3.843446e+11,1,48
1.404389e+05,-4.727774e+06,-4.004516e+06,-9.904211e+08,-2.507746e+07,1.196847e+09,-1.576507e+10,1.322411e+12,0,98
1.486408e+05,-1.391720e+07,-1.338928e+07,1.449276e+09,3.207076e+07,-4.518362e+08,-1.211220e+10,1.297811e+12,1,61
-4.225154e+04,7.011862e+05,-9.702707e+05,4.046102e+08,-2.656226e+07,1.085767e+09,-8.224328e+09,5.644898e+11,0,96
-6.228385e+04,1.202863e+06,1.178664e+07,-8.543951e+08,-1.311816e+07,1.539705e+09,-1.143464e+10,8.715084e+11,2,37
-8.654809e+04,4.878084e+06,4.155271e+06,-1.227907e+08,3.205179e+06,-5.431091e+08,-8.845539e+09,6.169420e+11,0,84
-1.031963e+05,3.762758e+06,9.888214e+06,-2.939673e+08,-7.060424e+05,-8.719143e+08,-9.633723e+09,7.894614e+11,0,97
1.634412e+04,9.987162e+05,-5.524220e+06,1.192943e+08,-1.810291e+06,-8.709716e+08,-7.473586e+09,4.909611e+11,0,74
-8.056029e+04,3.283382e+06,-2.026702e+06,3.120693e+08,-5.146793e+06,-5.461857e+08,-9.232785e+09,6.059507e+11,1,104
-4.944216e+04,3.182722e+06,4.937364e+06,-3.516293e+08,1.627131e+07,-6.699953e+08,-4.428157e+09,3.213523e+11,1,88
2.356236e+04,-3.654177e+06,-2.643456e+07,1.683293e+09,1.334691e+07,-1.085910e+09,-7.034491e+09,6.185376e+11,0,80
1.699605e+04,-3.079738e+06,-2.272113e+06,2.053949e+08,2.363637e+07,-2.501669e+09,-1.192953e+10,1.039008e+12,0,34
-5.120896e+04,3.416375e+06,-7.107066e+06,3.163162e+08,-1.697336e+07,4.983456e+08,-7.442568e+09,4.893235e+11,1,92
3.300860e+04,4.098138e+06,-1.246443e+07,1.020471e+09,-7.184340e+07,4.311290e+09,-1.094169e+10,9.578697e+11,0,25
-6.973281e+04,-3.189672e+05,-7.438755e+06,9.664720e+08,3.135425e+05,-8.668899e+08,-1.108972e+10,8.525152e+11,0,70
1.774555e+03,-1.467522e+06,-7.700004e+06,7.110939e+08,-2.471405e+06,1.617679e+08,-1.393052e+10,9.966901e+11,0,3
-5.350467e+04,1.567674e+05,-3.174407e+06,2.320242e+08,3.210224e+07,-2.231547e+09,-8.449847e+09,6.443770e+11,0,59
-2.071694e+05,1.517474e+07,5.718802e+06,1.370218e+08,-9.921925e+06,-2.939615e+08,-1.472406e+10,1.225973e+12,2,81
6.337245e+04,-6.015498e+06,7.908185e+05,-2.059420e+08,2.780652e+07,-3.512239e+08,-1.123404e+10,1.122681e+12,2,61
4.313386e+04,-7.350286e+06,-6.422727e+06,5.296354e+08,-1.208148e+07,4.695152e+08,-1.160634e+10,1.076277e+12,2,64
-5.704912e+04,1.658391e+06,3.967280e+06,-3.706010e+08,5.885077e+06,-3.304635e+08,-5.852388e+09,4.256729e+11,0,95
-1.350523e+05,7.939205e+06,-9.473308e+06,1.190726e+09,-1.492855e+07,6.203368e+08,-1.114119e+10,7.851814e+11,0,0
4.071338e+04,-4.463595e+06,5.400944e+06,-6.945113e+08,-7.867591e+06,1.835130e+09,-1.189795e+10,9.350204e+11,1,49
-4.505969e+04,3.118979e+06,-5.423047e+06,2.868130e+08,2.176171e+06,9.377670e+08,-6.021133e+09,4.570744e+11,3,62
-2.630049e+04,2.547475e+05,1.892794e+06,-2.518032e+08,1.288078e+07,-1.242719e+09,-6.330352e+09,4.466062e+11,0,53
-1.142915e+05,-2.133212e+06,1.363024e+07,8.082918e+08,-1.520325e+07,-1.128576e+09,-1.417267e+10,1.133219e+12,1,33
-1.049295e+04,1.157606e+06,-1.796980e+07,1.012492e+09,-1.620777e+07,-1.006612e+08,-1.054199e+10,7.264155e+11,0,79
-1.570672e+05,1.173480e+07,7.409422e+06,-1.162368e+09,1.914229e+07,-8.886337e+08,-7.955672e+09,7.121491e+11,0,92
-5.180239e+04,7.369618e+05,-1.604856e+06,4.465217e+08,-9.051556e+06,-1.541178e+08,-7.871661e+09,5.644039e+11,1,82
-1.254384e+05,7.572355e+06,-5.124468e+06,-5.271462e+08,3.559696e+07,-1.533511e+09,-5.791748e+09,6.288584e+11,1,90
3.694623e+04,-3.149459e+06,5.504656e+05,-1.426077e+07,8.793547e+06,-6.201623e+08,-4.003794e+09,3.022621e+11,2,58
-3.003628e+04,1.732816e+05,2.464661e+06,-5.339357e+08,3.156705e+07,-1.088503e+09,-8.931496e+09,7.628579e+11,0,39
3.452130e+04,-1.605435e+06,3.454309e+06,-1.942097e+08,-2.002586e+07,8.389653e+08,-8.869004e+09,5.375618e+11,2,68
1.869045e+03,-1.703554e+06,-2.141758e+06,-6.471121e+06,5.315069e+06,1.335855e+08,-9.218518e+09,7.092502e+11,2,71
6.840247e+04,-6.127144e+06,-1.310170e+07,9.672762e+08,1.414670e+07,2.076970e+08,-1.736511e+10,1.492995e+12,0,17
-2.659199e+04,2.849843e+06,-5.397706e+06,7.670171e+08,-3.868336e+07,2.163911e+09,-9.861916e+09,7.387689e+11,1,96
-3.626856e+04,-1.696585e+06,1.196905e+07,-9.449551e+07,-1.439947e+07,1.025889e+08,-7.834865e+09,5.344737e+11,3,77
9.126196e+04,-1.318160e+07,-1.368948e+07,1.930587e+09,3.197154e+07,-2.696937e+09,-1.320186e+10,1.234965e+12,2,75
-4.087622e+04,1.160127e+06,-1.542695e+06,-4.272635e+07,9.646705e+06,-2.983538e+08,-4.958970e+09,3.575610e+11,3,63
2.151076e+04,-5.084440e+06,-5.954155e+06,9.746820e+08,-4.189486e+07,2.328822e+09,-1.487010e+10,1.425030e+12,2,67
-5.731938e+04,5.499065e+05,1.356684e+07,-2.547943e+08,-2.781891e+07,8.949097e+08,-1.037620e+10,8.608240e+11,3,97
3.102981e+04,2.762080e+06,-1.451966e+07,1.875711e+08,-5.790603e+07,2.802800e+09,-1.001908e+10,9.659054e+11,0,73
2.006846e+04,-4.880979e+06,-1.103689e+07,1.599596e+09,3.167209e+07,-2.697664e+09,-1.364838e+10,1.290958e+12,2,94
-9.555718e+04,7.725736e+06,-4.071533e+06,6.370375e+08,-4.936278e+07,2.413942e+09,-1.546768e+10,1.352029e+12,1,87
-1.182988e+03,-5.729943e+06,-1.951742e+07,7.640358e+08,1.448505e+07,-2.964335e+08,-5.352552e+09,4.027780e+11,0,15
-4.114557e+04,7.946996e+05,1.399347e+06,2.548278e+08,-1.593058e+07,4.971020e+08,-1.356481e+10,1.006420e+12,0,38
2.071186e+05,-3.074165e+07,-5.929154e+07,8.402953e+09,-9.868395e+06,-2.567398e+09,-4.154056e+10,4.254409e+12,2,72
-8.076187e+03,-1.759309e+06,-1.001091e+07,6.251380e+08,7.144411e+06,-2.793724e+08,-4.934587e+09,3.726364e+11,0,48
2.706273e+03,-6.844795e+06,7.730422e+06,3.597794e+08,-2.512608e+07,1.172103e+09,-1.272022e+10,1.059230e+12,0,99
-7.903293e+03,-1.377610e+06,9.868294e+06,-5.173376e+08,-8.320088e+06,9.737283e+08,-8.436006e+09,5.017000e+11,0,100
4.943856e+04,-5.702544e+06,-6.139799e+06,6.277561e+08,1.615210e+07,-1.330409e+09,-8.376550e+09,5.858166e+11,2,60
1.867917e+05,-1.059716e+07,-2.118894e+07,1.555914e+09,1.479829e+07,-2.835260e+09,-1.681003e+10,1.511619e+12,0,23
1.135896e+04,-2.124155e+06,-2.883818e+06,-3.642926e+07,5.471293e+04,8.663460e+08,-9.223906e+09,7.083469e+11,0,49
-3.825840e+04,2.740525e+06,-9.808869e+05,-3.485647e+08,4.325045e+07,-2.722797e+09,-1.088479e+10,1.086653e+12,0,94
5.978713e+04,-7.794103e+06,-1.151054e+07,8.252402e+08,-7.098590e+05,-4.353588e+08,-1.124211e+10,7.990479e+11,1,38
-8.764557e+04,6.765359e+06,4.398235e+06,-4.922823e+08,5.778455e+05,-6.837072e+08,-8.278689e+09,6.690615e+11,3,92
-1.326741e+05,9.439999e+06,1.262782e+07,-7.731557e+08,-1.188856e+07,7.327198e+08,-1.373864e+10,1.182628e+12,3,81
-6.531438e+04,5.558170e+06,2.672889e+05,1.992952e+07,-6.595164e+06,3.569880e+08,-6.405569e+09,4.111262e+11,0,88
-1.737411e+05,9.311914e+06,9.922232e+06,-1.168548e+08,-1.019466e+07,8.162095e+07,-1.436874e+10,1.271003e+12,1,81
-9.664332e+03,-4.443584e+06,-1.534943e+07,1.095205e+09,2.068388e+07,-1.946132e+09,-1.028585e+10,7.692513e+11,1,69
-2.996942e+04,2.091635e+06,-4.218972e+06,6.316105e+08,-2.672931e+07,1.627994e+09,-1.088738e+10,6.643785e+11,0,54
-7.859924e+04,-4.950691e+05,1.776252e+07,-9.046020e+08,-5.480928e+06,-1.072334e+08,-9.765494e+09,7.500774e+11,1,56
-1.508127e+05,6.543508e+06,-6.020367e+06,1.005725e+09,-1.637624e+07,9.261771e+08,-9.178246e+09,6.961869e+11,0,85
1.665818e+04,-5.734958e+06,7.006714e+06,-3.664865e+08,-6.313934e+07,3.268111e+09,-1.598002e+10,1.494747e+12,3,47
2.049560e+04,-4.704972e+06,-1.296824e+07,9.697035e+08,1.099482e+07,-6.597996e+08,-3.872867e+09,2.808740e+11,0,58
6.858882e+04,-3.900294e+06,-8.591246e+06,6.061081e+08,-2.479095e+07,1.657181e+09,-1.179669e+10,7.347014e+11,2,54
-3.385258e+03,-3.632440e+06,7.648189e+06,-7.656307e+08,2.053338e+06,7.328096e+08,-6.587842e+09,5.535054e+11,3,55
5.004230e+04,-5.544228e+06,-3.653399e+06,3.975394e+08,1.001575e+07,-9.012498e+08,-4.124275e+09,2.880789e+11,1,58
5.887724e+04,-9.245572e+06,2.180364e+07,-8.385745e+08,-1.244151e+08,9.861259e+09,-2.537530e+10,2.909632e+12,0,2
-5.112946e+04,3.977119e+06,-1.303646e+06,3.160709e+08,-3.382755e+07,1.723128e+09,-6.812637e+09,4.810281e+11,1,46
-2.895450e+04,-2.125896e+06,-1.520139e+07,7.973829e+08,2.957144e+07,-1.026882e+09,-7.867093e+09,6.036550e+11,0,101
-3.633298e+03,-3.306003e+05,2.676900e+06,-4.058544e+07,-1.123141e+07,1.226192e+09,-9.436542e+09,5.707530e+11,0,43
-7.887175e+03,1.969100e+06,-6.042392e+06,2.219665e+08,-1.149755e+07,4.656105e+08,-9.178617e+09,6.087293e+11,0,42
2.388895e+04,-2.116143e+06,1.698447e+06,-3.125867e+07,-8.423643e+06,9.099727e+08,-1.238408e+10,9.788178e+11,2,93
-4.612996e+04,2.398844e+06,3.113677e+06,-3.037801e+08,2.917999e+07,-1.779999e+09,-6.947490e+09,5.260327e+11,0,103
7.162274e+03,-1.404880e+06,-5.390993e+06,2.571734e+08,-9.001336e+06,3.290396e+08,-9.469828e+09,7.329007e+11,2,85
-4.379579e+04,-8.128603e+05,1.044224e+07,6.222723e+07,-1.907836e+07,3.504715e+08,-8.287024e+09,5.638380e+11,1,77
-3.267472e+04,-4.859449e+06,6.500207e+06,2.532041e+08,-3.008499e+07,2.257115e+09,-9.828384e+09,7.297367e+11,1,91
-1.647493e+05,1.324691e+07,1.331785e+06,1.914814e+09,-6.874372e+07,2.841349e+09,-1.691364e+10,1.735334e+12,2,87
5.886599e+03,-2.538349e+06,-3.819980e+06,5.422326e+08,-1.791928e+07,1.258122e+09,-9.190904e+09,5.691164e+11,1,43
-5.001564e+04,3.559555e+06,-3.546555e+06,2.063509e+08,-3.890736e+06,5.400115e+06,-6.792776e+09,4.322091e+11,3,88
-1.255590e+02,-1.595163e+06,2.444962e+06,-4.565951e+08,1.260211e+07,1.211424e+08,-9.037914e+09,8.105273e+11,1,45
5.815764e+04,-1.965424e+06,-2.093667e+05,-4.662054e+07,-3.088932e+06,-1.453585e+08,-6.942196e+09,4.569293e+11,3,102
-4.219957e+04,2.107582e+05,-6.324092e+06,1.019794e+08,1.836296e+07,-3.374461e+08,-6.453518e+09,5.488599e+11,0,52
2.331884e+03,-2.281897e+06,2.141246e+05,-1.047840e+08,8.199499e+06,-7.813915e+08,-6.278006e+09,4.528831e+11,1,53
-4.737740e+04,3.954115e+06,-1.075847e+07,7.501465e+08,-8.878307e+06,4.532613e+08,-1.080705e+10,8.261266e+11,1,34
-9.356887e+03,-1.707828e+06,1.281775e+07,-5.734785e+08,-1.031295e+07,8.914660e+08,-8.217167e+09,4.864285e+11,1,100
3.673587e+04,-4.426171e+06,8.532583e+06,-3.779853e+08,-3.642598e+07,1.843720e+09,-1.366178e+10,1.127836e+12,1,93
-4.636700e+04,9.864906e+06,-2.109201e+07,1.540069e+09,-9.152462e+07,4.972011e+09,-1.313384e+10,1.406135e+12,2,73
3.675874e+04,-5.924571e+06,-1.057817e+07,9.055023e+08,4.736565e+07,-3.398160e+09,-9.975943e+09,9.139890e+11,0,75
2.727181e+04,-3.490485e+06,1.003250e+07,-5.023902e+08,-4.184151e+07,3.141986e+09,-1.062575e+10,7.644471e+11,2,83
-1.486792e+02,8.017638e+05,-1.282019e+06,2.628851e+08,-1.966704e+07,1.348300e+09,-8.670893e+09,5.531866e+11,1,83
-6.610077e+04,5.849474e+06,-8.648947e+06,6.509633e+08,-2.477675e+07,8.938568e+08,-1.296565e+10,1.019053e+12,0,47
-1.457129e+05,9.853426e+06,-1.683314e+07,3.336934e+09,-2.440434e+07,5.348726e+08,-1.743488e+10,1.568491e+12,1,36
-1.026169e+05,7.516406e+06,1.699020e+06,-3.161828e+08,1.732813e+07,-2.066203e+09,-8.423407e+09,5.936022e+11,0,1
-2.841345e+04,-6.342936e+05,-9.839440e+06,6.979585e+08,5.368803e+06,6.959485e+08,-7.785766e+09,6.852784e+11,2,55
3.708949e+04,-4.382731e+06,-3.467585e+06,4.403764e+08,3.331712e+07,-2.632511e+09,-9.495378e+09,7.914966e+11,3,76
-5.780273e+04,1.855519e+06,-8.239013e+05,2.730695e+07,1.025064e+07,1.028828e+07,-6.501860e+09,6.321147e+11,0,65
-6.526599e+04,1.353348e+06,-5.305270e+06,-2.863271e+08,3.945570e+07,-2.188633e+09,-8.564702e+09,7.337216e+11,0,104
2.260541e+04,-6.766271e+06,-8.023985e+06,1.437182e+09,-2.307613e+07,9.041812e+08,-1.248149e+10,9.410168e+11,0,6
9.902261e+01,1.209463e+06,-1.371843e+07,1.338599e+09,4.672803e+06,-1.478145e+08,-1.231896e+10,9.296721e+11,0,51
8.901276e+04,-3.616941e+06,6.064356e+06,-1.528711e+09,-3.633452e+07,1.552198e+09,-1.423685e+10,1.249510e+12,1,98
-2.776147e+04,-1.305300e+06,-5.831412e+06,4.091208e+08,9.845542e+06,-7.698245e+08,-6.685130e+09,5.251642e+11,1,80
-3.392709e+03,1.051969e+06,-3.103035e+06,1.301181e+08,1.669377e+07,-7.674601e+08,-8.573120e+09,6.086946e+11,0,71
1.082817e+05,-5.178998e+06,1.338536e+05,-8.829681e+08,-3.001712e+07,4.793286e+08,-1.316448e+10,1.155876e+12,1,78
-2.944217e+04,1.153961e+04,-3.379298e+06,-6.308242e+07,3.512324e+07,-1.608603e+09,-5.917889e+09,6.116599e+11,0,90
1.625250e+04,-1.773316e+06,1.382026e+07,-1.215198e+09,1.226468e+07,-5.376958e+08,-1.280797e+10,1.058671e+12,3,57
-1.774133e+04,-2.420445e+06,-9.122803e+06,1.716362e+08,3.615267e+07,-1.677084e+09,-6.319238e+09,4.380838e+11,0,20
4.584774e+02,-2.285344e+06,4.825654e+06,-6.246198e+08,2.826279e+07,-1.893939e+09,-1.222232e+10,1.077299e+12,2,57
-8.943703e+04,6.159975e+06,7.195992e+06,-5.371986e+08,2.741453e+07,-1.769301e+09,-8.002994e+09,6.298244e+11,2,103
-3.553436e+04,2.484418e+06,1.184291e+06,-3.600233e+07,-1.181228e+06,3.876896e+08,-4.785816e+09,3.172650e+11,2,88
-3.208401e+04,2.942151e+06,-4.633242e+05,3.463848e+07,-3.510025e+07,1.648965e+09,-7.941795e+09,5.914916e+11,0,82
7.050949e+04,-1.112030e+07,-1.770118e+07,1.321843e+09,1.251271e+07,-3.004673e+08,-8.768304e+09,7.634079e+11,3,50
-3.206889e+04,5.672152e+05,-1.174202e+07,1.654722e+09,-3.605727e+07,2.447963e+09,-1.284564e+10,1.052710e+12,0,35
-3.286981e+04,-2.159153e+06,-1.095025e+06,-6.241406e+07,-6.155212e+06,2.446662e+08,-1.083424e+10,8.953490e+11,1,85
8.601312e+04,-4.851796e+06,1.063264e+07,-6.312476e+08,1.908189e+07,-4.384319e+08,-8.921156e+09,7.027205e+11,0,89
-5.782779e+04,-9.724210e+05,5.092060e+06,-1.855332e+07,1.981799e+07,-1.618084e+09,-8.598123e+09,7.074968e+11,2,56
2.355839e+04,-1.113799e+07,-3.606241e+07,2.202199e+09,6.545485e+07,-8.408745e+09,-1.635262e+10,1.683463e+12,1,79
5.276779e+03,-1.215450e+06,-5.605407e+06,5.029908e+08,-2.410894e+07,5.199361e+08,-9.649285e+09,6.822708e+11,0,69
-3.733932e+04,-1.236528e+05,5.958807e+06,1.999146e+08,-5.302966e+07,3.493173e+09,-9.948404e+09,7.716210e+11,2,96
-7.594447e+04,7.741738e+06,-4.358670e+06,1.037995e+09,-6.022544e+07,3.223293e+09,-1.607807e+10,1.460875e+12,0,87
2.047192e+05,-1.562386e+07,1.904558e+07,-1.691890e+09,2.372863e+07,-3.459942e+08,-1.281560e+10,1.001791e+12,0,21
