3.352246e+00,6.694089e+00,1.526969e-01,5.536478e-02,4.757851e-03,1.247729e-01,-1.779798e-03,5.270812e+00,2.660492e+01,9.562830e-02,4.437388e-02,2.779186e-03,1.704480e-01,7.877060e-05,5.900330e+00,2.105409e+01,7.311785e-01,4.034293e-01,2.190116e-01,1.719937e+00,1.999508e-01,3.723093e+02,2.176343e+01,1.707883e-03,8.995469e-04,1.059740e-06,-4.188856e-03,9.608357e-07,2.652728e+02,1.115628e+04,3.665047e-02,4.094376e-03,-4.876377e-05,-4.221111e-01,-3.168435e-05,2.672991e+02,1.885613e+04,4.256413e-03,4.856410e-04,-2.498613e-07,-2.393172e-02,-2.517626e-07,1.198306e+03,1.192659e+04,1.193495e-03,3.665456e-03,-6.431093e-06,3.090241e-01,-2.485705e-07,6.137041e+02,2.363305e+05,2.686421e-02,1.947012e-03,-9.486566e-06,-7.426497e-01,-2.469503e-06,7.178777e+02,4.487006e+05,1.407998e-02,1.805869e-03,-4.179668e-06,-8.002601e-01,-9.080958e-07,2.156746e+03,3.681708e+05,2.558491e-02,5.876949e-05,-6.972622e-08,-1.703516e-02,-9.452896e-08,8.313742e+02,5.377228e+05,2.893333e-02,2.348209e-03,-1.874553e-05,-1.710983e+00,-1.304968e-05,1.430330e+03,1.862900e+06,3.591347e-02,8.169056e-03,8.762795e-05,9.797029e-01,6.433781e-05,2,12
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.605509e+02,2.704299e+01,1.035637e-03,4.099942e-04,-2.146025e-07,7.028830e-04,-4.896022e-08,2.819827e+02,6.678537e+03,3.937448e-02,4.817285e-03,-6.392101e-05,-3.855811e-01,-5.096384e-05,2.799037e+02,6.663632e+03,5.367856e-03,7.313698e-04,-1.289251e-06,-5.679345e-02,-7.383313e-07,1.115791e+03,2.158776e+04,7.073996e-03,2.417903e-03,-9.334526e-06,3.541494e-01,-9.790770e-06,5.704732e+02,1.624396e+05,4.011678e-02,1.698773e-03,-8.424762e-06,-5.424913e-01,-8.479917e-06,7.133509e+02,3.660012e+05,7.075105e-03,3.560133e-03,-6.484554e-06,-7.584152e-01,-6.970558e-06,2.027373e+03,6.171917e+05,6.564153e-02,1.529624e-02,3.294940e-04,1.054082e+01,3.197126e-04,6.834932e+02,3.153817e+05,2.823426e-02,3.064056e-03,-5.589512e-06,-9.815103e-01,3.666562e-07,1.468297e+03,1.996586e+06,8.897687e-02,2.362713e-02,7.667829e-04,7.330355e+00,-2.572377e-05,0,8
1.823411e+02,1.279411e+04,1.231279e+02,1.261775e+02,1.430663e+04,1.234075e+04,1.400086e+04,1.324035e+02,1.624792e+04,4.757991e+01,4.338824e+01,1.971056e+03,5.432908e+03,-4.090365e+02,5.492076e+01,2.679675e+03,6.426657e+00,6.407428e+00,4.111352e+01,3.316799e+02,2.131140e+01,4.406134e+02,2.360140e+02,3.616047e-03,6.926231e-04,-1.528069e-07,-7.086054e-03,-1.462217e-07,3.295828e+02,1.595214e+04,3.038524e-02,5.418498e-03,-6.877706e-05,-6.732128e-01,-5.994017e-05,3.143224e+02,2.559281e+04,3.581258e-03,9.260289e-04,9.654298e-07,1.149053e-02,9.093709e-08,1.405532e+03,1.437408e+04,4.931756e-03,6.338220e-03,-3.178281e-05,7.597178e-01,-2.914135e-05,7.495713e+02,2.913475e+05,1.424318e-02,9.231442e-04,-1.992861e-06,-4.124228e-01,-2.018296e-06,8.658468e+02,6.145488e+05,3.506864e-02,9.353477e-03,1.132655e-04,3.232239e+00,8.241031e-05,2.445215e+03,9.863050e+05,6.283328e-02,1.566473e-01,1.553344e-02,1.551880e+02,1.871392e-02,7.923288e+02,4.435072e+05,5.812441e-02,6.886339e-03,-1.375458e-04,-4.581102e+00,-1.248180e-04,1.779968e+03,2.848771e+06,2.234937e-01,1.234349e-01,2.030451e-02,1.624610e+02,-4.032232e-03,3,98
8.355674e+01,6.606863e+03,1.866648e+01,1.839554e+01,3.408786e+02,1.494980e+03,-5.773034e+01,8.666879e+01,6.303845e+03,1.834917e+01,1.830515e+01,3.354518e+02,1.441292e+03,6.776131e+01,6.565288e+00,1.158894e+01,4.821401e-05,4.337213e-04,5.268149e-09,1.473924e-03,2.483636e-08,3.698161e+02,3.154135e+02,3.099550e-03,8.181584e-04,-4.366261e-07,-3.529652e-03,-4.390379e-07,3.005022e+02,7.218246e+03,3.839944e-02,7.823305e-03,-1.318446e-04,-6.624784e-01,-1.068297e-04,2.849766e+02,8.057722e+03,3.757594e-03,1.078966e-03,1.530707e-06,-1.457268e-02,6.355853e-07,1.154384e+03,1.659384e+04,2.498674e-02,1.097675e-03,4.656544e-06,1.382800e-01,4.696206e-06,6.311595e+02,1.610952e+05,2.737191e-02,2.273701e-03,-1.418124e-05,-8.348262e-01,-1.286415e-05,7.547699e+02,4.237560e+05,1.716653e-02,4.103139e-03,1.579149e-05,-7.723524e-01,-1.848059e-06,2.094967e+03,9.888152e+05,3.090941e-02,6.543027e-04,1.094699e-06,8.306167e-02,9.942496e-07,6.615302e+02,2.078057e+05,3.085856e-02,2.358180e-03,-1.927254e-05,-1.067892e+00,-1.511203e-05,1.640243e+03,2.377371e+06,1.253912e-01,1.412778e-02,-5.290450e-04,-1.961776e+01,-3.408066e-04,1,93
1.042264e+02,6.559499e+03,1.484351e-01,2.637326e-02,-6.206098e-04,-1.090886e+00,8.622200e-04,1.045335e+02,6.730427e+03,4.019724e-01,5.403223e-02,-5.226453e-03,-3.796696e+00,-1.042598e-03,2.636519e+01,1.978247e+02,2.952676e-03,3.518296e-03,9.051724e-06,4.483126e-02,-3.714428e-07,4.275271e+02,1.354739e+03,2.066768e-03,3.384040e-03,-7.863844e-06,-1.243647e-01,-6.973050e-06,3.135832e+02,2.267478e+04,5.522388e-02,7.518808e-03,-1.420694e-04,-1.088040e+00,-1.356642e-04,2.772953e+02,1.310472e+04,1.017503e-02,1.395015e-04,1.415806e-07,1.397595e-02,1.673056e-07,1.165259e+03,8.992001e+03,1.403416e-02,1.827511e-02,-2.847899e-04,1.458009e+00,-3.326694e-04,6.549944e+02,1.830687e+05,1.842090e-02,1.920065e-03,-9.680163e-06,-7.816296e-01,-9.188626e-06,7.373979e+02,3.763758e+05,3.315612e-02,9.862965e-03,1.410028e-04,4.592514e+00,2.057042e-04,2.018590e+03,3.075628e+05,2.990396e-01,1.302657e-01,2.569273e-02,7.147314e+01,2.950026e-02,9.219431e+02,3.244805e+05,4.326999e-02,4.331924e-03,-4.380678e-05,-2.313326e+00,-4.278902e-05,1.450679e+03,1.852912e+06,1.852808e-01,1.568271e-01,2.672383e-02,1.794956e+02,2.762600e-03,0,67
4.671588e+01,1.811231e+03,1.230418e+01,1.140702e+01,1.351359e+02,4.817000e+02,-2.822021e+01,1.668926e+01,2.296321e+02,1.062433e-01,7.656071e-02,6.888706e-03,9.557594e-01,3.619176e-03,5.104795e+01,1.495603e+03,1.204939e+01,1.119564e+01,1.289688e+02,4.329695e+02,1.465919e+02,3.883535e+02,1.505006e+01,2.349600e-03,6.541314e-04,-7.904563e-07,1.345238e-05,-6.082158e-07,2.736702e+02,1.338149e+04,4.049350e-02,5.381716e-03,-6.632668e-05,-5.756385e-01,-5.783051e-05,2.736937e+02,1.634008e+04,3.406465e-03,3.972651e-04,5.606528e-08,-2.773086e-02,4.690512e-08,1.213768e+03,1.774324e+04,5.854815e-03,4.977161e-03,8.221791e-06,5.991146e-01,7.163906e-06,6.213355e+02,2.247610e+05,2.417878e-02,2.038127e-03,-1.062267e-05,-8.159371e-01,-5.387146e-06,7.421842e+02,4.729065e+05,1.056108e-02,3.742585e-03,1.903677e-05,9.032600e-01,-1.088688e-05,2.154212e+03,4.435507e+05,1.481781e-02,2.780273e-04,6.018207e-08,1.222575e-01,7.237663e-08,8.150674e+02,4.637115e+05,3.196675e-02,2.530378e-03,-2.183575e-05,-1.695862e+00,-1.827349e-05,1.477069e+03,2.016338e+06,6.276030e-02,7.256185e-03,-1.521292e-04,-1.025913e+01,-5.575737e-05,1,60
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,4.377132e+02,1.208044e+02,8.581613e-04,1.719171e-03,-1.568051e-06,-8.021923e-03,-1.137087e-06,2.960447e+02,1.994087e+04,2.752977e-02,4.041489e-03,-4.176137e-05,-5.675796e-01,-3.173054e-05,2.975829e+02,3.121691e+04,5.554810e-03,4.864729e-04,-7.991405e-07,-8.568528e-02,1.733843e-07,1.374459e+03,9.028923e+03,5.047192e-03,1.296344e-04,-3.013149e-08,1.228046e-02,-3.428387e-08,7.343255e+02,3.291292e+05,1.527489e-02,1.473969e-03,-2.663392e-06,-6.122709e-01,-3.036574e-06,8.051536e+02,5.617873e+05,9.978243e-03,1.168806e-03,-3.618204e-06,-7.415358e-01,-2.046571e-06,2.316065e+03,7.239444e+05,1.790996e-02,2.142306e-02,2.102563e-04,1.724291e+01,2.200294e-04,8.603323e+02,4.074343e+05,8.092528e-02,5.460023e-03,-1.116346e-04,-3.324945e+00,-5.296906e-05,1.681102e+03,2.517640e+06,1.707054e-01,2.346006e-02,-4.144961e-04,-2.252463e+01,6.748406e-05,1,103
1.063441e+02,6.691636e+03,2.226144e-01,7.991024e-02,8.815148e-03,2.553785e+00,1.493933e-02,1.072545e+02,6.655104e+03,2.746089e-01,8.313770e-02,7.546928e-03,9.574563e-01,1.606999e-03,2.683838e+01,2.254514e+02,3.678276e-03,2.076792e-03,4.659898e-06,3.111541e-02,-3.340783e-06,4.432953e+02,1.194519e+02,9.872435e-04,5.984196e-04,-7.870240e-08,1.949147e-03,1.973016e-09,2.912167e+02,2.007527e+04,2.841205e-02,4.562701e-03,-5.194289e-05,-6.456898e-01,-4.093116e-05,3.018888e+02,2.654794e+04,1.927649e-03,2.307163e-04,7.823339e-08,-2.509902e-02,9.460563e-08,1.257424e+03,2.376278e+04,1.549667e-02,1.521706e-02,2.296963e-04,2.345737e+00,2.585762e-04,6.533483e+02,2.102850e+05,1.954115e-02,1.728837e-03,-9.693998e-06,-7.897846e-01,-7.973476e-06,7.991292e+02,5.332713e+05,1.641919e-02,1.462821e-02,2.257664e-04,9.636019e+00,6.397017e-05,2.205789e+03,5.404633e+05,3.579181e-02,5.570649e-02,2.309073e-03,4.066537e+01,3.143232e-03,8.428337e+02,4.108892e+05,2.488098e-02,8.934399e-04,-3.020103e-06,-5.467735e-01,-2.475781e-06,1.564829e+03,2.266886e+06,1.195631e-01,8.040363e-02,7.831936e-03,1.038577e+02,9.348588e-03,2,79
6.885469e+01,4.066476e+03,3.361003e+00,3.569532e+00,1.236343e+01,2.276127e+02,-1.913961e+00,7.129935e+01,4.086453e+03,4.371505e+00,4.119662e+00,1.747736e+01,2.596028e+02,1.632882e+01,8.024509e+00,6.294619e+00,1.761341e-03,2.365489e-04,-5.416080e-08,-2.200987e-04,-1.829398e-07,3.751114e+02,1.857728e+01,1.721650e-03,1.263558e-03,-2.318963e-07,-5.263818e-03,-6.090386e-08,2.703557e+02,1.171434e+04,4.062248e-02,5.681433e-03,-8.618724e-05,-6.129925e-01,-6.665724e-05,2.672426e+02,1.182703e+04,4.026865e-03,4.406274e-04,-3.080379e-07,-4.577455e-02,1.568919e-07,1.151762e+03,1.491598e+04,8.914007e-03,2.925010e-04,-1.140054e-08,6.024117e-03,2.504030e-08,6.006841e+02,1.918780e+05,2.708823e-02,1.734681e-03,-1.084933e-05,-7.397537e-01,-8.409766e-06,7.167873e+02,4.201321e+05,1.614222e-02,2.297824e-03,-8.809342e-06,-1.057816e+00,-4.350097e-06,2.098432e+03,4.948687e+05,1.125581e-03,1.177064e-02,-4.087460e-05,8.021899e+00,-4.791187e-05,7.873604e+02,3.869325e+05,4.512454e-02,3.055950e-03,-3.415607e-05,-1.814299e+00,-1.939479e-05,1.479797e+03,1.998153e+06,6.713326e-02,7.869470e-03,-1.314195e-04,-9.142165e+00,-1.307248e-06,3,69
5.546719e+01,2.148777e+03,2.234504e-01,9.237582e-02,1.182373e-02,2.304007e+00,5.237367e-04,1.900691e+01,1.655729e+02,7.792350e-04,4.685545e-04,2.367152e-07,1.344010e-03,6.336090e-08,6.515814e+01,1.463449e+03,1.132696e-01,4.381650e-02,3.085993e-03,1.540437e+00,-3.920044e-04,4.314382e+02,1.238822e+02,4.679437e-04,6.631827e-03,1.046812e-05,7.004536e-02,1.089923e-06,3.000791e+02,1.954325e+04,4.548766e-02,7.339082e-03,6.192870e-05,1.990541e-01,7.771838e-05,2.997309e+02,1.792217e+04,1.462804e-02,4.133359e-04,-9.186080e-07,-4.167800e-02,4.052014e-08,1.273445e+03,6.588781e+03,1.034404e-02,1.471877e-02,-1.641920e-04,9.330044e-01,-1.116604e-04,6.527739e+02,2.920739e+05,1.165055e-02,2.705182e-03,1.177031e-05,6.083134e-01,2.114382e-05,7.337419e+02,4.542615e+05,1.449802e-02,5.955265e-03,4.975516e-05,3.273716e+00,7.496365e-05,2.121862e+03,7.401243e+05,2.369141e-01,3.259550e-01,7.870001e-02,2.226116e+02,6.992170e-02,7.312869e+02,2.817846e+05,8.172915e-02,1.441149e-02,3.693906e-04,1.554504e+00,3.363786e-04,1.591412e+03,2.349511e+06,3.661517e-01,2.397898e-01,7.058056e-02,3.115174e+02,-1.227294e-02,0,61
