setting,classifier,rate
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",KNN_euclidean,42.43
"[('frontal', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,48.77
"[('frontal', 'hu1980'), ('upper', 'husiq')]",DMC_manhattam,32.78
"[('frontal', 'hu1980'), ('upper', 'hututu')]",DMC_manhattam,39.12
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",DMC_manhattam,25.13
"[('frontal', 'hu1980'), ('upper', 'legendre')]",DMC_manhattam,46.85
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",DMC_manhattam,43.93
"[('frontal', 'hu1980'), ('upper', 'zernike')]",DMC_manhattam,52.57
"[('frontal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,27.94
"[('frontal', 'hu1980'), ('lower', 'hututu')]",DMC_manhattam,27.9
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,23.87
"[('frontal', 'hu1980'), ('lower', 'legendre')]",DMC_manhattam,30.36
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",LDA,0.0
"[('frontal', 'hu1980'), ('lower', 'zernike')]",LDA,0.0
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",DMC_manhattam,53.31
"[('frontal', 'legendre'), ('frontal', 'zernike')]",DMC_manhattam,52.65
"[('frontal', 'legendre'), ('radial', 'husiq')]",DMC_manhattam,57.76
"[('frontal', 'legendre'), ('radial', 'hututu')]",DMC_manhattam,58.57
"[('frontal', 'legendre'), ('radial', 'hu1980')]",DMC_manhattam,54.11
"[('frontal', 'legendre'), ('radial', 'legendre')]",DMC_manhattam,58.95
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,60.07
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,62.03
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,54.3
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,53.73
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",DMC_manhattam,53.46
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",DMC_manhattam,55.8
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",DMC_manhattam,58.57
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",DMC_manhattam,55.76
"[('frontal', 'legendre'), ('transversal', 'husiq')]",DMC_manhattam,57.99
"[('frontal', 'legendre'), ('transversal', 'hututu')]",DMC_manhattam,58.26
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",DMC_manhattam,53.88
"[('frontal', 'legendre'), ('transversal', 'legendre')]",DMC_manhattam,61.41
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,61.22
"[('frontal', 'legendre'), ('transversal', 'zernike')]",DMC_manhattam,52.38
"[('frontal', 'legendre'), ('whole', 'husiq')]",DMC_manhattam,54.04
"[('frontal', 'legendre'), ('whole', 'hututu')]",DMC_manhattam,54.84
"[('frontal', 'legendre'), ('whole', 'hu1980')]",DMC_manhattam,52.38
"[('frontal', 'legendre'), ('whole', 'legendre')]",DMC_manhattam,55.38
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",DMC_manhattam,55.5
"[('frontal', 'legendre'), ('whole', 'zernike')]",DMC_manhattam,58.92
"[('frontal', 'legendre'), ('upper', 'husiq')]",DMC_manhattam,54.46
"[('frontal', 'legendre'), ('upper', 'hututu')]",DMC_manhattam,57.23
"[('frontal', 'legendre'), ('upper', 'hu1980')]",DMC_manhattam,53.0
"[('frontal', 'legendre'), ('upper', 'legendre')]",DMC_manhattam,57.88
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",DMC_manhattam,56.8
"[('frontal', 'legendre'), ('upper', 'zernike')]",DMC_manhattam,65.87
"[('frontal', 'legendre'), ('lower', 'husiq')]",DMC_manhattam,52.42
"[('frontal', 'legendre'), ('lower', 'hututu')]",DMC_manhattam,51.77
"[('frontal', 'legendre'), ('lower', 'hu1980')]",DMC_manhattam,52.46
"[('frontal', 'legendre'), ('lower', 'legendre')]",DMC_manhattam,51.81
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",LDA,0.0
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,0.0
"[('frontal', 'chebyshev'), ('frontal', 'zernike')]",DMC_manhattam,52.46
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",DMC_manhattam,55.92
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",DMC_manhattam,56.76
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",DMC_manhattam,52.42
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",DMC_manhattam,57.84
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",DMC_manhattam,58.42
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,60.53
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",DMC_manhattam,52.77
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",DMC_manhattam,52.19
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",DMC_manhattam,51.84
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",DMC_manhattam,54.38
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",DMC_manhattam,56.0
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",DMC_manhattam,54.84
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",DMC_manhattam,57.38
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,57.88
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",DMC_manhattam,52.84
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,61.18
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,58.95
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",DMC_manhattam,51.61
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",DMC_manhattam,52.61
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",DMC_manhattam,53.54
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",DMC_manhattam,50.81
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",DMC_manhattam,53.65
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",DMC_manhattam,52.46
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",DMC_manhattam,57.69
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",DMC_manhattam,53.46
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",DMC_manhattam,55.84
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",DMC_manhattam,51.0
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",DMC_manhattam,57.26
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",DMC_manhattam,55.3
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",DMC_manhattam,64.26
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",DMC_manhattam,51.92
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",DMC_manhattam,50.42
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",DMC_manhattam,51.0
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",DMC_manhattam,50.04
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",LDA,0.0
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",LDA,0.0
"[('frontal', 'zernike'), ('radial', 'husiq')]",DMC_manhattam,49.88
"[('frontal', 'zernike'), ('radial', 'hututu')]",DMC_manhattam,51.65
"[('frontal', 'zernike'), ('radial', 'hu1980')]",DMC_manhattam,47.04
"[('frontal', 'zernike'), ('radial', 'legendre')]",DMC_manhattam,54.11
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",DMC_manhattam,55.03
"[('frontal', 'zernike'), ('radial', 'zernike')]",DMC_manhattam,56.73
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",DMC_manhattam,47.73
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",DMC_manhattam,48.35
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",DMC_manhattam,46.66
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",DMC_manhattam,50.81
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",DMC_manhattam,53.15
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",DMC_manhattam,51.61
"[('frontal', 'zernike'), ('transversal', 'husiq')]",DMC_manhattam,50.27
"[('frontal', 'zernike'), ('transversal', 'hututu')]",DMC_manhattam,52.0
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",DMC_manhattam,46.46
"[('frontal', 'zernike'), ('transversal', 'legendre')]",DMC_manhattam,54.92
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",DMC_manhattam,55.15
"[('frontal', 'zernike'), ('transversal', 'zernike')]",DMC_manhattam,48.77
"[('frontal', 'zernike'), ('whole', 'husiq')]",DMC_manhattam,46.04
"[('frontal', 'zernike'), ('whole', 'hututu')]",DMC_manhattam,46.93
"[('frontal', 'zernike'), ('whole', 'hu1980')]",DMC_manhattam,45.54
"[('frontal', 'zernike'), ('whole', 'legendre')]",DMC_manhattam,48.08
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",DMC_manhattam,48.5
"[('frontal', 'zernike'), ('whole', 'zernike')]",DMC_manhattam,49.35
"[('frontal', 'zernike'), ('upper', 'husiq')]",DMC_manhattam,47.19
"[('frontal', 'zernike'), ('upper', 'hututu')]",DMC_manhattam,48.62
"[('frontal', 'zernike'), ('upper', 'hu1980')]",DMC_manhattam,45.54
"[('frontal', 'zernike'), ('upper', 'legendre')]",DMC_manhattam,49.65
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",DMC_manhattam,49.35
"[('frontal', 'zernike'), ('upper', 'zernike')]",DMC_manhattam,54.42
"[('frontal', 'zernike'), ('lower', 'husiq')]",DMC_manhattam,46.12
"[('frontal', 'zernike'), ('lower', 'hututu')]",DMC_manhattam,46.54
"[('frontal', 'zernike'), ('lower', 'hu1980')]",DMC_manhattam,45.35
"[('frontal', 'zernike'), ('lower', 'legendre')]",DMC_manhattam,46.66
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",LDA,0.0
"[('frontal', 'zernike'), ('lower', 'zernike')]",LDA,0.0
"[('radial', 'husiq'), ('radial', 'hututu')]",DMC_manhattam,37.47
"[('radial', 'husiq'), ('radial', 'hu1980')]",KNN_euclidean,34.36
"[('radial', 'husiq'), ('radial', 'legendre')]",DMC_manhattam,49.19
"[('radial', 'husiq'), ('radial', 'chebyshev')]",DMC_manhattam,49.5
"[('radial', 'husiq'), ('radial', 'zernike')]",DMC_manhattam,51.38
"[('radial', 'husiq'), ('sagittal', 'husiq')]",DMC_manhattam,40.24
"[('radial', 'husiq'), ('sagittal', 'hututu')]",KNN_euclidean,39.66
"[('radial', 'husiq'), ('sagittal', 'hu1980')]",DMC_manhattam,36.82
"[('radial', 'husiq'), ('sagittal', 'legendre')]",KNN_euclidean,49.77
"[('radial', 'husiq'), ('sagittal', 'chebyshev')]",KNN_euclidean,51.08
"[('radial', 'husiq'), ('sagittal', 'zernike')]",KNN_euclidean,48.65
"[('radial', 'husiq'), ('transversal', 'husiq')]",KNN_euclidean,45.2
"[('radial', 'husiq'), ('transversal', 'hututu')]",DMC_manhattam,47.46
"[('radial', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,37.05
"[('radial', 'husiq'), ('transversal', 'legendre')]",DMC_manhattam,55.3
"[('radial', 'husiq'), ('transversal', 'chebyshev')]",DMC_manhattam,52.04
"[('radial', 'husiq'), ('transversal', 'zernike')]",KNN_euclidean,45.89
"[('radial', 'husiq'), ('whole', 'husiq')]",KNN_euclidean,37.24
"[('radial', 'husiq'), ('whole', 'hututu')]",KNN_euclidean,37.86
"[('radial', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,35.51
"[('radial', 'husiq'), ('whole', 'legendre')]",KNN_euclidean,47.66
"[('radial', 'husiq'), ('whole', 'chebyshev')]",KNN_euclidean,48.27
"[('radial', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,49.54
"[('radial', 'husiq'), ('upper', 'husiq')]",KNN_euclidean,38.2
"[('radial', 'husiq'), ('upper', 'hututu')]",DMC_manhattam,42.24
"[('radial', 'husiq'), ('upper', 'hu1980')]",DMC_manhattam,36.4
"[('radial', 'husiq'), ('upper', 'legendre')]",DMC_manhattam,47.39
"[('radial', 'husiq'), ('upper', 'chebyshev')]",KNN_euclidean,45.54
"[('radial', 'husiq'), ('upper', 'zernike')]",DMC_manhattam,54.11
"[('radial', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,36.97
"[('radial', 'husiq'), ('lower', 'hututu')]",DMC_manhattam,37.32
"[('radial', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,36.36
"[('radial', 'husiq'), ('lower', 'legendre')]",DMC_manhattam,39.89
"[('radial', 'husiq'), ('lower', 'chebyshev')]",LDA,0.0
"[('radial', 'husiq'), ('lower', 'zernike')]",LDA,0.0
"[('radial', 'hututu'), ('radial', 'hu1980')]",DMC_manhattam,36.2
"[('radial', 'hututu'), ('radial', 'legendre')]",DMC_manhattam,48.85
"[('radial', 'hututu'), ('radial', 'chebyshev')]",DMC_manhattam,48.96
"[('radial', 'hututu'), ('radial', 'zernike')]",DMC_manhattam,51.5
"[('radial', 'hututu'), ('sagittal', 'husiq')]",DMC_manhattam,41.7
"[('radial', 'hututu'), ('sagittal', 'hututu')]",DMC_manhattam,42.08
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",DMC_manhattam,38.28
"[('radial', 'hututu'), ('sagittal', 'legendre')]",DMC_manhattam,49.69
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",DMC_manhattam,50.96
"[('radial', 'hututu'), ('sagittal', 'zernike')]",DMC_manhattam,49.15
"[('radial', 'hututu'), ('transversal', 'husiq')]",DMC_manhattam,45.16
"[('radial', 'hututu'), ('transversal', 'hututu')]",DMC_manhattam,48.08
"[('radial', 'hututu'), ('transversal', 'hu1980')]",DMC_manhattam,37.59
"[('radial', 'hututu'), ('transversal', 'legendre')]",DMC_manhattam,56.69
"[('radial', 'hututu'), ('transversal', 'chebyshev')]",DMC_manhattam,52.84
"[('radial', 'hututu'), ('transversal', 'zernike')]",DMC_manhattam,46.73
"[('radial', 'hututu'), ('whole', 'husiq')]",DMC_manhattam,37.51
"[('radial', 'hututu'), ('whole', 'hututu')]",DMC_manhattam,39.05
"[('radial', 'hututu'), ('whole', 'hu1980')]",DMC_manhattam,36.32
"[('radial', 'hututu'), ('whole', 'legendre')]",DMC_manhattam,45.85
"[('radial', 'hututu'), ('whole', 'chebyshev')]",DMC_manhattam,45.0
"[('radial', 'hututu'), ('whole', 'zernike')]",DMC_manhattam,47.46
"[('radial', 'hututu'), ('upper', 'husiq')]",DMC_manhattam,38.74
"[('radial', 'hututu'), ('upper', 'hututu')]",DMC_manhattam,42.31
"[('radial', 'hututu'), ('upper', 'hu1980')]",DMC_manhattam,37.16
"[('radial', 'hututu'), ('upper', 'legendre')]",DMC_manhattam,46.73
"[('radial', 'hututu'), ('upper', 'chebyshev')]",DMC_manhattam,44.54
"[('radial', 'hututu'), ('upper', 'zernike')]",DMC_manhattam,54.3
"[('radial', 'hututu'), ('lower', 'husiq')]",DMC_manhattam,38.82
"[('radial', 'hututu'), ('lower', 'hututu')]",DMC_manhattam,39.7
"[('radial', 'hututu'), ('lower', 'hu1980')]",DMC_manhattam,37.2
"[('radial', 'hututu'), ('lower', 'legendre')]",DMC_manhattam,41.89
"[('radial', 'hututu'), ('lower', 'chebyshev')]",LDA,0.0
"[('radial', 'hututu'), ('lower', 'zernike')]",LDA,0.0
"[('radial', 'hu1980'), ('radial', 'legendre')]",DMC_manhattam,48.65
"[('radial', 'hu1980'), ('radial', 'chebyshev')]",DMC_manhattam,48.89
"[('radial', 'hu1980'), ('radial', 'zernike')]",DMC_manhattam,50.19
"[('radial', 'hu1980'), ('sagittal', 'husiq')]",DMC_manhattam,33.28
"[('radial', 'hu1980'), ('sagittal', 'hututu')]",DMC_manhattam,32.4
"[('radial', 'hu1980'), ('sagittal', 'hu1980')]",KNN_euclidean,23.9
"[('radial', 'hu1980'), ('sagittal', 'legendre')]",KNN_euclidean,45.31
"[('radial', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,47.23
"[('radial', 'hu1980'), ('sagittal', 'zernike')]",MLP,47.39
"[('radial', 'hu1980'), ('transversal', 'husiq')]",DMC_manhattam,39.55
"[('radial', 'hu1980'), ('transversal', 'hututu')]",DMC_manhattam,42.2
"[('radial', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,24.52
"[('radial', 'hu1980'), ('transversal', 'legendre')]",DMC_manhattam,51.58
"[('radial', 'hu1980'), ('transversal', 'chebyshev')]",DMC_manhattam,49.23
"[('radial', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,42.81
"[('radial', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,25.63
"[('radial', 'hu1980'), ('whole', 'hututu')]",KNN_euclidean,29.71
"[('radial', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,19.1
"[('radial', 'hu1980'), ('whole', 'legendre')]",KNN_euclidean,42.39
"[('radial', 'hu1980'), ('whole', 'chebyshev')]",KNN_euclidean,41.2
"[('radial', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,46.62
"[('radial', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,26.25
"[('radial', 'hu1980'), ('upper', 'hututu')]",DMC_manhattam,32.74
"[('radial', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,20.06
"[('radial', 'hu1980'), ('upper', 'legendre')]",DMC_manhattam,41.35
"[('radial', 'hu1980'), ('upper', 'chebyshev')]",DMC_manhattam,38.39
"[('radial', 'hu1980'), ('upper', 'zernike')]",DMC_manhattam,50.31
"[('radial', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,23.71
"[('radial', 'hu1980'), ('lower', 'hututu')]",DMC_manhattam,23.98
"[('radial', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,20.29
"[('radial', 'hu1980'), ('lower', 'legendre')]",DMC_manhattam,28.59
"[('radial', 'hu1980'), ('lower', 'chebyshev')]",LDA,0.0
"[('radial', 'hu1980'), ('lower', 'zernike')]",LDA,0.0
"[('radial', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,50.38
"[('radial', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,55.0
"[('radial', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,49.54
"[('radial', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,48.42
"[('radial', 'legendre'), ('sagittal', 'hu1980')]",DMC_manhattam,49.73
"[('radial', 'legendre'), ('sagittal', 'legendre')]",DMC_manhattam,53.04
"[('radial', 'legendre'), ('sagittal', 'chebyshev')]",KNN_euclidean,54.15
"[('radial', 'legendre'), ('sagittal', 'zernike')]",KNN_euclidean,52.96
"[('radial', 'legendre'), ('transversal', 'husiq')]",DMC_manhattam,52.61
