setting,classifier,rate
"[('frontal', 'spheric'), ('lower', 'husiq')]",LDA,61.35
"[('frontal', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,49.29
"[('frontal', 'spheric'), ('lower', 'legendre')]",LDA,58.59
"[('frontal', 'spheric'), ('lower', 'chebyshev')]",LDA,61.39
"[('frontal', 'hututu'), ('frontal', 'hu1980')]",LDA,51.02
"[('frontal', 'hututu'), ('frontal', 'husiq')]",LDA,48.83
"[('frontal', 'hututu'), ('frontal', 'zernike')]",LDA,40.15
"[('frontal', 'hututu'), ('frontal', 'legendre')]",KNN_manhattam,53.17
"[('frontal', 'hututu'), ('frontal', 'chebyshev')]",KNN_manhattam,53.94
"[('frontal', 'hututu'), ('radial', 'spheric')]",LDA,53.36
"[('frontal', 'hututu'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'hututu'), ('radial', 'hu1980')]",LDA,49.17
"[('frontal', 'hututu'), ('radial', 'husiq')]",LDA,51.94
"[('frontal', 'hututu'), ('radial', 'zernike')]",DMC_manhattam,42.22
"[('frontal', 'hututu'), ('radial', 'legendre')]",LDA,57.13
"[('frontal', 'hututu'), ('radial', 'chebyshev')]",LDA,56.32
"[('frontal', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,48.41
"[('frontal', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,46.1
"[('frontal', 'hututu'), ('sagittal', 'hu1980')]",LDA,53.86
"[('frontal', 'hututu'), ('sagittal', 'husiq')]",LDA,54.25
"[('frontal', 'hututu'), ('sagittal', 'zernike')]",LDA,46.87
"[('frontal', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,51.71
"[('frontal', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,52.71
"[('frontal', 'hututu'), ('transversal', 'spheric')]",DMC_manhattam,49.71
"[('frontal', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,57.7
"[('frontal', 'hututu'), ('transversal', 'hu1980')]",LDA,57.93
"[('frontal', 'hututu'), ('transversal', 'husiq')]",LDA,64.0
"[('frontal', 'hututu'), ('transversal', 'zernike')]",LDA,48.71
"[('frontal', 'hututu'), ('transversal', 'legendre')]",DMC_manhattam,57.51
"[('frontal', 'hututu'), ('transversal', 'chebyshev')]",DMC_manhattam,59.47
"[('frontal', 'hututu'), ('whole', 'spheric')]",LDA,57.4
"[('frontal', 'hututu'), ('whole', 'hututu')]",LDA,53.36
"[('frontal', 'hututu'), ('whole', 'hu1980')]",LDA,49.75
"[('frontal', 'hututu'), ('whole', 'husiq')]",LDA,52.52
"[('frontal', 'hututu'), ('whole', 'zernike')]",LDA,46.68
"[('frontal', 'hututu'), ('whole', 'legendre')]",LDA,60.97
"[('frontal', 'hututu'), ('whole', 'chebyshev')]",LDA,61.54
"[('frontal', 'hututu'), ('upper', 'spheric')]",LDA,60.35
"[('frontal', 'hututu'), ('upper', 'hututu')]",LDA,60.08
"[('frontal', 'hututu'), ('upper', 'hu1980')]",LDA,50.29
"[('frontal', 'hututu'), ('upper', 'husiq')]",LDA,56.7
"[('frontal', 'hututu'), ('upper', 'zernike')]",LDA,48.37
"[('frontal', 'hututu'), ('upper', 'legendre')]",LDA,64.2
"[('frontal', 'hututu'), ('upper', 'chebyshev')]",LDA,64.81
"[('frontal', 'hututu'), ('lower', 'spheric')]",LDA,51.98
"[('frontal', 'hututu'), ('lower', 'hututu')]",LDA,46.75
"[('frontal', 'hututu'), ('lower', 'hu1980')]",LDA,48.41
"[('frontal', 'hututu'), ('lower', 'husiq')]",LDA,51.29
"[('frontal', 'hututu'), ('lower', 'zernike')]",LDA,42.68
"[('frontal', 'hututu'), ('lower', 'legendre')]",LDA,52.67
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",LDA,55.78
"[('frontal', 'hu1980'), ('frontal', 'husiq')]",LDA,59.85
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",KNN_manhattam,36.15
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",LDA,64.46
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",LDA,64.96
"[('frontal', 'hu1980'), ('radial', 'spheric')]",LDA,64.58
"[('frontal', 'hu1980'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",LDA,55.51
"[('frontal', 'hu1980'), ('radial', 'husiq')]",LDA,58.51
"[('frontal', 'hu1980'), ('radial', 'zernike')]",LDA,53.09
"[('frontal', 'hu1980'), ('radial', 'legendre')]",LDA,69.27
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",LDA,67.81
"[('frontal', 'hu1980'), ('sagittal', 'spheric')]",LDA,65.73
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",LDA,56.97
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",LDA,63.54
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",LDA,63.23
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,36.3
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",LDA,73.65
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",LDA,74.3
"[('frontal', 'hu1980'), ('transversal', 'spheric')]",LDA,78.14
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",LDA,77.79
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",LDA,72.69
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",LDA,75.91
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,37.5
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",LDA,83.21
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",LDA,81.48
"[('frontal', 'hu1980'), ('whole', 'spheric')]",LDA,69.92
"[('frontal', 'hu1980'), ('whole', 'hututu')]",LDA,62.77
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",LDA,59.32
"[('frontal', 'hu1980'), ('whole', 'husiq')]",LDA,61.62
"[('frontal', 'hu1980'), ('whole', 'zernike')]",LDA,58.47
"[('frontal', 'hu1980'), ('whole', 'legendre')]",LDA,71.65
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",LDA,74.18
"[('frontal', 'hu1980'), ('upper', 'spheric')]",LDA,75.53
"[('frontal', 'hu1980'), ('upper', 'hututu')]",LDA,76.3
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",LDA,59.93
"[('frontal', 'hu1980'), ('upper', 'husiq')]",LDA,70.42
"[('frontal', 'hu1980'), ('upper', 'zernike')]",LDA,60.58
"[('frontal', 'hu1980'), ('upper', 'legendre')]",LDA,79.06
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",LDA,78.68
"[('frontal', 'hu1980'), ('lower', 'spheric')]",LDA,62.81
"[('frontal', 'hu1980'), ('lower', 'hututu')]",LDA,48.52
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",LDA,55.21
"[('frontal', 'hu1980'), ('lower', 'husiq')]",LDA,59.82
"[('frontal', 'hu1980'), ('lower', 'zernike')]",LDA,47.18
"[('frontal', 'hu1980'), ('lower', 'legendre')]",LDA,59.97
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",LDA,63.12
"[('frontal', 'husiq'), ('frontal', 'zernike')]",LDA,40.45
"[('frontal', 'husiq'), ('frontal', 'legendre')]",LDA,59.24
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",KNN_manhattam,56.43
"[('frontal', 'husiq'), ('radial', 'spheric')]",LDA,63.16
"[('frontal', 'husiq'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'husiq'), ('radial', 'hu1980')]",LDA,54.63
"[('frontal', 'husiq'), ('radial', 'husiq')]",LDA,56.17
"[('frontal', 'husiq'), ('radial', 'zernike')]",LDA,46.87
"[('frontal', 'husiq'), ('radial', 'legendre')]",LDA,67.46
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",LDA,65.89
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",LDA,55.97
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",LDA,52.59
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",LDA,58.01
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",LDA,58.13
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",LDA,46.29
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",LDA,67.31
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",LDA,65.66
"[('frontal', 'husiq'), ('transversal', 'spheric')]",LDA,69.42
"[('frontal', 'husiq'), ('transversal', 'hututu')]",LDA,73.03
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",LDA,66.46
"[('frontal', 'husiq'), ('transversal', 'husiq')]",LDA,70.34
"[('frontal', 'husiq'), ('transversal', 'zernike')]",LDA,46.6
"[('frontal', 'husiq'), ('transversal', 'legendre')]",LDA,72.45
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",LDA,74.22
"[('frontal', 'husiq'), ('whole', 'spheric')]",LDA,66.5
"[('frontal', 'husiq'), ('whole', 'hututu')]",LDA,59.74
"[('frontal', 'husiq'), ('whole', 'hu1980')]",LDA,56.4
"[('frontal', 'husiq'), ('whole', 'husiq')]",LDA,56.74
"[('frontal', 'husiq'), ('whole', 'zernike')]",LDA,55.63
"[('frontal', 'husiq'), ('whole', 'legendre')]",LDA,70.19
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",LDA,71.42
"[('frontal', 'husiq'), ('upper', 'spheric')]",LDA,69.34
"[('frontal', 'husiq'), ('upper', 'hututu')]",LDA,69.61
"[('frontal', 'husiq'), ('upper', 'hu1980')]",LDA,55.67
"[('frontal', 'husiq'), ('upper', 'husiq')]",LDA,62.93
"[('frontal', 'husiq'), ('upper', 'zernike')]",LDA,56.2
"[('frontal', 'husiq'), ('upper', 'legendre')]",LDA,72.57
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",LDA,72.95
"[('frontal', 'husiq'), ('lower', 'spheric')]",LDA,58.43
"[('frontal', 'husiq'), ('lower', 'hututu')]",LDA,48.33
"[('frontal', 'husiq'), ('lower', 'hu1980')]",LDA,50.63
"[('frontal', 'husiq'), ('lower', 'husiq')]",LDA,55.55
"[('frontal', 'husiq'), ('lower', 'zernike')]",LDA,46.87
"[('frontal', 'husiq'), ('lower', 'legendre')]",LDA,57.86
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",LDA,60.01
"[('frontal', 'zernike'), ('frontal', 'legendre')]",LDA,56.36
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",LDA,52.29
"[('frontal', 'zernike'), ('radial', 'spheric')]",LDA,41.76
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,34.88
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,36.15
"[('frontal', 'zernike'), ('radial', 'zernike')]",LDA,41.3
"[('frontal', 'zernike'), ('radial', 'legendre')]",LDA,42.91
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",LDA,38.3
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",LDA,49.25
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",LDA,42.91
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,35.84
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,38.15
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",LDA,44.95
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",LDA,57.32
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",LDA,56.17
"[('frontal', 'zernike'), ('transversal', 'spheric')]",LDA,51.71
"[('frontal', 'zernike'), ('transversal', 'hututu')]",LDA,56.86
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,36.61
"[('frontal', 'zernike'), ('transversal', 'husiq')]",LDA,48.98
"[('frontal', 'zernike'), ('transversal', 'zernike')]",LDA,45.56
"[('frontal', 'zernike'), ('transversal', 'legendre')]",LDA,61.85
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",LDA,61.43
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,37.38
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,37.38
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,34.84
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,35.73
"[('frontal', 'zernike'), ('whole', 'zernike')]",LDA,36.0
"[('frontal', 'zernike'), ('whole', 'legendre')]",LDA,41.57
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",LDA,39.34
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,37.15
"[('frontal', 'zernike'), ('upper', 'hututu')]",LDA,43.22
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,34.88
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,35.84
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,35.27
"[('frontal', 'zernike'), ('upper', 'legendre')]",LDA,38.88
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",LDA,39.57
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,35.8
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,35.38
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,34.46
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,35.11
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,35.46
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,37.0
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",LDA,36.27
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,56.47
"[('frontal', 'legendre'), ('radial', 'spheric')]",LDA,62.85
"[('frontal', 'legendre'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('radial', 'hu1980')]",LDA,66.46
"[('frontal', 'legendre'), ('radial', 'husiq')]",LDA,65.12
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,53.28
"[('frontal', 'legendre'), ('radial', 'legendre')]",LDA,62.62
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",KNN_manhattam,59.12
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,56.7
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,58.39
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",LDA,67.73
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",LDA,62.01
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",LDA,61.43
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_manhattam,58.43
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_manhattam,60.08
"[('frontal', 'legendre'), ('transversal', 'spheric')]",DMC_manhattam,58.32
"[('frontal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,67.77
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",LDA,69.69
"[('frontal', 'legendre'), ('transversal', 'husiq')]",LDA,66.12
"[('frontal', 'legendre'), ('transversal', 'zernike')]",LDA,63.54
"[('frontal', 'legendre'), ('transversal', 'legendre')]",LDA,65.69
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,65.69
"[('frontal', 'legendre'), ('whole', 'spheric')]",LDA,67.31
"[('frontal', 'legendre'), ('whole', 'hututu')]",LDA,66.31
"[('frontal', 'legendre'), ('whole', 'hu1980')]",LDA,67.35
"[('frontal', 'legendre'), ('whole', 'husiq')]",LDA,67.58
"[('frontal', 'legendre'), ('whole', 'zernike')]",LDA,59.05
"[('frontal', 'legendre'), ('whole', 'legendre')]",LDA,67.88
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",LDA,66.15
"[('frontal', 'legendre'), ('upper', 'spheric')]",LDA,69.54
"[('frontal', 'legendre'), ('upper', 'hututu')]",LDA,70.46
"[('frontal', 'legendre'), ('upper', 'hu1980')]",LDA,67.31
"[('frontal', 'legendre'), ('upper', 'husiq')]",LDA,69.46
"[('frontal', 'legendre'), ('upper', 'zernike')]",LDA,59.74
"[('frontal', 'legendre'), ('upper', 'legendre')]",LDA,74.18
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",LDA,72.3
"[('frontal', 'legendre'), ('lower', 'spheric')]",LDA,65.73
"[('frontal', 'legendre'), ('lower', 'hututu')]",LDA,59.85
"[('frontal', 'legendre'), ('lower', 'hu1980')]",LDA,65.54
"[('frontal', 'legendre'), ('lower', 'husiq')]",LDA,66.35
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,54.94
"[('frontal', 'legendre'), ('lower', 'legendre')]",LDA,65.58
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",LDA,66.62
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",KNN_manhattam,59.09
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",LDA,66.42
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",LDA,62.93
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,51.48
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",LDA,59.35
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",LDA,60.66
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_manhattam,57.66
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,57.59
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",LDA,67.04
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",LDA,61.24
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",LDA,58.2
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_manhattam,59.97
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_manhattam,57.86
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",DMC_manhattam,62.58
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,66.85
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",LDA,69.3
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",LDA,67.15
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",LDA,60.35
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,67.92
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,64.66
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",LDA,65.42
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",LDA,65.73
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",LDA,67.42
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",LDA,66.5
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",LDA,57.7
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",LDA,67.84
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",LDA,67.19
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",LDA,67.15
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",LDA,69.34
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",LDA,66.73
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",LDA,67.88
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",LDA,60.66
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",LDA,71.53
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",LDA,71.53
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",LDA,64.31
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,56.13
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",LDA,66.31
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",LDA,66.38
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",DMC_manhattam,52.63
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",LDA,65.39
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",LDA,66.77
"[('radial', 'spheric'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'spheric'), ('radial', 'hu1980')]",LDA,62.74
"[('radial', 'spheric'), ('radial', 'husiq')]",LDA,61.62
"[('radial', 'spheric'), ('radial', 'zernike')]",LDA,54.74
"[('radial', 'spheric'), ('radial', 'legendre')]",LDA,66.38
"[('radial', 'spheric'), ('radial', 'chebyshev')]",LDA,64.0
"[('radial', 'spheric'), ('sagittal', 'spheric')]",LDA,56.86
"[('radial', 'spheric'), ('sagittal', 'hututu')]",LDA,57.82
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",LDA,64.12
"[('radial', 'spheric'), ('sagittal', 'husiq')]",LDA,62.97
"[('radial', 'spheric'), ('sagittal', 'zernike')]",LDA,48.79
"[('radial', 'spheric'), ('sagittal', 'legendre')]",LDA,63.47
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",LDA,61.35
"[('radial', 'spheric'), ('transversal', 'spheric')]",LDA,64.93
"[('radial', 'spheric'), ('transversal', 'hututu')]",LDA,70.3
"[('radial', 'spheric'), ('transversal', 'hu1980')]",LDA,68.65
"[('radial', 'spheric'), ('transversal', 'husiq')]",LDA,71.8
"[('radial', 'spheric'), ('transversal', 'zernike')]",LDA,51.56
"[('radial', 'spheric'), ('transversal', 'legendre')]",LDA,69.11
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",LDA,73.84
"[('radial', 'spheric'), ('whole', 'spheric')]",LDA,64.16
"[('radial', 'spheric'), ('whole', 'hututu')]",LDA,64.46
"[('radial', 'spheric'), ('whole', 'hu1980')]",LDA,62.27
"[('radial', 'spheric'), ('whole', 'husiq')]",LDA,63.62
"[('radial', 'spheric'), ('whole', 'zernike')]",LDA,59.74
"[('radial', 'spheric'), ('whole', 'legendre')]",LDA,67.11
"[('radial', 'spheric'), ('whole', 'chebyshev')]",LDA,67.15
"[('radial', 'spheric'), ('upper', 'spheric')]",LDA,69.54
"[('radial', 'spheric'), ('upper', 'hututu')]",LDA,70.3
"[('radial', 'spheric'), ('upper', 'hu1980')]",LDA,63.5
"[('radial', 'spheric'), ('upper', 'husiq')]",LDA,68.46
"[('radial', 'spheric'), ('upper', 'zernike')]",LDA,61.54
"[('radial', 'spheric'), ('upper', 'legendre')]",LDA,72.15
"[('radial', 'spheric'), ('upper', 'chebyshev')]",LDA,72.53
"[('radial', 'spheric'), ('lower', 'spheric')]",LDA,65.04
"[('radial', 'spheric'), ('lower', 'hututu')]",DMC_manhattam,57.78
"[('radial', 'spheric'), ('lower', 'hu1980')]",LDA,62.85
"[('radial', 'spheric'), ('lower', 'husiq')]",LDA,64.04
"[('radial', 'spheric'), ('lower', 'zernike')]",LDA,56.4
"[('radial', 'spheric'), ('lower', 'legendre')]",LDA,66.12
"[('radial', 'spheric'), ('lower', 'chebyshev')]",LDA,65.12
"[('radial', 'hututu'), ('radial', 'hu1980')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'husiq')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'legendre')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'chebyshev')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'husiq')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'zernike')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'spheric')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'husiq')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,0.0
