setting,classifier,rate
"[('frontal', 'hututu'), ('upper', 'husiq')]",LDA,54.27
"[('frontal', 'hututu'), ('upper', 'zernike')]",DMC_manhattam,60.18
"[('frontal', 'hututu'), ('upper', 'legendre')]",LDA,58.03
"[('frontal', 'hututu'), ('upper', 'chebyshev')]",LDA,59.53
"[('frontal', 'hututu'), ('lower', 'spheric')]",LDA,52.96
"[('frontal', 'hututu'), ('lower', 'hututu')]",LDA,51.19
"[('frontal', 'hututu'), ('lower', 'hu1980')]",LDA,53.07
"[('frontal', 'hututu'), ('lower', 'husiq')]",LDA,53.11
"[('frontal', 'hututu'), ('lower', 'zernike')]",LDA,52.73
"[('frontal', 'hututu'), ('lower', 'legendre')]",LDA,53.0
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'hu1980'), ('frontal', 'husiq')]",LDA,55.03
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",KNN_manhattam,49.62
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",LDA,65.26
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",LDA,63.57
"[('frontal', 'hu1980'), ('radial', 'spheric')]",LDA,63.64
"[('frontal', 'hu1980'), ('radial', 'hututu')]",DMC_manhattam,46.66
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",LDA,55.46
"[('frontal', 'hu1980'), ('radial', 'husiq')]",LDA,60.49
"[('frontal', 'hu1980'), ('radial', 'zernike')]",LDA,67.68
"[('frontal', 'hu1980'), ('radial', 'legendre')]",LDA,67.06
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",LDA,67.18
"[('frontal', 'hu1980'), ('sagittal', 'spheric')]",LDA,63.18
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",LDA,57.07
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",LDA,56.76
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",LDA,60.76
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",DMC_euclidean,52.65
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",LDA,68.29
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",LDA,67.52
"[('frontal', 'hu1980'), ('transversal', 'spheric')]",LDA,67.6
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",LDA,61.8
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",LDA,55.69
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",LDA,62.72
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_manhattam,54.5
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",LDA,69.91
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",LDA,68.22
"[('frontal', 'hu1980'), ('whole', 'spheric')]",LDA,60.49
"[('frontal', 'hu1980'), ('whole', 'hututu')]",LDA,55.23
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",LDA,51.15
"[('frontal', 'hu1980'), ('whole', 'husiq')]",LDA,56.84
"[('frontal', 'hu1980'), ('whole', 'zernike')]",LDA,66.83
"[('frontal', 'hu1980'), ('whole', 'legendre')]",LDA,66.53
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",LDA,66.99
"[('frontal', 'hu1980'), ('upper', 'spheric')]",LDA,63.26
"[('frontal', 'hu1980'), ('upper', 'hututu')]",LDA,59.61
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",LDA,50.5
"[('frontal', 'hu1980'), ('upper', 'husiq')]",LDA,56.96
"[('frontal', 'hu1980'), ('upper', 'zernike')]",LDA,66.72
"[('frontal', 'hu1980'), ('upper', 'legendre')]",LDA,67.91
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",LDA,68.6
"[('frontal', 'hu1980'), ('lower', 'spheric')]",LDA,53.31
"[('frontal', 'hu1980'), ('lower', 'hututu')]",LDA,47.77
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",LDA,50.23
"[('frontal', 'hu1980'), ('lower', 'husiq')]",LDA,48.58
"[('frontal', 'hu1980'), ('lower', 'zernike')]",LDA,54.3
"[('frontal', 'hu1980'), ('lower', 'legendre')]",LDA,52.88
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'husiq'), ('frontal', 'zernike')]",LDA,56.42
"[('frontal', 'husiq'), ('frontal', 'legendre')]",DMC_manhattam,58.42
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",DMC_manhattam,57.84
"[('frontal', 'husiq'), ('radial', 'spheric')]",LDA,60.45
"[('frontal', 'husiq'), ('radial', 'hututu')]",DMC_manhattam,50.85
"[('frontal', 'husiq'), ('radial', 'hu1980')]",LDA,56.3
"[('frontal', 'husiq'), ('radial', 'husiq')]",LDA,59.53
"[('frontal', 'husiq'), ('radial', 'zernike')]",LDA,59.22
"[('frontal', 'husiq'), ('radial', 'legendre')]",LDA,63.03
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",LDA,62.3
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",LDA,54.27
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",LDA,53.65
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",LDA,57.38
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",LDA,57.53
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",DMC_euclidean,53.8
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",LDA,61.53
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",LDA,61.07
"[('frontal', 'husiq'), ('transversal', 'spheric')]",LDA,60.03
"[('frontal', 'husiq'), ('transversal', 'hututu')]",LDA,58.53
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",LDA,56.53
"[('frontal', 'husiq'), ('transversal', 'husiq')]",LDA,60.84
"[('frontal', 'husiq'), ('transversal', 'zernike')]",LDA,59.19
"[('frontal', 'husiq'), ('transversal', 'legendre')]",LDA,60.72
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",DMC_manhattam,60.11
"[('frontal', 'husiq'), ('whole', 'spheric')]",LDA,60.38
"[('frontal', 'husiq'), ('whole', 'hututu')]",LDA,56.15
"[('frontal', 'husiq'), ('whole', 'hu1980')]",LDA,55.27
"[('frontal', 'husiq'), ('whole', 'husiq')]",LDA,57.03
"[('frontal', 'husiq'), ('whole', 'zernike')]",LDA,62.95
"[('frontal', 'husiq'), ('whole', 'legendre')]",LDA,63.49
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",LDA,61.99
"[('frontal', 'husiq'), ('upper', 'spheric')]",LDA,60.76
"[('frontal', 'husiq'), ('upper', 'hututu')]",LDA,58.07
"[('frontal', 'husiq'), ('upper', 'hu1980')]",LDA,52.96
"[('frontal', 'husiq'), ('upper', 'husiq')]",LDA,56.03
"[('frontal', 'husiq'), ('upper', 'zernike')]",LDA,63.14
"[('frontal', 'husiq'), ('upper', 'legendre')]",LDA,63.84
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",LDA,63.8
"[('frontal', 'husiq'), ('lower', 'spheric')]",LDA,55.19
"[('frontal', 'husiq'), ('lower', 'hututu')]",LDA,50.88
"[('frontal', 'husiq'), ('lower', 'hu1980')]",LDA,52.23
"[('frontal', 'husiq'), ('lower', 'husiq')]",LDA,52.65
"[('frontal', 'husiq'), ('lower', 'zernike')]",LDA,56.38
"[('frontal', 'husiq'), ('lower', 'legendre')]",LDA,55.61
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('frontal', 'legendre')]",LDA,65.33
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",LDA,64.68
"[('frontal', 'zernike'), ('radial', 'spheric')]",LDA,58.26
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,51.65
"[('frontal', 'zernike'), ('radial', 'hu1980')]",DMC_manhattam,48.42
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,49.46
"[('frontal', 'zernike'), ('radial', 'zernike')]",LDA,62.72
"[('frontal', 'zernike'), ('radial', 'legendre')]",LDA,59.19
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",LDA,59.26
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",LDA,63.41
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",LDA,56.84
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",DMC_manhattam,50.35
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",LDA,55.07
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",LDA,63.72
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",LDA,65.68
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",LDA,66.53
"[('frontal', 'zernike'), ('transversal', 'spheric')]",LDA,66.3
"[('frontal', 'zernike'), ('transversal', 'hututu')]",LDA,61.61
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,50.23
"[('frontal', 'zernike'), ('transversal', 'husiq')]",LDA,59.88
"[('frontal', 'zernike'), ('transversal', 'zernike')]",LDA,68.72
"[('frontal', 'zernike'), ('transversal', 'legendre')]",LDA,68.22
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",LDA,67.22
"[('frontal', 'zernike'), ('whole', 'spheric')]",LDA,52.69
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,50.61
"[('frontal', 'zernike'), ('whole', 'hu1980')]",DMC_manhattam,48.65
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,49.62
"[('frontal', 'zernike'), ('whole', 'zernike')]",LDA,57.76
"[('frontal', 'zernike'), ('whole', 'legendre')]",LDA,55.73
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",LDA,56.65
"[('frontal', 'zernike'), ('upper', 'spheric')]",LDA,52.88
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,51.73
"[('frontal', 'zernike'), ('upper', 'hu1980')]",DMC_manhattam,48.62
"[('frontal', 'zernike'), ('upper', 'husiq')]",DMC_manhattam,49.62
"[('frontal', 'zernike'), ('upper', 'zernike')]",DMC_manhattam,57.11
"[('frontal', 'zernike'), ('upper', 'legendre')]",LDA,55.03
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",LDA,56.03
"[('frontal', 'zernike'), ('lower', 'spheric')]",LDA,49.15
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,49.27
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,48.54
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,49.08
"[('frontal', 'zernike'), ('lower', 'zernike')]",LDA,53.77
"[('frontal', 'zernike'), ('lower', 'legendre')]",LDA,51.96
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",DMC_manhattam,57.34
"[('frontal', 'legendre'), ('radial', 'spheric')]",DMC_manhattam,59.53
"[('frontal', 'legendre'), ('radial', 'hututu')]",DMC_manhattam,59.84
"[('frontal', 'legendre'), ('radial', 'hu1980')]",LDA,65.83
"[('frontal', 'legendre'), ('radial', 'husiq')]",LDA,65.1
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,64.95
"[('frontal', 'legendre'), ('radial', 'legendre')]",DMC_manhattam,60.45
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,61.8
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",DMC_euclidean,57.53
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,59.42
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",LDA,65.68
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,59.26
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",LDA,67.45
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",DMC_euclidean,60.42
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",DMC_euclidean,60.61
"[('frontal', 'legendre'), ('transversal', 'spheric')]",DMC_manhattam,59.49
"[('frontal', 'legendre'), ('transversal', 'hututu')]",DMC_manhattam,64.95
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",LDA,65.64
"[('frontal', 'legendre'), ('transversal', 'husiq')]",DMC_manhattam,62.53
"[('frontal', 'legendre'), ('transversal', 'zernike')]",LDA,72.37
"[('frontal', 'legendre'), ('transversal', 'legendre')]",DMC_manhattam,64.41
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,64.99
"[('frontal', 'legendre'), ('whole', 'spheric')]",LDA,64.64
"[('frontal', 'legendre'), ('whole', 'hututu')]",LDA,63.87
"[('frontal', 'legendre'), ('whole', 'hu1980')]",LDA,66.37
"[('frontal', 'legendre'), ('whole', 'husiq')]",LDA,65.45
"[('frontal', 'legendre'), ('whole', 'zernike')]",LDA,63.07
"[('frontal', 'legendre'), ('whole', 'legendre')]",LDA,63.87
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",LDA,62.95
"[('frontal', 'legendre'), ('upper', 'spheric')]",LDA,63.41
"[('frontal', 'legendre'), ('upper', 'hututu')]",LDA,66.45
"[('frontal', 'legendre'), ('upper', 'hu1980')]",LDA,66.06
"[('frontal', 'legendre'), ('upper', 'husiq')]",LDA,66.33
"[('frontal', 'legendre'), ('upper', 'zernike')]",DMC_manhattam,68.91
"[('frontal', 'legendre'), ('upper', 'legendre')]",LDA,65.45
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",LDA,65.95
"[('frontal', 'legendre'), ('lower', 'spheric')]",LDA,62.53
"[('frontal', 'legendre'), ('lower', 'hututu')]",LDA,59.72
"[('frontal', 'legendre'), ('lower', 'hu1980')]",LDA,65.1
"[('frontal', 'legendre'), ('lower', 'husiq')]",LDA,63.37
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,60.42
"[('frontal', 'legendre'), ('lower', 'legendre')]",LDA,61.76
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",DMC_manhattam,58.3
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",DMC_manhattam,57.61
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",LDA,64.6
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",LDA,61.57
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",KNN_manhattam,65.03
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",DMC_manhattam,58.99
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",DMC_manhattam,59.92
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",DMC_euclidean,56.57
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,58.34
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",LDA,62.87
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",LDA,58.99
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",LDA,66.91
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",DMC_euclidean,59.61
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",DMC_manhattam,59.92
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",DMC_manhattam,59.88
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,63.84
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",LDA,65.41
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",DMC_manhattam,61.76
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",LDA,73.1
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,64.49
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,63.49
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",LDA,65.22
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",LDA,63.45
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",LDA,65.56
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",LDA,63.95
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",LDA,62.3
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",LDA,64.68
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",LDA,64.45
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",LDA,60.22
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",LDA,65.53
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",LDA,64.3
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",LDA,65.07
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",DMC_manhattam,67.52
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",LDA,62.14
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",LDA,64.14
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",LDA,60.99
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",LDA,58.11
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",LDA,63.6
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",LDA,62.22
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",DMC_manhattam,57.65
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",LDA,59.92
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('radial', 'hututu')]",DMC_manhattam,51.0
"[('radial', 'spheric'), ('radial', 'hu1980')]",LDA,64.68
"[('radial', 'spheric'), ('radial', 'husiq')]",LDA,62.68
"[('radial', 'spheric'), ('radial', 'zernike')]",LDA,63.95
"[('radial', 'spheric'), ('radial', 'legendre')]",LDA,67.06
"[('radial', 'spheric'), ('radial', 'chebyshev')]",LDA,63.91
"[('radial', 'spheric'), ('sagittal', 'spheric')]",LDA,56.3
"[('radial', 'spheric'), ('sagittal', 'hututu')]",LDA,58.07
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",LDA,63.45
"[('radial', 'spheric'), ('sagittal', 'husiq')]",LDA,61.72
"[('radial', 'spheric'), ('sagittal', 'zernike')]",LDA,56.03
"[('radial', 'spheric'), ('sagittal', 'legendre')]",LDA,60.84
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",LDA,61.84
"[('radial', 'spheric'), ('transversal', 'spheric')]",LDA,58.03
"[('radial', 'spheric'), ('transversal', 'hututu')]",LDA,60.38
"[('radial', 'spheric'), ('transversal', 'hu1980')]",LDA,64.03
"[('radial', 'spheric'), ('transversal', 'husiq')]",LDA,64.18
"[('radial', 'spheric'), ('transversal', 'zernike')]",LDA,64.49
"[('radial', 'spheric'), ('transversal', 'legendre')]",LDA,59.45
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",DMC_manhattam,59.07
"[('radial', 'spheric'), ('whole', 'spheric')]",LDA,62.26
"[('radial', 'spheric'), ('whole', 'hututu')]",LDA,60.22
"[('radial', 'spheric'), ('whole', 'hu1980')]",LDA,61.68
"[('radial', 'spheric'), ('whole', 'husiq')]",LDA,61.76
"[('radial', 'spheric'), ('whole', 'zernike')]",LDA,67.56
"[('radial', 'spheric'), ('whole', 'legendre')]",LDA,64.64
"[('radial', 'spheric'), ('whole', 'chebyshev')]",LDA,62.72
"[('radial', 'spheric'), ('upper', 'spheric')]",LDA,65.68
"[('radial', 'spheric'), ('upper', 'hututu')]",LDA,64.6
"[('radial', 'spheric'), ('upper', 'hu1980')]",LDA,62.68
"[('radial', 'spheric'), ('upper', 'husiq')]",LDA,63.07
"[('radial', 'spheric'), ('upper', 'zernike')]",LDA,66.91
"[('radial', 'spheric'), ('upper', 'legendre')]",LDA,66.76
"[('radial', 'spheric'), ('upper', 'chebyshev')]",LDA,67.79
"[('radial', 'spheric'), ('lower', 'spheric')]",LDA,63.45
"[('radial', 'spheric'), ('lower', 'hututu')]",LDA,57.76
"[('radial', 'spheric'), ('lower', 'hu1980')]",LDA,62.18
"[('radial', 'spheric'), ('lower', 'husiq')]",LDA,61.22
"[('radial', 'spheric'), ('lower', 'zernike')]",LDA,63.22
"[('radial', 'spheric'), ('lower', 'legendre')]",LDA,62.87
"[('radial', 'spheric'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hututu'), ('radial', 'hu1980')]",LDA,46.43
"[('radial', 'hututu'), ('radial', 'husiq')]",KNN_manhattam,38.89
"[('radial', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,56.15
"[('radial', 'hututu'), ('radial', 'legendre')]",DMC_manhattam,51.88
"[('radial', 'hututu'), ('radial', 'chebyshev')]",DMC_manhattam,48.19
"[('radial', 'hututu'), ('sagittal', 'spheric')]",DMC_euclidean,47.04
"[('radial', 'hututu'), ('sagittal', 'hututu')]",DMC_manhattam,42.28
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",LDA,43.81
"[('radial', 'hututu'), ('sagittal', 'husiq')]",LDA,46.23
"[('radial', 'hututu'), ('sagittal', 'zernike')]",DMC_euclidean,52.42
"[('radial', 'hututu'), ('sagittal', 'legendre')]",DMC_euclidean,53.15
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",DMC_euclidean,52.11
"[('radial', 'hututu'), ('transversal', 'spheric')]",DMC_manhattam,50.04
"[('radial', 'hututu'), ('transversal', 'hututu')]",DMC_manhattam,52.31
"[('radial', 'hututu'), ('transversal', 'hu1980')]",LDA,45.77
