setting,classifier,rate
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",LDA,71.11
"[('frontal', 'husiq'), ('whole', 'spheric')]",LDA,64.66
"[('frontal', 'husiq'), ('whole', 'hututu')]",LDA,59.12
"[('frontal', 'husiq'), ('whole', 'hu1980')]",LDA,55.9
"[('frontal', 'husiq'), ('whole', 'husiq')]",LDA,56.4
"[('frontal', 'husiq'), ('whole', 'zernike')]",LDA,52.9
"[('frontal', 'husiq'), ('whole', 'legendre')]",LDA,69.15
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",LDA,70.46
"[('frontal', 'husiq'), ('upper', 'spheric')]",LDA,66.96
"[('frontal', 'husiq'), ('upper', 'hututu')]",LDA,66.35
"[('frontal', 'husiq'), ('upper', 'hu1980')]",LDA,54.9
"[('frontal', 'husiq'), ('upper', 'husiq')]",LDA,60.43
"[('frontal', 'husiq'), ('upper', 'zernike')]",LDA,55.36
"[('frontal', 'husiq'), ('upper', 'legendre')]",LDA,70.96
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",LDA,72.42
"[('frontal', 'husiq'), ('lower', 'spheric')]",LDA,56.63
"[('frontal', 'husiq'), ('lower', 'hututu')]",LDA,55.7
"[('frontal', 'husiq'), ('lower', 'hu1980')]",LDA,49.56
"[('frontal', 'husiq'), ('lower', 'husiq')]",LDA,53.4
"[('frontal', 'husiq'), ('lower', 'zernike')]",LDA,46.91
"[('frontal', 'husiq'), ('lower', 'legendre')]",LDA,56.13
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",LDA,57.16
"[('frontal', 'zernike'), ('frontal', 'legendre')]",LDA,54.17
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",LDA,50.48
"[('frontal', 'zernike'), ('radial', 'spheric')]",LDA,38.23
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,34.23
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,35.73
"[('frontal', 'zernike'), ('radial', 'zernike')]",LDA,37.92
"[('frontal', 'zernike'), ('radial', 'legendre')]",LDA,41.72
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",LDA,48.91
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",LDA,42.22
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,35.46
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,37.53
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",LDA,42.99
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",LDA,56.78
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",LDA,55.59
"[('frontal', 'zernike'), ('transversal', 'spheric')]",LDA,51.29
"[('frontal', 'zernike'), ('transversal', 'hututu')]",LDA,54.9
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,36.5
"[('frontal', 'zernike'), ('transversal', 'husiq')]",LDA,49.37
"[('frontal', 'zernike'), ('transversal', 'zernike')]",LDA,44.26
"[('frontal', 'zernike'), ('transversal', 'legendre')]",LDA,60.47
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",LDA,59.55
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,37.0
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,36.8
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,34.31
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,35.5
"[('frontal', 'zernike'), ('whole', 'zernike')]",KNN_manhattam,33.85
"[('frontal', 'zernike'), ('whole', 'legendre')]",LDA,38.26
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",KNN_manhattam,37.8
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,36.53
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,37.61
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,34.34
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,35.57
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,34.58
"[('frontal', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,38.11
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,38.42
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,35.38
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,34.92
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,33.92
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,34.81
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,35.04
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,36.34
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",LDA,35.46
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,55.97
"[('frontal', 'legendre'), ('radial', 'spheric')]",LDA,57.89
"[('frontal', 'legendre'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('radial', 'hu1980')]",LDA,65.04
"[('frontal', 'legendre'), ('radial', 'husiq')]",LDA,63.5
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,52.17
"[('frontal', 'legendre'), ('radial', 'legendre')]",LDA,59.28
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,55.59
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,57.47
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",LDA,66.54
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",LDA,61.97
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",LDA,60.78
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_manhattam,57.66
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_manhattam,59.55
"[('frontal', 'legendre'), ('transversal', 'spheric')]",DMC_manhattam,57.47
"[('frontal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,67.58
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",LDA,68.88
"[('frontal', 'legendre'), ('transversal', 'husiq')]",LDA,64.23
"[('frontal', 'legendre'), ('transversal', 'zernike')]",LDA,60.39
"[('frontal', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,64.08
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,65.19
"[('frontal', 'legendre'), ('whole', 'spheric')]",LDA,66.85
"[('frontal', 'legendre'), ('whole', 'hututu')]",LDA,65.12
"[('frontal', 'legendre'), ('whole', 'hu1980')]",LDA,66.73
"[('frontal', 'legendre'), ('whole', 'husiq')]",LDA,66.08
"[('frontal', 'legendre'), ('whole', 'zernike')]",LDA,56.13
"[('frontal', 'legendre'), ('whole', 'legendre')]",LDA,67.96
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",LDA,66.46
"[('frontal', 'legendre'), ('upper', 'spheric')]",LDA,68.61
"[('frontal', 'legendre'), ('upper', 'hututu')]",LDA,68.65
"[('frontal', 'legendre'), ('upper', 'hu1980')]",LDA,66.23
"[('frontal', 'legendre'), ('upper', 'husiq')]",LDA,68.34
"[('frontal', 'legendre'), ('upper', 'zernike')]",LDA,58.43
"[('frontal', 'legendre'), ('upper', 'legendre')]",LDA,70.76
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",LDA,71.65
"[('frontal', 'legendre'), ('lower', 'spheric')]",LDA,65.42
"[('frontal', 'legendre'), ('lower', 'hututu')]",LDA,63.89
"[('frontal', 'legendre'), ('lower', 'hu1980')]",LDA,64.27
"[('frontal', 'legendre'), ('lower', 'husiq')]",LDA,65.35
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,52.94
"[('frontal', 'legendre'), ('lower', 'legendre')]",LDA,63.39
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",LDA,64.85
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",KNN_manhattam,57.51
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",LDA,65.16
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",LDA,63.2
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,50.36
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",LDA,60.93
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_manhattam,57.43
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,56.82
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",LDA,65.69
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",LDA,59.78
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",LDA,57.55
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_manhattam,59.35
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_manhattam,57.47
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",DMC_manhattam,61.54
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,65.77
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",LDA,68.38
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",LDA,66.65
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",LDA,57.89
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,67.19
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,63.7
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",LDA,65.16
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",LDA,65.35
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",LDA,66.46
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",LDA,66.58
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",LDA,54.59
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",LDA,67.65
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",LDA,65.81
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",LDA,67.11
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",LDA,67.04
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",LDA,65.81
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",LDA,67.08
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",LDA,57.82
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",LDA,69.27
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",LDA,70.88
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",LDA,63.5
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",LDA,64.69
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",LDA,65.54
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",LDA,64.93
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",DMC_manhattam,51.48
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",LDA,64.35
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",LDA,64.08
"[('radial', 'spheric'), ('radial', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'spheric'), ('radial', 'hu1980')]",LDA,59.97
"[('radial', 'spheric'), ('radial', 'husiq')]",LDA,58.16
"[('radial', 'spheric'), ('radial', 'zernike')]",LDA,53.71
"[('radial', 'spheric'), ('radial', 'legendre')]",LDA,60.12
"[('radial', 'spheric'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('sagittal', 'spheric')]",LDA,53.98
"[('radial', 'spheric'), ('sagittal', 'hututu')]",LDA,56.09
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",LDA,61.47
"[('radial', 'spheric'), ('sagittal', 'husiq')]",LDA,60.12
"[('radial', 'spheric'), ('sagittal', 'zernike')]",LDA,45.52
"[('radial', 'spheric'), ('sagittal', 'legendre')]",LDA,60.58
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",LDA,61.31
"[('radial', 'spheric'), ('transversal', 'spheric')]",LDA,62.12
"[('radial', 'spheric'), ('transversal', 'hututu')]",LDA,68.84
"[('radial', 'spheric'), ('transversal', 'hu1980')]",LDA,67.08
"[('radial', 'spheric'), ('transversal', 'husiq')]",LDA,69.42
"[('radial', 'spheric'), ('transversal', 'zernike')]",LDA,47.14
"[('radial', 'spheric'), ('transversal', 'legendre')]",LDA,66.46
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",LDA,66.35
"[('radial', 'spheric'), ('whole', 'spheric')]",LDA,62.66
"[('radial', 'spheric'), ('whole', 'hututu')]",LDA,62.43
"[('radial', 'spheric'), ('whole', 'hu1980')]",LDA,60.62
"[('radial', 'spheric'), ('whole', 'husiq')]",LDA,60.62
"[('radial', 'spheric'), ('whole', 'zernike')]",LDA,57.2
"[('radial', 'spheric'), ('whole', 'legendre')]",LDA,63.62
"[('radial', 'spheric'), ('whole', 'chebyshev')]",LDA,65.23
"[('radial', 'spheric'), ('upper', 'spheric')]",LDA,66.69
"[('radial', 'spheric'), ('upper', 'hututu')]",LDA,67.92
"[('radial', 'spheric'), ('upper', 'hu1980')]",LDA,61.66
"[('radial', 'spheric'), ('upper', 'husiq')]",LDA,66.5
"[('radial', 'spheric'), ('upper', 'zernike')]",LDA,60.16
"[('radial', 'spheric'), ('upper', 'legendre')]",LDA,69.61
"[('radial', 'spheric'), ('upper', 'chebyshev')]",LDA,70.65
"[('radial', 'spheric'), ('lower', 'spheric')]",LDA,61.58
"[('radial', 'spheric'), ('lower', 'hututu')]",LDA,61.62
"[('radial', 'spheric'), ('lower', 'hu1980')]",LDA,59.74
"[('radial', 'spheric'), ('lower', 'husiq')]",LDA,61.54
"[('radial', 'spheric'), ('lower', 'zernike')]",LDA,53.67
"[('radial', 'spheric'), ('lower', 'legendre')]",LDA,63.31
"[('radial', 'spheric'), ('lower', 'chebyshev')]",LDA,62.58
"[('radial', 'hututu'), ('radial', 'hu1980')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'husiq')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'legendre')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'husiq')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'zernike')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'spheric')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,0.0
"[('radial', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,0.0
