setting,classifier,rate
"[('frontal', 'spheric'), ('upper', 'legendre')]",LDA,60.74
"[('frontal', 'spheric'), ('upper', 'chebyshev')]",LDA,60.2
"[('frontal', 'spheric'), ('lower', 'spheric')]",LDA,55.67
"[('frontal', 'spheric'), ('lower', 'hututu')]",LDA,56.24
"[('frontal', 'spheric'), ('lower', 'hu1980')]",LDA,56.17
"[('frontal', 'spheric'), ('lower', 'husiq')]",LDA,56.86
"[('frontal', 'spheric'), ('lower', 'zernike')]",LDA,48.75
"[('frontal', 'spheric'), ('lower', 'legendre')]",LDA,56.13
"[('frontal', 'spheric'), ('lower', 'chebyshev')]",LDA,54.05
"[('frontal', 'hututu'), ('frontal', 'hu1980')]",LDA,51.29
"[('frontal', 'hututu'), ('frontal', 'husiq')]",LDA,45.06
"[('frontal', 'hututu'), ('frontal', 'zernike')]",LDA,42.87
"[('frontal', 'hututu'), ('frontal', 'legendre')]",KNN_manhattam,48.67
"[('frontal', 'hututu'), ('frontal', 'chebyshev')]",KNN_manhattam,49.06
"[('frontal', 'hututu'), ('radial', 'spheric')]",LDA,53.05
"[('frontal', 'hututu'), ('radial', 'hututu')]",LDA,50.25
"[('frontal', 'hututu'), ('radial', 'hu1980')]",LDA,50.1
"[('frontal', 'hututu'), ('radial', 'husiq')]",LDA,50.44
"[('frontal', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,41.72
"[('frontal', 'hututu'), ('radial', 'legendre')]",LDA,56.67
"[('frontal', 'hututu'), ('radial', 'chebyshev')]",LDA,54.98
"[('frontal', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,43.57
"[('frontal', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,42.34
"[('frontal', 'hututu'), ('sagittal', 'hu1980')]",LDA,53.36
"[('frontal', 'hututu'), ('sagittal', 'husiq')]",LDA,48.29
"[('frontal', 'hututu'), ('sagittal', 'zernike')]",LDA,44.22
"[('frontal', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,46.87
"[('frontal', 'hututu'), ('sagittal', 'chebyshev')]",DMC_euclidean,49.75
"[('frontal', 'hututu'), ('transversal', 'spheric')]",DMC_manhattam,43.8
"[('frontal', 'hututu'), ('transversal', 'hututu')]",LDA,55.36
"[('frontal', 'hututu'), ('transversal', 'hu1980')]",LDA,55.32
"[('frontal', 'hututu'), ('transversal', 'husiq')]",LDA,59.59
"[('frontal', 'hututu'), ('transversal', 'zernike')]",LDA,45.52
"[('frontal', 'hututu'), ('transversal', 'legendre')]",DMC_manhattam,52.21
"[('frontal', 'hututu'), ('transversal', 'chebyshev')]",DMC_manhattam,53.4
"[('frontal', 'hututu'), ('whole', 'spheric')]",LDA,57.32
"[('frontal', 'hututu'), ('whole', 'hututu')]",LDA,50.98
"[('frontal', 'hututu'), ('whole', 'hu1980')]",LDA,48.71
"[('frontal', 'hututu'), ('whole', 'husiq')]",LDA,50.63
"[('frontal', 'hututu'), ('whole', 'zernike')]",LDA,47.83
"[('frontal', 'hututu'), ('whole', 'legendre')]",LDA,58.62
"[('frontal', 'hututu'), ('whole', 'chebyshev')]",LDA,59.82
"[('frontal', 'hututu'), ('upper', 'spheric')]",LDA,59.12
"[('frontal', 'hututu'), ('upper', 'hututu')]",LDA,58.32
"[('frontal', 'hututu'), ('upper', 'hu1980')]",LDA,49.6
"[('frontal', 'hututu'), ('upper', 'husiq')]",LDA,56.09
"[('frontal', 'hututu'), ('upper', 'zernike')]",LDA,49.75
"[('frontal', 'hututu'), ('upper', 'legendre')]",LDA,60.51
"[('frontal', 'hututu'), ('upper', 'chebyshev')]",LDA,60.58
"[('frontal', 'hututu'), ('lower', 'spheric')]",LDA,50.44
"[('frontal', 'hututu'), ('lower', 'hututu')]",LDA,50.29
"[('frontal', 'hututu'), ('lower', 'hu1980')]",LDA,46.33
"[('frontal', 'hututu'), ('lower', 'husiq')]",LDA,49.1
"[('frontal', 'hututu'), ('lower', 'zernike')]",LDA,42.57
"[('frontal', 'hututu'), ('lower', 'legendre')]",LDA,51.06
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",LDA,50.83
"[('frontal', 'hu1980'), ('frontal', 'husiq')]",LDA,54.32
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",KNN_manhattam,34.77
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",LDA,61.62
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",LDA,63.7
"[('frontal', 'hu1980'), ('radial', 'spheric')]",LDA,63.96
"[('frontal', 'hu1980'), ('radial', 'hututu')]",LDA,57.36
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",LDA,57.63
"[('frontal', 'hu1980'), ('radial', 'husiq')]",LDA,55.67
"[('frontal', 'hu1980'), ('radial', 'zernike')]",LDA,50.44
"[('frontal', 'hu1980'), ('radial', 'legendre')]",LDA,67.08
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",LDA,66.31
"[('frontal', 'hu1980'), ('sagittal', 'spheric')]",LDA,59.82
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",LDA,54.09
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",LDA,62.66
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",LDA,59.39
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,36.3
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",LDA,65.81
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",LDA,69.65
"[('frontal', 'hu1980'), ('transversal', 'spheric')]",LDA,70.65
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",LDA,68.11
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",LDA,67.92
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",LDA,70.23
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,36.15
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",LDA,76.03
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",LDA,76.14
"[('frontal', 'hu1980'), ('whole', 'spheric')]",LDA,65.62
"[('frontal', 'hu1980'), ('whole', 'hututu')]",LDA,58.16
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",LDA,55.09
"[('frontal', 'hu1980'), ('whole', 'husiq')]",LDA,56.05
"[('frontal', 'hu1980'), ('whole', 'zernike')]",LDA,56.7
"[('frontal', 'hu1980'), ('whole', 'legendre')]",LDA,69.42
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",LDA,71.8
"[('frontal', 'hu1980'), ('upper', 'spheric')]",LDA,71.57
"[('frontal', 'hu1980'), ('upper', 'hututu')]",LDA,70.92
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",LDA,58.51
"[('frontal', 'hu1980'), ('upper', 'husiq')]",LDA,67.69
"[('frontal', 'hu1980'), ('upper', 'zernike')]",LDA,58.62
"[('frontal', 'hu1980'), ('upper', 'legendre')]",LDA,73.65
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",LDA,75.11
"[('frontal', 'hu1980'), ('lower', 'spheric')]",LDA,58.43
"[('frontal', 'hu1980'), ('lower', 'hututu')]",LDA,56.67
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",LDA,52.63
"[('frontal', 'hu1980'), ('lower', 'husiq')]",LDA,55.74
"[('frontal', 'hu1980'), ('lower', 'zernike')]",LDA,45.37
"[('frontal', 'hu1980'), ('lower', 'legendre')]",LDA,60.62
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",LDA,57.2
"[('frontal', 'husiq'), ('frontal', 'zernike')]",LDA,38.84
"[('frontal', 'husiq'), ('frontal', 'legendre')]",LDA,53.59
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",LDA,56.05
"[('frontal', 'husiq'), ('radial', 'spheric')]",LDA,60.28
"[('frontal', 'husiq'), ('radial', 'hututu')]",LDA,54.48
"[('frontal', 'husiq'), ('radial', 'hu1980')]",LDA,53.44
"[('frontal', 'husiq'), ('radial', 'husiq')]",LDA,53.25
"[('frontal', 'husiq'), ('radial', 'zernike')]",LDA,45.02
"[('frontal', 'husiq'), ('radial', 'legendre')]",LDA,61.62
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",LDA,61.66
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",LDA,47.91
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",LDA,50.71
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",LDA,54.82
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",LDA,54.98
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",LDA,39.68
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",LDA,54.94
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",LDA,58.43
"[('frontal', 'husiq'), ('transversal', 'spheric')]",LDA,61.77
"[('frontal', 'husiq'), ('transversal', 'hututu')]",LDA,63.04
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",LDA,59.66
"[('frontal', 'husiq'), ('transversal', 'husiq')]",LDA,65.35
"[('frontal', 'husiq'), ('transversal', 'zernike')]",LDA,44.03
"[('frontal', 'husiq'), ('transversal', 'legendre')]",LDA,67.88
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",LDA,63.23
"[('frontal', 'husiq'), ('whole', 'spheric')]",LDA,60.97
"[('frontal', 'husiq'), ('whole', 'hututu')]",LDA,55.01
"[('frontal', 'husiq'), ('whole', 'hu1980')]",LDA,51.09
"[('frontal', 'husiq'), ('whole', 'husiq')]",LDA,51.52
"[('frontal', 'husiq'), ('whole', 'zernike')]",LDA,52.4
"[('frontal', 'husiq'), ('whole', 'legendre')]",LDA,63.81
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",LDA,65.23
"[('frontal', 'husiq'), ('upper', 'spheric')]",LDA,65.23
"[('frontal', 'husiq'), ('upper', 'hututu')]",LDA,62.93
"[('frontal', 'husiq'), ('upper', 'hu1980')]",LDA,52.02
"[('frontal', 'husiq'), ('upper', 'husiq')]",LDA,60.05
"[('frontal', 'husiq'), ('upper', 'zernike')]",LDA,53.28
"[('frontal', 'husiq'), ('upper', 'legendre')]",LDA,65.85
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",LDA,67.81
"[('frontal', 'husiq'), ('lower', 'spheric')]",LDA,53.36
"[('frontal', 'husiq'), ('lower', 'hututu')]",LDA,51.56
"[('frontal', 'husiq'), ('lower', 'hu1980')]",LDA,47.1
"[('frontal', 'husiq'), ('lower', 'husiq')]",LDA,51.06
"[('frontal', 'husiq'), ('lower', 'zernike')]",LDA,44.41
"[('frontal', 'husiq'), ('lower', 'legendre')]",LDA,55.05
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",LDA,53.67
"[('frontal', 'zernike'), ('frontal', 'legendre')]",LDA,50.79
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",LDA,49.48
"[('frontal', 'zernike'), ('radial', 'spheric')]",LDA,40.38
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,35.77
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,33.77
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,34.69
"[('frontal', 'zernike'), ('radial', 'zernike')]",LDA,40.41
"[('frontal', 'zernike'), ('radial', 'legendre')]",LDA,40.88
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",KNN_euclidean,36.8
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",LDA,43.68
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",KNN_manhattam,39.26
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,34.31
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,36.0
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",LDA,45.41
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",LDA,50.71
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",LDA,52.25
"[('frontal', 'zernike'), ('transversal', 'spheric')]",LDA,46.64
"[('frontal', 'zernike'), ('transversal', 'hututu')]",LDA,52.71
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,35.57
"[('frontal', 'zernike'), ('transversal', 'husiq')]",LDA,45.33
"[('frontal', 'zernike'), ('transversal', 'zernike')]",LDA,44.26
"[('frontal', 'zernike'), ('transversal', 'legendre')]",LDA,52.63
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",LDA,53.05
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,35.88
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_euclidean,35.27
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,33.54
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,34.34
"[('frontal', 'zernike'), ('whole', 'zernike')]",LDA,33.85
"[('frontal', 'zernike'), ('whole', 'legendre')]",KNN_manhattam,36.88
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",LDA,37.23
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,36.19
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,36.61
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_euclidean,33.58
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,34.31
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,34.15
"[('frontal', 'zernike'), ('upper', 'legendre')]",LDA,36.92
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",KNN_euclidean,36.77
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,34.69
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,34.23
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,33.23
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,33.96
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,33.58
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,35.0
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,34.73
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,51.36
"[('frontal', 'legendre'), ('radial', 'spheric')]",LDA,57.24
"[('frontal', 'legendre'), ('radial', 'hututu')]",LDA,57.01
"[('frontal', 'legendre'), ('radial', 'hu1980')]",LDA,63.2
"[('frontal', 'legendre'), ('radial', 'husiq')]",LDA,61.66
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,51.59
"[('frontal', 'legendre'), ('radial', 'legendre')]",LDA,56.7
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",LDA,56.9
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,51.25
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,54.09
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",LDA,63.16
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",LDA,54.82
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",LDA,56.17
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_manhattam,53.48
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_euclidean,55.32
"[('frontal', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,51.09
"[('frontal', 'legendre'), ('transversal', 'hututu')]",DMC_manhattam,60.28
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",LDA,64.89
"[('frontal', 'legendre'), ('transversal', 'husiq')]",LDA,62.08
"[('frontal', 'legendre'), ('transversal', 'zernike')]",LDA,55.05
"[('frontal', 'legendre'), ('transversal', 'legendre')]",LDA,56.36
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,59.51
"[('frontal', 'legendre'), ('whole', 'spheric')]",LDA,62.08
"[('frontal', 'legendre'), ('whole', 'hututu')]",LDA,62.77
"[('frontal', 'legendre'), ('whole', 'hu1980')]",LDA,63.66
"[('frontal', 'legendre'), ('whole', 'husiq')]",LDA,64.12
"[('frontal', 'legendre'), ('whole', 'zernike')]",LDA,54.98
"[('frontal', 'legendre'), ('whole', 'legendre')]",LDA,62.85
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",LDA,63.66
"[('frontal', 'legendre'), ('upper', 'spheric')]",LDA,63.73
"[('frontal', 'legendre'), ('upper', 'hututu')]",LDA,65.89
"[('frontal', 'legendre'), ('upper', 'hu1980')]",LDA,63.66
"[('frontal', 'legendre'), ('upper', 'husiq')]",LDA,63.85
"[('frontal', 'legendre'), ('upper', 'zernike')]",LDA,57.63
"[('frontal', 'legendre'), ('upper', 'legendre')]",LDA,66.85
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",LDA,64.73
"[('frontal', 'legendre'), ('lower', 'spheric')]",LDA,62.77
"[('frontal', 'legendre'), ('lower', 'hututu')]",LDA,63.31
"[('frontal', 'legendre'), ('lower', 'hu1980')]",LDA,62.27
"[('frontal', 'legendre'), ('lower', 'husiq')]",LDA,62.97
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,55.67
"[('frontal', 'legendre'), ('lower', 'legendre')]",LDA,62.39
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",LDA,61.62
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",LDA,56.47
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",LDA,59.01
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",LDA,64.54
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",LDA,60.93
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,50.1
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",LDA,57.32
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",LDA,57.74
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_manhattam,52.98
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",DMC_manhattam,54.25
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",LDA,63.54
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",LDA,55.74
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",LDA,55.94
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_euclidean,54.86
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_euclidean,55.44
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",KNN_manhattam,53.36
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,60.51
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",LDA,66.35
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",LDA,63.93
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",LDA,53.94
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,58.51
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",KNN_manhattam,58.93
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",LDA,61.77
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",LDA,62.93
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",LDA,63.47
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",LDA,62.24
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",DMC_manhattam,54.44
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",LDA,63.54
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",LDA,62.97
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",LDA,65.58
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",LDA,67.54
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",LDA,63.58
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",LDA,66.04
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",LDA,58.66
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",LDA,67.61
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",LDA,63.5
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",LDA,60.78
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",LDA,61.2
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",LDA,62.31
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",LDA,62.93
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",LDA,53.55
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",LDA,59.55
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",LDA,61.93
"[('radial', 'spheric'), ('radial', 'hututu')]",LDA,60.05
"[('radial', 'spheric'), ('radial', 'hu1980')]",LDA,62.58
"[('radial', 'spheric'), ('radial', 'husiq')]",LDA,59.74
"[('radial', 'spheric'), ('radial', 'zernike')]",LDA,50.21
"[('radial', 'spheric'), ('radial', 'legendre')]",LDA,61.39
"[('radial', 'spheric'), ('radial', 'chebyshev')]",LDA,58.16
"[('radial', 'spheric'), ('sagittal', 'spheric')]",LDA,49.02
"[('radial', 'spheric'), ('sagittal', 'hututu')]",LDA,52.13
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",LDA,60.74
"[('radial', 'spheric'), ('sagittal', 'husiq')]",LDA,59.12
"[('radial', 'spheric'), ('sagittal', 'zernike')]",LDA,45.14
"[('radial', 'spheric'), ('sagittal', 'legendre')]",LDA,57.13
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",LDA,59.55
"[('radial', 'spheric'), ('transversal', 'spheric')]",LDA,60.01
"[('radial', 'spheric'), ('transversal', 'hututu')]",LDA,65.12
"[('radial', 'spheric'), ('transversal', 'hu1980')]",LDA,66.27
"[('radial', 'spheric'), ('transversal', 'husiq')]",LDA,68.31
"[('radial', 'spheric'), ('transversal', 'zernike')]",LDA,46.41
"[('radial', 'spheric'), ('transversal', 'legendre')]",LDA,62.04
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",LDA,64.66
"[('radial', 'spheric'), ('whole', 'spheric')]",LDA,59.47
"[('radial', 'spheric'), ('whole', 'hututu')]",LDA,61.93
"[('radial', 'spheric'), ('whole', 'hu1980')]",LDA,61.04
"[('radial', 'spheric'), ('whole', 'husiq')]",LDA,61.43
"[('radial', 'spheric'), ('whole', 'zernike')]",LDA,59.62
"[('radial', 'spheric'), ('whole', 'legendre')]",LDA,62.85
"[('radial', 'spheric'), ('whole', 'chebyshev')]",LDA,61.89
"[('radial', 'spheric'), ('upper', 'spheric')]",LDA,67.5
"[('radial', 'spheric'), ('upper', 'hututu')]",LDA,67.69
"[('radial', 'spheric'), ('upper', 'hu1980')]",LDA,61.01
"[('radial', 'spheric'), ('upper', 'husiq')]",LDA,65.08
"[('radial', 'spheric'), ('upper', 'zernike')]",LDA,60.85
"[('radial', 'spheric'), ('upper', 'legendre')]",LDA,68.57
"[('radial', 'spheric'), ('upper', 'chebyshev')]",LDA,68.38
"[('radial', 'spheric'), ('lower', 'spheric')]",LDA,61.93
"[('radial', 'spheric'), ('lower', 'hututu')]",LDA,61.24
"[('radial', 'spheric'), ('lower', 'hu1980')]",LDA,61.01
"[('radial', 'spheric'), ('lower', 'husiq')]",LDA,61.28
"[('radial', 'spheric'), ('lower', 'zernike')]",LDA,53.67
"[('radial', 'spheric'), ('lower', 'legendre')]",LDA,62.66
"[('radial', 'spheric'), ('lower', 'chebyshev')]",LDA,59.28
"[('radial', 'hututu'), ('radial', 'hu1980')]",LDA,51.67
"[('radial', 'hututu'), ('radial', 'husiq')]",LDA,50.9
"[('radial', 'hututu'), ('radial', 'zernike')]",LDA,45.79
"[('radial', 'hututu'), ('radial', 'legendre')]",LDA,62.54
"[('radial', 'hututu'), ('radial', 'chebyshev')]",LDA,61.43
"[('radial', 'hututu'), ('sagittal', 'spheric')]",LDA,53.55
"[('radial', 'hututu'), ('sagittal', 'hututu')]",LDA,51.67
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",LDA,57.01
"[('radial', 'hututu'), ('sagittal', 'husiq')]",LDA,56.55
"[('radial', 'hututu'), ('sagittal', 'zernike')]",LDA,38.65
"[('radial', 'hututu'), ('sagittal', 'legendre')]",LDA,61.66
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",LDA,62.35
"[('radial', 'hututu'), ('transversal', 'spheric')]",LDA,63.54
"[('radial', 'hututu'), ('transversal', 'hututu')]",LDA,63.96
"[('radial', 'hututu'), ('transversal', 'hu1980')]",LDA,61.81
"[('radial', 'hututu'), ('transversal', 'husiq')]",LDA,67.15
"[('radial', 'hututu'), ('transversal', 'zernike')]",LDA,39.53
"[('radial', 'hututu'), ('transversal', 'legendre')]",LDA,68.42
"[('radial', 'hututu'), ('transversal', 'chebyshev')]",LDA,69.69
"[('radial', 'hututu'), ('whole', 'spheric')]",LDA,61.01
