setting,classifier,rate
"[('frontal', 'hu1980'), ('lower', 'spheric')]",LDA,39.72
"[('frontal', 'hu1980'), ('lower', 'hututu')]",LDA,34.54
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",LDA,35.19
"[('frontal', 'hu1980'), ('lower', 'husiq')]",LDA,36.61
"[('frontal', 'hu1980'), ('lower', 'zernike')]",LDA,38.61
"[('frontal', 'hu1980'), ('lower', 'legendre')]",LDA,40.8
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'husiq'), ('frontal', 'zernike')]",KNN_manhattam,33.58
"[('frontal', 'husiq'), ('frontal', 'legendre')]",LDA,41.3
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",KNN_manhattam,41.76
"[('frontal', 'husiq'), ('radial', 'spheric')]",LDA,58.09
"[('frontal', 'husiq'), ('radial', 'hututu')]",LDA,47.48
"[('frontal', 'husiq'), ('radial', 'hu1980')]",LDA,41.26
"[('frontal', 'husiq'), ('radial', 'husiq')]",LDA,47.02
"[('frontal', 'husiq'), ('radial', 'zernike')]",LDA,38.88
"[('frontal', 'husiq'), ('radial', 'legendre')]",LDA,61.97
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",LDA,45.49
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",LDA,40.57
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",LDA,42.87
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",LDA,45.37
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",KNN_euclidean,35.31
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",LDA,50.4
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",LDA,48.79
"[('frontal', 'husiq'), ('transversal', 'spheric')]",LDA,46.6
"[('frontal', 'husiq'), ('transversal', 'hututu')]",LDA,48.98
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",LDA,46.56
"[('frontal', 'husiq'), ('transversal', 'husiq')]",LDA,52.36
"[('frontal', 'husiq'), ('transversal', 'zernike')]",LDA,37.23
"[('frontal', 'husiq'), ('transversal', 'legendre')]",LDA,57.89
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",DMC_manhattam,50.63
"[('frontal', 'husiq'), ('whole', 'spheric')]",LDA,47.14
"[('frontal', 'husiq'), ('whole', 'hututu')]",LDA,41.49
"[('frontal', 'husiq'), ('whole', 'hu1980')]",LDA,39.26
"[('frontal', 'husiq'), ('whole', 'husiq')]",LDA,41.07
"[('frontal', 'husiq'), ('whole', 'zernike')]",LDA,43.03
"[('frontal', 'husiq'), ('whole', 'legendre')]",LDA,51.94
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",LDA,52.52
"[('frontal', 'husiq'), ('upper', 'spheric')]",LDA,51.67
"[('frontal', 'husiq'), ('upper', 'hututu')]",LDA,48.41
"[('frontal', 'husiq'), ('upper', 'hu1980')]",LDA,40.03
"[('frontal', 'husiq'), ('upper', 'husiq')]",LDA,45.72
"[('frontal', 'husiq'), ('upper', 'zernike')]",LDA,43.99
"[('frontal', 'husiq'), ('upper', 'legendre')]",LDA,57.09
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",LDA,56.63
"[('frontal', 'husiq'), ('lower', 'spheric')]",LDA,37.96
"[('frontal', 'husiq'), ('lower', 'hututu')]",LDA,34.61
"[('frontal', 'husiq'), ('lower', 'hu1980')]",LDA,35.8
"[('frontal', 'husiq'), ('lower', 'husiq')]",LDA,36.57
"[('frontal', 'husiq'), ('lower', 'zernike')]",LDA,38.49
"[('frontal', 'husiq'), ('lower', 'legendre')]",LDA,38.15
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('frontal', 'legendre')]",LDA,42.11
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",LDA,39.8
"[('frontal', 'zernike'), ('radial', 'spheric')]",LDA,42.18
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,35.8
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,31.23
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,33.35
"[('frontal', 'zernike'), ('radial', 'zernike')]",LDA,36.34
"[('frontal', 'zernike'), ('radial', 'legendre')]",LDA,47.48
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",LDA,43.91
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",LDA,36.61
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,32.31
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,34.69
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",LDA,38.88
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",LDA,50.83
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",LDA,49.02
"[('frontal', 'zernike'), ('transversal', 'spheric')]",LDA,45.06
"[('frontal', 'zernike'), ('transversal', 'hututu')]",LDA,42.91
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,32.5
"[('frontal', 'zernike'), ('transversal', 'husiq')]",LDA,39.99
"[('frontal', 'zernike'), ('transversal', 'zernike')]",LDA,43.64
"[('frontal', 'zernike'), ('transversal', 'legendre')]",LDA,52.94
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",LDA,50.02
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,33.96
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,32.81
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,30.93
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,32.16
"[('frontal', 'zernike'), ('whole', 'zernike')]",KNN_manhattam,32.31
"[('frontal', 'zernike'), ('whole', 'legendre')]",KNN_manhattam,34.08
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",KNN_manhattam,33.73
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,33.88
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,33.35
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,30.93
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,32.12
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,32.58
"[('frontal', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,34.84
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",LDA,36.27
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,32.42
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,32.08
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,30.5
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,31.35
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,31.92
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_euclidean,32.85
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,40.38
"[('frontal', 'legendre'), ('radial', 'spheric')]",LDA,50.83
"[('frontal', 'legendre'), ('radial', 'hututu')]",LDA,48.44
"[('frontal', 'legendre'), ('radial', 'hu1980')]",LDA,51.56
"[('frontal', 'legendre'), ('radial', 'husiq')]",LDA,50.63
"[('frontal', 'legendre'), ('radial', 'zernike')]",KNN_manhattam,45.91
"[('frontal', 'legendre'), ('radial', 'legendre')]",LDA,52.25
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,42.72
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,41.53
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",LDA,51.25
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",LDA,45.06
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",LDA,46.56
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_manhattam,45.56
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_manhattam,47.25
"[('frontal', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,47.64
"[('frontal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,50.52
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",LDA,54.13
"[('frontal', 'legendre'), ('transversal', 'husiq')]",LDA,48.33
"[('frontal', 'legendre'), ('transversal', 'zernike')]",LDA,50.52
"[('frontal', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,51.4
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,51.13
"[('frontal', 'legendre'), ('whole', 'spheric')]",LDA,51.63
"[('frontal', 'legendre'), ('whole', 'hututu')]",LDA,49.75
"[('frontal', 'legendre'), ('whole', 'hu1980')]",LDA,51.71
"[('frontal', 'legendre'), ('whole', 'husiq')]",LDA,50.67
"[('frontal', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,46.75
"[('frontal', 'legendre'), ('whole', 'legendre')]",LDA,50.71
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",LDA,50.71
"[('frontal', 'legendre'), ('upper', 'spheric')]",LDA,52.17
"[('frontal', 'legendre'), ('upper', 'hututu')]",LDA,52.29
"[('frontal', 'legendre'), ('upper', 'hu1980')]",LDA,51.82
"[('frontal', 'legendre'), ('upper', 'husiq')]",LDA,52.25
"[('frontal', 'legendre'), ('upper', 'zernike')]",LDA,46.29
"[('frontal', 'legendre'), ('upper', 'legendre')]",LDA,55.55
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",LDA,56.09
"[('frontal', 'legendre'), ('lower', 'spheric')]",LDA,44.83
"[('frontal', 'legendre'), ('lower', 'hututu')]",LDA,46.02
"[('frontal', 'legendre'), ('lower', 'hu1980')]",LDA,50.1
"[('frontal', 'legendre'), ('lower', 'husiq')]",LDA,49.37
"[('frontal', 'legendre'), ('lower', 'zernike')]",LDA,42.76
"[('frontal', 'legendre'), ('lower', 'legendre')]",LDA,45.14
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",LDA,48.79
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",LDA,46.79
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",LDA,51.98
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",LDA,50.52
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",KNN_manhattam,45.14
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",LDA,51.67
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_manhattam,43.14
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,42.8
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",LDA,51.48
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",LDA,44.45
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",LDA,44.3
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_manhattam,46.1
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_manhattam,48.33
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",KNN_manhattam,47.6
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",KNN_manhattam,50.13
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",LDA,55.36
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",LDA,50.56
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",LDA,48.25
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",KNN_manhattam,51.44
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",KNN_manhattam,50.29
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",LDA,52.32
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",LDA,48.75
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",LDA,51.36
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",LDA,50.6
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",LDA,47.45
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",LDA,53.28
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",LDA,52.17
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",LDA,52.75
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",LDA,52.86
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",LDA,51.71
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",LDA,53.52
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",LDA,45.33
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",LDA,55.67
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",LDA,55.7
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",LDA,45.33
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",LDA,44.37
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",LDA,49.71
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",LDA,49.4
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,42.14
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",LDA,44.79
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('radial', 'hututu')]",LDA,62.24
"[('radial', 'spheric'), ('radial', 'hu1980')]",LDA,62.93
"[('radial', 'spheric'), ('radial', 'husiq')]",LDA,61.2
"[('radial', 'spheric'), ('radial', 'zernike')]",LDA,51.21
"[('radial', 'spheric'), ('radial', 'legendre')]",LDA,63.39
"[('radial', 'spheric'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('sagittal', 'spheric')]",LDA,50.86
"[('radial', 'spheric'), ('sagittal', 'hututu')]",LDA,53.32
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",LDA,64.54
"[('radial', 'spheric'), ('sagittal', 'husiq')]",LDA,58.47
"[('radial', 'spheric'), ('sagittal', 'zernike')]",LDA,47.21
"[('radial', 'spheric'), ('sagittal', 'legendre')]",LDA,55.13
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",LDA,59.01
"[('radial', 'spheric'), ('transversal', 'spheric')]",LDA,52.25
"[('radial', 'spheric'), ('transversal', 'hututu')]",LDA,56.09
"[('radial', 'spheric'), ('transversal', 'hu1980')]",LDA,65.12
"[('radial', 'spheric'), ('transversal', 'husiq')]",LDA,61.62
"[('radial', 'spheric'), ('transversal', 'zernike')]",LDA,46.22
"[('radial', 'spheric'), ('transversal', 'legendre')]",LDA,56.63
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",DMC_manhattam,54.17
"[('radial', 'spheric'), ('whole', 'spheric')]",LDA,60.51
"[('radial', 'spheric'), ('whole', 'hututu')]",LDA,58.32
"[('radial', 'spheric'), ('whole', 'hu1980')]",LDA,61.62
"[('radial', 'spheric'), ('whole', 'husiq')]",LDA,59.74
"[('radial', 'spheric'), ('whole', 'zernike')]",LDA,60.97
"[('radial', 'spheric'), ('whole', 'legendre')]",LDA,63.12
"[('radial', 'spheric'), ('whole', 'chebyshev')]",LDA,60.58
"[('radial', 'spheric'), ('upper', 'spheric')]",LDA,64.77
"[('radial', 'spheric'), ('upper', 'hututu')]",LDA,63.23
"[('radial', 'spheric'), ('upper', 'hu1980')]",LDA,64.04
"[('radial', 'spheric'), ('upper', 'husiq')]",LDA,64.2
"[('radial', 'spheric'), ('upper', 'zernike')]",LDA,62.27
"[('radial', 'spheric'), ('upper', 'legendre')]",LDA,67.04
"[('radial', 'spheric'), ('upper', 'chebyshev')]",LDA,66.23
"[('radial', 'spheric'), ('lower', 'spheric')]",LDA,59.12
"[('radial', 'spheric'), ('lower', 'hututu')]",LDA,56.9
"[('radial', 'spheric'), ('lower', 'hu1980')]",LDA,61.43
"[('radial', 'spheric'), ('lower', 'husiq')]",LDA,61.24
"[('radial', 'spheric'), ('lower', 'zernike')]",LDA,57.59
"[('radial', 'spheric'), ('lower', 'legendre')]",LDA,58.24
"[('radial', 'spheric'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hututu'), ('radial', 'hu1980')]",LDA,53.17
"[('radial', 'hututu'), ('radial', 'husiq')]",LDA,48.94
"[('radial', 'hututu'), ('radial', 'zernike')]",LDA,47.02
"[('radial', 'hututu'), ('radial', 'legendre')]",LDA,67.0
"[('radial', 'hututu'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'hututu'), ('sagittal', 'spheric')]",LDA,46.95
"[('radial', 'hututu'), ('sagittal', 'hututu')]",LDA,50.98
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",LDA,55.86
"[('radial', 'hututu'), ('sagittal', 'husiq')]",LDA,54.32
"[('radial', 'hututu'), ('sagittal', 'zernike')]",LDA,41.26
"[('radial', 'hututu'), ('sagittal', 'legendre')]",LDA,55.05
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",LDA,54.74
"[('radial', 'hututu'), ('transversal', 'spheric')]",LDA,54.67
"[('radial', 'hututu'), ('transversal', 'hututu')]",LDA,54.4
"[('radial', 'hututu'), ('transversal', 'hu1980')]",LDA,58.28
"[('radial', 'hututu'), ('transversal', 'husiq')]",LDA,59.43
