setting,classifier,rate
"[('frontal', 'hututu'), ('upper', 'zernike')]",DMC_manhattam,63.22
"[('frontal', 'hututu'), ('lower', 'husiq')]",DMC_manhattam,49.04
"[('frontal', 'hututu'), ('lower', 'hututu')]",DMC_manhattam,48.77
"[('frontal', 'hututu'), ('lower', 'hu1980')]",DMC_manhattam,48.69
"[('frontal', 'hututu'), ('lower', 'legendre')]",DMC_manhattam,48.69
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",DMC_manhattam,50.46
"[('frontal', 'hututu'), ('lower', 'zernike')]",DMC_manhattam,55.46
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",DMC_manhattam,61.64
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",DMC_manhattam,61.49
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",DMC_manhattam,54.61
"[('frontal', 'hu1980'), ('radial', 'husiq')]",MLP,51.04
"[('frontal', 'hu1980'), ('radial', 'hututu')]",DMC_manhattam,51.65
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",KNN_euclidean,39.32
"[('frontal', 'hu1980'), ('radial', 'legendre')]",DMC_manhattam,62.14
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",DMC_manhattam,62.11
"[('frontal', 'hu1980'), ('radial', 'zernike')]",DMC_manhattam,60.42
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",DMC_manhattam,39.55
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",DMC_manhattam,37.16
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",KNN_euclidean,36.55
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",KNN_euclidean,55.57
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,51.27
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",MLP,53.96
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",DMC_manhattam,55.76
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",DMC_manhattam,56.96
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,40.55
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",DMC_manhattam,63.99
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",DMC_manhattam,58.99
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,54.69
"[('frontal', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,39.09
"[('frontal', 'hu1980'), ('whole', 'hututu')]",KNN_euclidean,39.35
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,34.24
"[('frontal', 'hu1980'), ('whole', 'legendre')]",DMC_manhattam,55.34
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",KNN_euclidean,51.08
"[('frontal', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,56.65
"[('frontal', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,39.01
"[('frontal', 'hu1980'), ('upper', 'hututu')]",DMC_manhattam,43.31
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,33.59
"[('frontal', 'hu1980'), ('upper', 'legendre')]",DMC_manhattam,51.81
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",KNN_euclidean,45.12
"[('frontal', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,55.46
"[('frontal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,36.2
"[('frontal', 'hu1980'), ('lower', 'hututu')]",DMC_manhattam,36.13
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,33.47
"[('frontal', 'hu1980'), ('lower', 'legendre')]",DMC_manhattam,39.43
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",DMC_manhattam,41.05
"[('frontal', 'hu1980'), ('lower', 'zernike')]",DMC_manhattam,42.85
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",DMC_manhattam,61.57
"[('frontal', 'legendre'), ('frontal', 'zernike')]",DMC_manhattam,60.22
"[('frontal', 'legendre'), ('radial', 'husiq')]",DMC_manhattam,66.49
"[('frontal', 'legendre'), ('radial', 'hututu')]",DMC_manhattam,66.3
"[('frontal', 'legendre'), ('radial', 'hu1980')]",DMC_manhattam,63.14
"[('frontal', 'legendre'), ('radial', 'legendre')]",DMC_manhattam,67.56
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,68.95
"[('frontal', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,68.99
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,61.18
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,59.99
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",DMC_manhattam,63.03
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_euclidean,62.53
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",DMC_manhattam,61.88
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",KNN_euclidean,61.91
"[('frontal', 'legendre'), ('transversal', 'husiq')]",DMC_manhattam,66.87
"[('frontal', 'legendre'), ('transversal', 'hututu')]",DMC_manhattam,68.06
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",DMC_manhattam,63.8
"[('frontal', 'legendre'), ('transversal', 'legendre')]",DMC_manhattam,68.45
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,67.41
"[('frontal', 'legendre'), ('transversal', 'zernike')]",DMC_manhattam,63.03
"[('frontal', 'legendre'), ('whole', 'husiq')]",DMC_manhattam,62.84
"[('frontal', 'legendre'), ('whole', 'hututu')]",DMC_manhattam,62.99
"[('frontal', 'legendre'), ('whole', 'hu1980')]",DMC_manhattam,61.38
"[('frontal', 'legendre'), ('whole', 'legendre')]",DMC_manhattam,63.14
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",DMC_manhattam,62.91
"[('frontal', 'legendre'), ('whole', 'zernike')]",DMC_manhattam,65.64
"[('frontal', 'legendre'), ('upper', 'husiq')]",DMC_manhattam,62.8
"[('frontal', 'legendre'), ('upper', 'hututu')]",DMC_manhattam,64.07
"[('frontal', 'legendre'), ('upper', 'hu1980')]",DMC_manhattam,61.41
"[('frontal', 'legendre'), ('upper', 'legendre')]",DMC_manhattam,64.14
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",DMC_manhattam,62.76
"[('frontal', 'legendre'), ('upper', 'zernike')]",DMC_manhattam,70.56
"[('frontal', 'legendre'), ('lower', 'husiq')]",DMC_manhattam,60.76
"[('frontal', 'legendre'), ('lower', 'hututu')]",DMC_manhattam,59.11
"[('frontal', 'legendre'), ('lower', 'hu1980')]",DMC_manhattam,61.3
"[('frontal', 'legendre'), ('lower', 'legendre')]",DMC_manhattam,58.3
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",DMC_manhattam,60.76
"[('frontal', 'legendre'), ('lower', 'zernike')]",DMC_manhattam,63.34
"[('frontal', 'chebyshev'), ('frontal', 'zernike')]",DMC_manhattam,60.18
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",DMC_manhattam,64.72
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",DMC_manhattam,65.03
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",DMC_manhattam,62.07
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",DMC_manhattam,66.87
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",DMC_manhattam,67.91
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,69.25
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",DMC_manhattam,59.99
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",DMC_manhattam,59.53
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",DMC_manhattam,60.91
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",DMC_manhattam,62.64
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",DMC_manhattam,59.99
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",KNN_euclidean,61.45
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",DMC_manhattam,67.33
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,68.6
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",DMC_manhattam,62.53
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,69.95
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,65.95
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",DMC_manhattam,62.61
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",DMC_manhattam,62.72
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",DMC_manhattam,62.45
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",DMC_manhattam,60.26
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",DMC_manhattam,63.8
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",DMC_manhattam,60.68
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",DMC_manhattam,65.26
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",DMC_manhattam,61.26
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",DMC_manhattam,63.84
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",DMC_manhattam,59.65
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",DMC_manhattam,63.64
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",DMC_manhattam,61.57
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",DMC_manhattam,68.75
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",DMC_manhattam,59.95
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",DMC_manhattam,59.19
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",DMC_manhattam,59.61
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",DMC_manhattam,57.26
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",DMC_manhattam,58.57
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",DMC_manhattam,62.64
"[('frontal', 'zernike'), ('radial', 'husiq')]",DMC_manhattam,59.8
"[('frontal', 'zernike'), ('radial', 'hututu')]",DMC_manhattam,61.49
"[('frontal', 'zernike'), ('radial', 'hu1980')]",DMC_manhattam,55.23
"[('frontal', 'zernike'), ('radial', 'legendre')]",DMC_manhattam,62.72
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",DMC_manhattam,64.07
"[('frontal', 'zernike'), ('radial', 'zernike')]",DMC_manhattam,64.72
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",DMC_manhattam,56.19
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",DMC_manhattam,56.15
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",DMC_manhattam,55.0
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",DMC_manhattam,59.19
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",KNN_euclidean,58.49
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",MLP,60.76
"[('frontal', 'zernike'), ('transversal', 'husiq')]",DMC_manhattam,59.76
"[('frontal', 'zernike'), ('transversal', 'hututu')]",DMC_manhattam,61.22
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",DMC_manhattam,55.5
"[('frontal', 'zernike'), ('transversal', 'legendre')]",DMC_manhattam,62.8
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",DMC_manhattam,62.38
"[('frontal', 'zernike'), ('transversal', 'zernike')]",KNN_euclidean,61.15
"[('frontal', 'zernike'), ('whole', 'husiq')]",DMC_manhattam,55.69
"[('frontal', 'zernike'), ('whole', 'hututu')]",DMC_manhattam,55.92
"[('frontal', 'zernike'), ('whole', 'hu1980')]",DMC_manhattam,54.27
"[('frontal', 'zernike'), ('whole', 'legendre')]",DMC_manhattam,56.61
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",DMC_manhattam,56.76
"[('frontal', 'zernike'), ('whole', 'zernike')]",KNN_euclidean,57.34
"[('frontal', 'zernike'), ('upper', 'husiq')]",DMC_manhattam,55.42
"[('frontal', 'zernike'), ('upper', 'hututu')]",DMC_manhattam,56.84
"[('frontal', 'zernike'), ('upper', 'hu1980')]",DMC_manhattam,54.19
"[('frontal', 'zernike'), ('upper', 'legendre')]",DMC_manhattam,57.03
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",DMC_manhattam,56.84
"[('frontal', 'zernike'), ('upper', 'zernike')]",DMC_manhattam,61.91
"[('frontal', 'zernike'), ('lower', 'husiq')]",DMC_manhattam,54.65
"[('frontal', 'zernike'), ('lower', 'hututu')]",DMC_manhattam,55.19
"[('frontal', 'zernike'), ('lower', 'hu1980')]",DMC_manhattam,53.88
"[('frontal', 'zernike'), ('lower', 'legendre')]",DMC_manhattam,54.57
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",DMC_manhattam,54.84
"[('frontal', 'zernike'), ('lower', 'zernike')]",DMC_manhattam,57.84
"[('radial', 'husiq'), ('radial', 'hututu')]",DMC_manhattam,46.5
"[('radial', 'husiq'), ('radial', 'hu1980')]",MLP,44.7
"[('radial', 'husiq'), ('radial', 'legendre')]",DMC_manhattam,60.11
"[('radial', 'husiq'), ('radial', 'chebyshev')]",DMC_manhattam,61.76
"[('radial', 'husiq'), ('radial', 'zernike')]",DMC_manhattam,60.61
"[('radial', 'husiq'), ('sagittal', 'husiq')]",KNN_euclidean,47.39
"[('radial', 'husiq'), ('sagittal', 'hututu')]",KNN_euclidean,45.93
"[('radial', 'husiq'), ('sagittal', 'hu1980')]",MLP,45.47
"[('radial', 'husiq'), ('sagittal', 'legendre')]",KNN_euclidean,58.95
"[('radial', 'husiq'), ('sagittal', 'chebyshev')]",KNN_euclidean,57.19
"[('radial', 'husiq'), ('sagittal', 'zernike')]",MLP,56.92
"[('radial', 'husiq'), ('transversal', 'husiq')]",KNN_euclidean,55.5
"[('radial', 'husiq'), ('transversal', 'hututu')]",DMC_manhattam,58.88
"[('radial', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,47.62
"[('radial', 'husiq'), ('transversal', 'legendre')]",DMC_manhattam,65.45
"[('radial', 'husiq'), ('transversal', 'chebyshev')]",DMC_manhattam,61.95
"[('radial', 'husiq'), ('transversal', 'zernike')]",KNN_euclidean,57.96
"[('radial', 'husiq'), ('whole', 'husiq')]",KNN_euclidean,46.73
"[('radial', 'husiq'), ('whole', 'hututu')]",KNN_euclidean,47.54
"[('radial', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,45.31
"[('radial', 'husiq'), ('whole', 'legendre')]",KNN_euclidean,58.07
"[('radial', 'husiq'), ('whole', 'chebyshev')]",KNN_euclidean,57.53
"[('radial', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,58.53
"[('radial', 'husiq'), ('upper', 'husiq')]",MLP,46.39
"[('radial', 'husiq'), ('upper', 'hututu')]",DMC_manhattam,50.73
"[('radial', 'husiq'), ('upper', 'hu1980')]",MLP,45.27
"[('radial', 'husiq'), ('upper', 'legendre')]",DMC_manhattam,55.5
"[('radial', 'husiq'), ('upper', 'chebyshev')]",KNN_euclidean,54.65
"[('radial', 'husiq'), ('upper', 'zernike')]",DMC_manhattam,61.41
"[('radial', 'husiq'), ('lower', 'husiq')]",MLP,44.5
"[('radial', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,43.81
"[('radial', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,44.85
"[('radial', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,47.58
"[('radial', 'husiq'), ('lower', 'chebyshev')]",DMC_manhattam,49.27
"[('radial', 'husiq'), ('lower', 'zernike')]",DMC_manhattam,51.04
"[('radial', 'hututu'), ('radial', 'hu1980')]",DMC_manhattam,45.27
"[('radial', 'hututu'), ('radial', 'legendre')]",DMC_manhattam,59.38
"[('radial', 'hututu'), ('radial', 'chebyshev')]",DMC_manhattam,60.84
"[('radial', 'hututu'), ('radial', 'zernike')]",DMC_manhattam,61.8
"[('radial', 'hututu'), ('sagittal', 'husiq')]",DMC_manhattam,48.27
"[('radial', 'hututu'), ('sagittal', 'hututu')]",DMC_manhattam,48.5
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",DMC_manhattam,47.66
"[('radial', 'hututu'), ('sagittal', 'legendre')]",DMC_manhattam,60.07
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",DMC_manhattam,57.92
"[('radial', 'hututu'), ('sagittal', 'zernike')]",DMC_manhattam,56.53
"[('radial', 'hututu'), ('transversal', 'husiq')]",DMC_manhattam,56.34
"[('radial', 'hututu'), ('transversal', 'hututu')]",DMC_manhattam,58.65
"[('radial', 'hututu'), ('transversal', 'hu1980')]",DMC_manhattam,48.77
"[('radial', 'hututu'), ('transversal', 'legendre')]",DMC_manhattam,65.76
"[('radial', 'hututu'), ('transversal', 'chebyshev')]",DMC_manhattam,62.45
"[('radial', 'hututu'), ('transversal', 'zernike')]",DMC_manhattam,58.22
"[('radial', 'hututu'), ('whole', 'husiq')]",DMC_manhattam,47.12
"[('radial', 'hututu'), ('whole', 'hututu')]",DMC_manhattam,48.23
"[('radial', 'hututu'), ('whole', 'hu1980')]",DMC_manhattam,46.69
"[('radial', 'hututu'), ('whole', 'legendre')]",DMC_manhattam,57.49
"[('radial', 'hututu'), ('whole', 'chebyshev')]",DMC_manhattam,55.11
"[('radial', 'hututu'), ('whole', 'zernike')]",DMC_manhattam,57.42
"[('radial', 'hututu'), ('upper', 'husiq')]",DMC_manhattam,48.08
"[('radial', 'hututu'), ('upper', 'hututu')]",DMC_manhattam,51.88
"[('radial', 'hututu'), ('upper', 'hu1980')]",DMC_manhattam,47.08
"[('radial', 'hututu'), ('upper', 'legendre')]",DMC_manhattam,55.3
"[('radial', 'hututu'), ('upper', 'chebyshev')]",DMC_manhattam,53.11
"[('radial', 'hututu'), ('upper', 'zernike')]",DMC_manhattam,62.18
"[('radial', 'hututu'), ('lower', 'husiq')]",DMC_manhattam,46.96
"[('radial', 'hututu'), ('lower', 'hututu')]",DMC_manhattam,46.85
"[('radial', 'hututu'), ('lower', 'hu1980')]",DMC_manhattam,47.31
"[('radial', 'hututu'), ('lower', 'legendre')]",DMC_manhattam,49.39
"[('radial', 'hututu'), ('lower', 'chebyshev')]",DMC_manhattam,49.19
"[('radial', 'hututu'), ('lower', 'zernike')]",DMC_manhattam,54.07
"[('radial', 'hu1980'), ('radial', 'legendre')]",DMC_manhattam,59.68
"[('radial', 'hu1980'), ('radial', 'chebyshev')]",DMC_manhattam,60.53
"[('radial', 'hu1980'), ('radial', 'zernike')]",DMC_manhattam,60.07
"[('radial', 'hu1980'), ('sagittal', 'husiq')]",KNN_euclidean,36.89
"[('radial', 'hu1980'), ('sagittal', 'hututu')]",DMC_manhattam,36.36
"[('radial', 'hu1980'), ('sagittal', 'hu1980')]",KNN_euclidean,30.32
"[('radial', 'hu1980'), ('sagittal', 'legendre')]",KNN_euclidean,55.27
"[('radial', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,51.73
"[('radial', 'hu1980'), ('sagittal', 'zernike')]",MLP,54.07
"[('radial', 'hu1980'), ('transversal', 'husiq')]",DMC_manhattam,51.92
"[('radial', 'hu1980'), ('transversal', 'hututu')]",DMC_manhattam,54.8
"[('radial', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,34.7
"[('radial', 'hu1980'), ('transversal', 'legendre')]",DMC_manhattam,62.91
"[('radial', 'hu1980'), ('transversal', 'chebyshev')]",DMC_manhattam,57.88
"[('radial', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,54.92
"[('radial', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,33.4
"[('radial', 'hu1980'), ('whole', 'hututu')]",KNN_euclidean,35.55
"[('radial', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,25.06
"[('radial', 'hu1980'), ('whole', 'legendre')]",KNN_euclidean,53.27
"[('radial', 'hu1980'), ('whole', 'chebyshev')]",KNN_euclidean,49.69
"[('radial', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,54.96
"[('radial', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,31.51
"[('radial', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,37.51
"[('radial', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,27.06
"[('radial', 'hu1980'), ('upper', 'legendre')]",KNN_euclidean,46.85
"[('radial', 'hu1980'), ('upper', 'chebyshev')]",KNN_euclidean,43.74
"[('radial', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,54.38
"[('radial', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,29.52
"[('radial', 'hu1980'), ('lower', 'hututu')]",DMC_manhattam,30.32
"[('radial', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,26.56
"[('radial', 'hu1980'), ('lower', 'legendre')]",DMC_manhattam,35.2
"[('radial', 'hu1980'), ('lower', 'chebyshev')]",KNN_euclidean,35.93
"[('radial', 'hu1980'), ('lower', 'zernike')]",DMC_manhattam,41.24
"[('radial', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,61.49
"[('radial', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,66.06
"[('radial', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,59.68
"[('radial', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,57.49
"[('radial', 'legendre'), ('sagittal', 'hu1980')]",DMC_manhattam,60.65
"[('radial', 'legendre'), ('sagittal', 'legendre')]",DMC_manhattam,62.68
"[('radial', 'legendre'), ('sagittal', 'chebyshev')]",DMC_manhattam,62.03
"[('radial', 'legendre'), ('sagittal', 'zernike')]",MLP,61.95
