setting,classifier,rate
"('frontal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,40.72
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,61.86
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,69.59
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,73.2
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,69.59
"('frontal', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,46.91
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,59.79
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,68.04
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,63.4
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,63.4
"('frontal', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,61.86
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-hu1980.dat')",KNN_manhattam,31.96
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-hututu.dat')",KNN_manhattam,44.85
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-legendre.dat')",KNN_manhattam,48.97
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,47.94
"('frontal', 'neutral-zernike.dat', 'radial', 'neutral-zernike.dat')",MLP,28.87
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,31.96
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,39.18
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,45.36
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,41.75
"('frontal', 'neutral-zernike.dat', 'sagittal', 'neutral-zernike.dat')",MLP,28.35
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,31.44
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,43.81
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,50.52
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,44.33
"('frontal', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",MLP,32.99
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,30.41
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,31.96
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,32.99
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",MLP,33.51
"('frontal', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,28.87
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-hututu.dat')",KNN_euclidean,53.09
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-legendre.dat')",MLP,71.13
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,71.65
"('radial', 'neutral-hu1980.dat', 'radial', 'neutral-zernike.dat')",MLP,28.35
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_euclidean,31.44
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,41.75
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-legendre.dat')",MLP,67.01
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-chebyshev.dat')",MLP,67.53
"('radial', 'neutral-hu1980.dat', 'sagittal', 'neutral-zernike.dat')",MLP,24.23
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-hu1980.dat')",KNN_euclidean,30.93
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",MLP,59.79
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,67.01
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,68.56
"('radial', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",MLP,25.26
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,21.65
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",MLP,39.18
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,56.19
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,62.37
"('radial', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,26.8
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-legendre.dat')",KNN_euclidean,72.68
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,77.84
"('radial', 'neutral-hututu.dat', 'radial', 'neutral-zernike.dat')",KNN_manhattam,38.66
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_euclidean,55.67
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,60.31
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-legendre.dat')",KNN_euclidean,70.62
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,74.74
"('radial', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,31.44
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,58.25
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",KNN_euclidean,65.98
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,70.62
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,73.71
"('radial', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",MLP,37.63
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,55.15
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,58.25
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,69.07
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,70.62
"('radial', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,57.73
"('radial', 'neutral-legendre.dat', 'radial', 'neutral-chebyshev.dat')",KNN_manhattam,74.23
"('radial', 'neutral-legendre.dat', 'radial', 'neutral-zernike.dat')",KNN_euclidean,46.39
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,71.13
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,69.59
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-legendre.dat')",MLP,74.23
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,75.77
"('radial', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_euclidean,40.72
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,72.68
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,74.23
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,73.71
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,74.74
"('radial', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,50.52
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,71.13
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,71.13
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,70.1
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,72.16
"('radial', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,69.07
"('radial', 'neutral-chebyshev.dat', 'radial', 'neutral-zernike.dat')",KNN_euclidean,43.81
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hu1980.dat')",KNN_manhattam,73.71
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,72.16
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,75.26
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-chebyshev.dat')",MLP,75.26
"('radial', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",MLP,43.81
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,74.74
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,78.87
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,77.84
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,73.2
"('radial', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",MLP,50.0
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,72.68
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,73.2
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,71.13
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,70.62
"('radial', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,68.56
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hu1980.dat')",MLP,28.87
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-hututu.dat')",MLP,36.6
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-legendre.dat')",KNN_manhattam,44.33
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,41.24
"('radial', 'neutral-zernike.dat', 'sagittal', 'neutral-zernike.dat')",MLP,27.84
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",MLP,28.35
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,40.21
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,48.97
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_euclidean,45.36
"('radial', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",MLP,26.8
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",MLP,28.87
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",MLP,28.35
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",KNN_euclidean,31.44
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",MLP,30.41
"('radial', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",MLP,24.23
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-hututu.dat')",KNN_manhattam,39.18
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-legendre.dat')",MLP,64.95
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-chebyshev.dat')",MLP,68.56
"('sagittal', 'neutral-hu1980.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,22.16
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hu1980.dat')",MLP,37.11
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",MLP,56.7
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,66.49
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,67.01
"('sagittal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,23.71
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",MLP,30.41
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,42.27
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,54.64
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,61.34
"('sagittal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,27.32
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-legendre.dat')",KNN_euclidean,59.79
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_manhattam,62.89
"('sagittal', 'neutral-hututu.dat', 'sagittal', 'neutral-zernike.dat')",MLP,28.35
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hu1980.dat')",KNN_manhattam,44.33
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-hututu.dat')",MLP,59.28
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,67.01
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,67.01
"('sagittal', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,32.47
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,39.69
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",KNN_manhattam,48.97
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,56.7
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,58.25
"('sagittal', 'neutral-hututu.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,49.48
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-chebyshev.dat')",KNN_euclidean,68.04
"('sagittal', 'neutral-legendre.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,36.6
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hu1980.dat')",MLP,68.04
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,70.62
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,71.13
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,74.23
"('sagittal', 'neutral-legendre.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,44.33
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,62.89
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,66.49
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-legendre.dat')",MLP,65.98
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-chebyshev.dat')",KNN_euclidean,68.56
"('sagittal', 'neutral-legendre.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,63.4
"('sagittal', 'neutral-chebyshev.dat', 'sagittal', 'neutral-zernike.dat')",KNN_manhattam,36.08
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hu1980.dat')",KNN_euclidean,66.49
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-hututu.dat')",KNN_euclidean,73.2
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,76.29
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_euclidean,72.16
"('sagittal', 'neutral-chebyshev.dat', 'transversal', 'neutral-zernike.dat')",KNN_euclidean,42.78
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hu1980.dat')",MLP,68.04
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,68.56
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-legendre.dat')",KNN_euclidean,68.04
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-chebyshev.dat')",MLP,66.49
"('sagittal', 'neutral-chebyshev.dat', 'whole', 'neutral-zernike.dat')",KNN_manhattam,59.79
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hu1980.dat')",MLP,23.2
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-hututu.dat')",KNN_manhattam,34.02
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-legendre.dat')",KNN_euclidean,39.69
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_euclidean,37.11
"('sagittal', 'neutral-zernike.dat', 'transversal', 'neutral-zernike.dat')",KNN_manhattam,23.2
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hu1980.dat')",KNN_euclidean,23.71
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-hututu.dat')",MLP,26.29
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-legendre.dat')",MLP,28.35
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-chebyshev.dat')",MLP,30.93
"('sagittal', 'neutral-zernike.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,22.16
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-hututu.dat')",MLP,52.06
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,64.43
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,67.01
"('transversal', 'neutral-hu1980.dat', 'transversal', 'neutral-zernike.dat')",MLP,26.29
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hu1980.dat')",KNN_manhattam,25.26
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-hututu.dat')",KNN_euclidean,43.3
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-legendre.dat')",KNN_manhattam,57.73
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-chebyshev.dat')",KNN_manhattam,63.4
"('transversal', 'neutral-hu1980.dat', 'whole', 'neutral-zernike.dat')",KNN_euclidean,28.35
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-legendre.dat')",KNN_manhattam,68.04
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-chebyshev.dat')",KNN_manhattam,69.59
"('transversal', 'neutral-hututu.dat', 'transversal', 'neutral-zernike.dat')",MLP,40.72
"('transversal', 'neutral-hututu.dat', 'whole', 'neutral-hu1980.dat')",MLP,53.61
"('transversal', 'neutral-hututu.dat', 'whole', 'neutral-hututu.dat')",MLP,57.73
