setting,classifier,rate
"[('frontal', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,48.31
"[('frontal', 'spheric'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'hututu'), ('frontal', 'hu1980')]",KNN_manhattam,44.89
"[('frontal', 'hututu'), ('frontal', 'husiq')]",KNN_manhattam,45.58
"[('frontal', 'hututu'), ('frontal', 'zernike')]",KNN_manhattam,49.19
"[('frontal', 'hututu'), ('frontal', 'legendre')]",KNN_manhattam,54.96
"[('frontal', 'hututu'), ('frontal', 'chebyshev')]",KNN_manhattam,55.15
"[('frontal', 'hututu'), ('radial', 'spheric')]",KNN_manhattam,48.31
"[('frontal', 'hututu'), ('radial', 'hututu')]",KNN_manhattam,51.11
"[('frontal', 'hututu'), ('radial', 'hu1980')]",KNN_manhattam,44.24
"[('frontal', 'hututu'), ('radial', 'husiq')]",KNN_manhattam,47.04
"[('frontal', 'hututu'), ('radial', 'zernike')]",KNN_manhattam,56.23
"[('frontal', 'hututu'), ('radial', 'legendre')]",KNN_manhattam,52.88
"[('frontal', 'hututu'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'hututu'), ('sagittal', 'spheric')]",KNN_manhattam,47.12
"[('frontal', 'hututu'), ('sagittal', 'hututu')]",KNN_manhattam,49.0
"[('frontal', 'hututu'), ('sagittal', 'hu1980')]",KNN_manhattam,46.89
"[('frontal', 'hututu'), ('sagittal', 'husiq')]",KNN_manhattam,47.19
"[('frontal', 'hututu'), ('sagittal', 'zernike')]",KNN_manhattam,52.31
"[('frontal', 'hututu'), ('sagittal', 'legendre')]",KNN_manhattam,52.65
"[('frontal', 'hututu'), ('sagittal', 'chebyshev')]",KNN_manhattam,55.19
"[('frontal', 'hututu'), ('transversal', 'spheric')]",KNN_manhattam,53.31
"[('frontal', 'hututu'), ('transversal', 'hututu')]",KNN_manhattam,56.07
"[('frontal', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,45.96
"[('frontal', 'hututu'), ('transversal', 'husiq')]",KNN_manhattam,51.0
"[('frontal', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,48.35
"[('frontal', 'hututu'), ('transversal', 'legendre')]",KNN_manhattam,59.15
"[('frontal', 'hututu'), ('transversal', 'chebyshev')]",KNN_manhattam,57.72
"[('frontal', 'hututu'), ('whole', 'spheric')]",KNN_manhattam,47.46
"[('frontal', 'hututu'), ('whole', 'hututu')]",KNN_manhattam,47.08
"[('frontal', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,43.01
"[('frontal', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,45.58
"[('frontal', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,52.61
"[('frontal', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,49.85
"[('frontal', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,50.38
"[('frontal', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,48.08
"[('frontal', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,50.35
"[('frontal', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,43.5
"[('frontal', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,45.04
"[('frontal', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,60.34
"[('frontal', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,53.34
"[('frontal', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,50.88
"[('frontal', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,42.85
"[('frontal', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,43.97
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'hu1980'), ('frontal', 'husiq')]",KNN_manhattam,44.66
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",KNN_manhattam,48.42
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",KNN_manhattam,56.23
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",KNN_manhattam,55.15
"[('frontal', 'hu1980'), ('radial', 'spheric')]",KNN_manhattam,43.43
"[('frontal', 'hu1980'), ('radial', 'hututu')]",KNN_manhattam,45.16
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",KNN_manhattam,35.9
"[('frontal', 'hu1980'), ('radial', 'husiq')]",KNN_euclidean,39.55
"[('frontal', 'hu1980'), ('radial', 'zernike')]",KNN_manhattam,51.73
"[('frontal', 'hu1980'), ('radial', 'legendre')]",KNN_manhattam,50.27
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'hu1980'), ('sagittal', 'spheric')]",KNN_euclidean,40.2
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",KNN_manhattam,38.85
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",KNN_euclidean,41.78
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",KNN_manhattam,38.85
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,47.5
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",KNN_euclidean,49.23
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,52.23
"[('frontal', 'hu1980'), ('transversal', 'spheric')]",KNN_manhattam,47.35
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",KNN_manhattam,51.65
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",KNN_manhattam,42.51
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",KNN_manhattam,47.85
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_manhattam,43.5
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",KNN_manhattam,57.72
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",KNN_manhattam,55.19
"[('frontal', 'hu1980'), ('whole', 'spheric')]",KNN_manhattam,43.66
"[('frontal', 'hu1980'), ('whole', 'hututu')]",KNN_manhattam,36.66
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",KNN_manhattam,38.36
"[('frontal', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,36.66
"[('frontal', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,47.12
"[('frontal', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,49.08
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",KNN_euclidean,47.58
"[('frontal', 'hu1980'), ('upper', 'spheric')]",KNN_euclidean,42.7
"[('frontal', 'hu1980'), ('upper', 'hututu')]",KNN_manhattam,45.47
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",KNN_manhattam,36.66
"[('frontal', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,38.74
"[('frontal', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,53.38
"[('frontal', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,53.5
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,48.5
"[('frontal', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'hu1980'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,33.82
"[('frontal', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,34.28
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'husiq'), ('frontal', 'zernike')]",KNN_manhattam,48.5
"[('frontal', 'husiq'), ('frontal', 'legendre')]",KNN_manhattam,56.07
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",KNN_manhattam,56.8
"[('frontal', 'husiq'), ('radial', 'spheric')]",KNN_manhattam,48.42
"[('frontal', 'husiq'), ('radial', 'hututu')]",KNN_manhattam,51.0
"[('frontal', 'husiq'), ('radial', 'hu1980')]",KNN_manhattam,44.77
"[('frontal', 'husiq'), ('radial', 'husiq')]",KNN_manhattam,45.27
"[('frontal', 'husiq'), ('radial', 'zernike')]",KNN_manhattam,55.34
"[('frontal', 'husiq'), ('radial', 'legendre')]",KNN_manhattam,54.11
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",KNN_manhattam,43.89
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",KNN_manhattam,46.0
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",KNN_manhattam,48.23
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",KNN_manhattam,45.27
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",KNN_manhattam,50.58
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",KNN_manhattam,51.5
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",KNN_euclidean,53.73
"[('frontal', 'husiq'), ('transversal', 'spheric')]",KNN_manhattam,51.73
"[('frontal', 'husiq'), ('transversal', 'hututu')]",KNN_manhattam,55.38
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",KNN_manhattam,47.58
"[('frontal', 'husiq'), ('transversal', 'husiq')]",KNN_manhattam,51.11
"[('frontal', 'husiq'), ('transversal', 'zernike')]",KNN_manhattam,46.89
"[('frontal', 'husiq'), ('transversal', 'legendre')]",KNN_manhattam,60.11
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",KNN_manhattam,57.61
"[('frontal', 'husiq'), ('whole', 'spheric')]",KNN_manhattam,48.16
"[('frontal', 'husiq'), ('whole', 'hututu')]",KNN_manhattam,44.58
"[('frontal', 'husiq'), ('whole', 'hu1980')]",KNN_manhattam,44.62
"[('frontal', 'husiq'), ('whole', 'husiq')]",KNN_manhattam,44.0
"[('frontal', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,50.88
"[('frontal', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,51.0
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,50.77
"[('frontal', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,50.19
"[('frontal', 'husiq'), ('upper', 'hututu')]",KNN_manhattam,52.11
"[('frontal', 'husiq'), ('upper', 'hu1980')]",KNN_manhattam,44.27
"[('frontal', 'husiq'), ('upper', 'husiq')]",KNN_manhattam,45.5
"[('frontal', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,59.22
"[('frontal', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,56.3
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,52.84
"[('frontal', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'husiq'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'husiq'), ('lower', 'husiq')]",KNN_manhattam,41.66
"[('frontal', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,44.04
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('frontal', 'legendre')]",KNN_manhattam,54.57
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",KNN_manhattam,54.38
"[('frontal', 'zernike'), ('radial', 'spheric')]",KNN_manhattam,50.65
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,50.08
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,47.62
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,48.89
"[('frontal', 'zernike'), ('radial', 'zernike')]",KNN_manhattam,53.84
"[('frontal', 'zernike'), ('radial', 'legendre')]",KNN_manhattam,52.15
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",KNN_manhattam,49.96
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",KNN_manhattam,50.96
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,48.31
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,49.08
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",KNN_manhattam,53.07
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",KNN_manhattam,52.04
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",KNN_manhattam,55.07
"[('frontal', 'zernike'), ('transversal', 'spheric')]",KNN_manhattam,53.38
"[('frontal', 'zernike'), ('transversal', 'hututu')]",KNN_manhattam,55.19
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,48.31
"[('frontal', 'zernike'), ('transversal', 'husiq')]",KNN_manhattam,51.15
"[('frontal', 'zernike'), ('transversal', 'zernike')]",KNN_manhattam,50.0
"[('frontal', 'zernike'), ('transversal', 'legendre')]",KNN_manhattam,56.34
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",KNN_manhattam,56.53
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,48.89
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,48.19
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,47.35
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,47.43
"[('frontal', 'zernike'), ('whole', 'zernike')]",KNN_manhattam,50.19
"[('frontal', 'zernike'), ('whole', 'legendre')]",KNN_manhattam,49.42
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",KNN_manhattam,50.08
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,50.04
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,50.77
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,47.66
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,48.69
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,55.23
"[('frontal', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,51.38
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,49.85
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,47.35
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,48.19
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,55.5
"[('frontal', 'legendre'), ('radial', 'spheric')]",KNN_manhattam,56.23
"[('frontal', 'legendre'), ('radial', 'hututu')]",KNN_manhattam,59.61
"[('frontal', 'legendre'), ('radial', 'hu1980')]",KNN_manhattam,55.61
"[('frontal', 'legendre'), ('radial', 'husiq')]",KNN_manhattam,56.57
"[('frontal', 'legendre'), ('radial', 'zernike')]",KNN_manhattam,63.14
"[('frontal', 'legendre'), ('radial', 'legendre')]",KNN_manhattam,58.92
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,54.88
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,57.26
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",KNN_manhattam,57.3
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",KNN_manhattam,55.46
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",KNN_manhattam,56.84
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_euclidean,58.15
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_manhattam,60.68
"[('frontal', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,59.76
"[('frontal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,63.57
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",KNN_manhattam,56.61
"[('frontal', 'legendre'), ('transversal', 'husiq')]",KNN_manhattam,60.34
"[('frontal', 'legendre'), ('transversal', 'zernike')]",KNN_manhattam,53.8
"[('frontal', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,63.07
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,63.41
"[('frontal', 'legendre'), ('whole', 'spheric')]",KNN_manhattam,56.92
"[('frontal', 'legendre'), ('whole', 'hututu')]",KNN_manhattam,58.42
"[('frontal', 'legendre'), ('whole', 'hu1980')]",KNN_manhattam,55.5
"[('frontal', 'legendre'), ('whole', 'husiq')]",KNN_manhattam,56.07
"[('frontal', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,59.22
"[('frontal', 'legendre'), ('whole', 'legendre')]",KNN_manhattam,57.26
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,57.99
"[('frontal', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,57.61
"[('frontal', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,59.8
"[('frontal', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,55.96
"[('frontal', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,56.84
"[('frontal', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,67.06
"[('frontal', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,60.68
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,58.8
"[('frontal', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,55.19
"[('frontal', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,53.84
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",KNN_manhattam,55.76
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",KNN_manhattam,57.49
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",KNN_manhattam,54.73
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",KNN_manhattam,55.92
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",KNN_manhattam,61.49
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",KNN_manhattam,57.69
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_manhattam,53.0
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,55.34
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",KNN_manhattam,56.34
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",KNN_manhattam,54.38
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",KNN_manhattam,55.84
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_manhattam,58.19
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_manhattam,58.49
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",KNN_manhattam,58.19
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",KNN_manhattam,61.91
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",KNN_manhattam,56.0
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",KNN_manhattam,59.68
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",KNN_manhattam,52.96
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",KNN_manhattam,62.11
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",KNN_manhattam,60.11
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",KNN_manhattam,55.96
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",KNN_manhattam,55.76
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",KNN_manhattam,54.65
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",KNN_manhattam,54.96
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",KNN_manhattam,57.99
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",KNN_manhattam,56.3
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",KNN_manhattam,55.3
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",KNN_manhattam,57.57
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,59.07
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",KNN_manhattam,54.61
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,55.42
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,65.64
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,60.15
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,57.65
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,55.03
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,52.77
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('radial', 'hututu')]",KNN_manhattam,43.47
"[('radial', 'spheric'), ('radial', 'hu1980')]",KNN_euclidean,38.16
"[('radial', 'spheric'), ('radial', 'husiq')]",KNN_euclidean,39.66
"[('radial', 'spheric'), ('radial', 'zernike')]",KNN_euclidean,52.38
"[('radial', 'spheric'), ('radial', 'legendre')]",KNN_euclidean,43.04
"[('radial', 'spheric'), ('radial', 'chebyshev')]",ERROR_NORM,0.0
"[('radial', 'spheric'), ('sagittal', 'spheric')]",KNN_euclidean,44.89
"[('radial', 'spheric'), ('sagittal', 'hututu')]",KNN_manhattam,45.0
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",KNN_manhattam,43.31
"[('radial', 'spheric'), ('sagittal', 'husiq')]",KNN_manhattam,44.04
"[('radial', 'spheric'), ('sagittal', 'zernike')]",KNN_manhattam,49.77
"[('radial', 'spheric'), ('sagittal', 'legendre')]",KNN_euclidean,50.5
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",KNN_euclidean,52.81
"[('radial', 'spheric'), ('transversal', 'spheric')]",KNN_manhattam,49.15
"[('radial', 'spheric'), ('transversal', 'hututu')]",KNN_manhattam,52.46
"[('radial', 'spheric'), ('transversal', 'hu1980')]",KNN_manhattam,43.47
"[('radial', 'spheric'), ('transversal', 'husiq')]",KNN_manhattam,48.65
"[('radial', 'spheric'), ('transversal', 'zernike')]",KNN_euclidean,47.19
"[('radial', 'spheric'), ('transversal', 'legendre')]",KNN_manhattam,56.15
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",KNN_manhattam,55.76
"[('radial', 'spheric'), ('whole', 'spheric')]",KNN_euclidean,40.85
"[('radial', 'spheric'), ('whole', 'hututu')]",KNN_manhattam,40.66
"[('radial', 'spheric'), ('whole', 'hu1980')]",KNN_manhattam,39.7
