setting,classifier,rate
"[('frontal', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,31.46
"[('frontal', 'hututu'), ('transversal', 'legendre')]",KNN_manhattam,45.29
"[('frontal', 'hututu'), ('transversal', 'chebyshev')]",KNN_manhattam,46.06
"[('frontal', 'hututu'), ('whole', 'spheric')]",KNN_manhattam,35.8
"[('frontal', 'hututu'), ('whole', 'hututu')]",KNN_manhattam,33.54
"[('frontal', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,29.43
"[('frontal', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,31.58
"[('frontal', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,36.96
"[('frontal', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,36.19
"[('frontal', 'hututu'), ('whole', 'chebyshev')]",KNN_euclidean,37.65
"[('frontal', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,34.5
"[('frontal', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,39.22
"[('frontal', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,30.5
"[('frontal', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,33.65
"[('frontal', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,36.8
"[('frontal', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,37.61
"[('frontal', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,39.53
"[('frontal', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,31.39
"[('frontal', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,33.35
"[('frontal', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,29.85
"[('frontal', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,31.46
"[('frontal', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,35.42
"[('frontal', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,33.46
"[('frontal', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,33.35
"[('frontal', 'hu1980'), ('frontal', 'husiq')]",KNN_euclidean,31.46
"[('frontal', 'hu1980'), ('frontal', 'zernike')]",KNN_manhattam,26.32
"[('frontal', 'hu1980'), ('frontal', 'legendre')]",KNN_manhattam,44.14
"[('frontal', 'hu1980'), ('frontal', 'chebyshev')]",KNN_manhattam,45.75
"[('frontal', 'hu1980'), ('radial', 'spheric')]",KNN_manhattam,41.41
"[('frontal', 'hu1980'), ('radial', 'hututu')]",KNN_manhattam,29.04
"[('frontal', 'hu1980'), ('radial', 'hu1980')]",KNN_euclidean,28.24
"[('frontal', 'hu1980'), ('radial', 'husiq')]",KNN_manhattam,33.42
"[('frontal', 'hu1980'), ('radial', 'zernike')]",KNN_euclidean,29.97
"[('frontal', 'hu1980'), ('radial', 'legendre')]",KNN_manhattam,40.91
"[('frontal', 'hu1980'), ('radial', 'chebyshev')]",KNN_manhattam,38.19
"[('frontal', 'hu1980'), ('sagittal', 'spheric')]",KNN_euclidean,38.07
"[('frontal', 'hu1980'), ('sagittal', 'hututu')]",KNN_manhattam,35.27
"[('frontal', 'hu1980'), ('sagittal', 'hu1980')]",KNN_manhattam,33.88
"[('frontal', 'hu1980'), ('sagittal', 'husiq')]",KNN_euclidean,33.31
"[('frontal', 'hu1980'), ('sagittal', 'zernike')]",KNN_euclidean,27.81
"[('frontal', 'hu1980'), ('sagittal', 'legendre')]",KNN_euclidean,45.26
"[('frontal', 'hu1980'), ('sagittal', 'chebyshev')]",KNN_euclidean,47.41
"[('frontal', 'hu1980'), ('transversal', 'spheric')]",KNN_manhattam,32.65
"[('frontal', 'hu1980'), ('transversal', 'hututu')]",KNN_manhattam,44.22
"[('frontal', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,35.54
"[('frontal', 'hu1980'), ('transversal', 'husiq')]",KNN_manhattam,37.38
"[('frontal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,27.2
"[('frontal', 'hu1980'), ('transversal', 'legendre')]",KNN_manhattam,43.45
"[('frontal', 'hu1980'), ('transversal', 'chebyshev')]",KNN_manhattam,46.48
"[('frontal', 'hu1980'), ('whole', 'spheric')]",KNN_manhattam,36.46
"[('frontal', 'hu1980'), ('whole', 'hututu')]",KNN_manhattam,33.0
"[('frontal', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,28.01
"[('frontal', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,33.69
"[('frontal', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,30.04
"[('frontal', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,38.19
"[('frontal', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,42.64
"[('frontal', 'hu1980'), ('upper', 'spheric')]",KNN_manhattam,31.5
"[('frontal', 'hu1980'), ('upper', 'hututu')]",KNN_manhattam,45.87
"[('frontal', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,30.77
"[('frontal', 'hu1980'), ('upper', 'husiq')]",KNN_manhattam,36.46
"[('frontal', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,27.7
"[('frontal', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,40.41
"[('frontal', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,43.3
"[('frontal', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,22.36
"[('frontal', 'hu1980'), ('lower', 'hututu')]",KNN_manhattam,34.27
"[('frontal', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,29.5
"[('frontal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,32.85
"[('frontal', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,28.01
"[('frontal', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,28.12
"[('frontal', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,29.81
"[('frontal', 'husiq'), ('frontal', 'zernike')]",KNN_manhattam,28.93
"[('frontal', 'husiq'), ('frontal', 'legendre')]",KNN_manhattam,44.45
"[('frontal', 'husiq'), ('frontal', 'chebyshev')]",KNN_manhattam,46.45
"[('frontal', 'husiq'), ('radial', 'spheric')]",KNN_manhattam,40.88
"[('frontal', 'husiq'), ('radial', 'hututu')]",DMC_manhattam,33.92
"[('frontal', 'husiq'), ('radial', 'hu1980')]",KNN_manhattam,30.27
"[('frontal', 'husiq'), ('radial', 'husiq')]",KNN_manhattam,32.62
"[('frontal', 'husiq'), ('radial', 'zernike')]",KNN_manhattam,32.39
"[('frontal', 'husiq'), ('radial', 'legendre')]",KNN_manhattam,39.72
"[('frontal', 'husiq'), ('radial', 'chebyshev')]",KNN_manhattam,39.8
"[('frontal', 'husiq'), ('sagittal', 'spheric')]",KNN_euclidean,39.92
"[('frontal', 'husiq'), ('sagittal', 'hututu')]",KNN_manhattam,38.96
"[('frontal', 'husiq'), ('sagittal', 'hu1980')]",KNN_manhattam,32.31
"[('frontal', 'husiq'), ('sagittal', 'husiq')]",KNN_manhattam,33.92
"[('frontal', 'husiq'), ('sagittal', 'zernike')]",KNN_euclidean,29.93
"[('frontal', 'husiq'), ('sagittal', 'legendre')]",KNN_euclidean,45.79
"[('frontal', 'husiq'), ('sagittal', 'chebyshev')]",KNN_euclidean,47.45
"[('frontal', 'husiq'), ('transversal', 'spheric')]",KNN_manhattam,37.38
"[('frontal', 'husiq'), ('transversal', 'hututu')]",KNN_manhattam,46.18
"[('frontal', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,35.69
"[('frontal', 'husiq'), ('transversal', 'husiq')]",KNN_manhattam,39.07
"[('frontal', 'husiq'), ('transversal', 'zernike')]",KNN_manhattam,28.81
"[('frontal', 'husiq'), ('transversal', 'legendre')]",KNN_manhattam,46.18
"[('frontal', 'husiq'), ('transversal', 'chebyshev')]",KNN_manhattam,48.6
"[('frontal', 'husiq'), ('whole', 'spheric')]",KNN_manhattam,36.92
"[('frontal', 'husiq'), ('whole', 'hututu')]",KNN_manhattam,37.0
"[('frontal', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,29.43
"[('frontal', 'husiq'), ('whole', 'husiq')]",KNN_euclidean,31.89
"[('frontal', 'husiq'), ('whole', 'zernike')]",KNN_manhattam,35.42
"[('frontal', 'husiq'), ('whole', 'legendre')]",KNN_euclidean,40.3
"[('frontal', 'husiq'), ('whole', 'chebyshev')]",KNN_euclidean,43.1
"[('frontal', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,35.84
"[('frontal', 'husiq'), ('upper', 'hututu')]",KNN_manhattam,44.87
"[('frontal', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,31.04
"[('frontal', 'husiq'), ('upper', 'husiq')]",KNN_manhattam,35.15
"[('frontal', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,33.65
"[('frontal', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,41.91
"[('frontal', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,44.37
"[('frontal', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,29.81
"[('frontal', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,35.65
"[('frontal', 'husiq'), ('lower', 'hu1980')]",KNN_manhattam,30.54
"[('frontal', 'husiq'), ('lower', 'husiq')]",KNN_manhattam,33.23
"[('frontal', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,33.62
"[('frontal', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,33.31
"[('frontal', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,35.38
"[('frontal', 'zernike'), ('frontal', 'legendre')]",KNN_manhattam,36.07
"[('frontal', 'zernike'), ('frontal', 'chebyshev')]",KNN_euclidean,36.07
"[('frontal', 'zernike'), ('radial', 'spheric')]",KNN_manhattam,28.97
"[('frontal', 'zernike'), ('radial', 'hututu')]",KNN_manhattam,27.74
"[('frontal', 'zernike'), ('radial', 'hu1980')]",KNN_manhattam,25.16
"[('frontal', 'zernike'), ('radial', 'husiq')]",KNN_manhattam,26.32
"[('frontal', 'zernike'), ('radial', 'zernike')]",KNN_euclidean,26.28
"[('frontal', 'zernike'), ('radial', 'legendre')]",KNN_manhattam,28.81
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",KNN_euclidean,28.39
"[('frontal', 'zernike'), ('sagittal', 'spheric')]",KNN_manhattam,34.15
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",KNN_manhattam,32.58
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",KNN_manhattam,26.35
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",KNN_manhattam,28.77
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",KNN_euclidean,26.43
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",KNN_manhattam,35.96
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",KNN_euclidean,37.3
"[('frontal', 'zernike'), ('transversal', 'spheric')]",KNN_manhattam,34.96
"[('frontal', 'zernike'), ('transversal', 'hututu')]",KNN_manhattam,36.46
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",KNN_manhattam,26.62
"[('frontal', 'zernike'), ('transversal', 'husiq')]",KNN_manhattam,30.96
"[('frontal', 'zernike'), ('transversal', 'zernike')]",KNN_euclidean,26.12
"[('frontal', 'zernike'), ('transversal', 'legendre')]",KNN_manhattam,38.11
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",KNN_manhattam,39.22
"[('frontal', 'zernike'), ('whole', 'spheric')]",KNN_manhattam,28.08
"[('frontal', 'zernike'), ('whole', 'hututu')]",KNN_euclidean,28.04
"[('frontal', 'zernike'), ('whole', 'hu1980')]",KNN_manhattam,25.01
"[('frontal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,26.12
"[('frontal', 'zernike'), ('whole', 'zernike')]",KNN_manhattam,24.74
"[('frontal', 'zernike'), ('whole', 'legendre')]",KNN_euclidean,28.2
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",KNN_euclidean,28.81
"[('frontal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,28.24
"[('frontal', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,29.47
"[('frontal', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,25.01
"[('frontal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,26.12
"[('frontal', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,25.66
"[('frontal', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,29.04
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,30.04
"[('frontal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,26.97
"[('frontal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,26.32
"[('frontal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,24.51
"[('frontal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,25.59
"[('frontal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,25.43
"[('frontal', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,27.39
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,26.24
"[('frontal', 'legendre'), ('frontal', 'chebyshev')]",KNN_manhattam,46.6
"[('frontal', 'legendre'), ('radial', 'spheric')]",KNN_manhattam,45.87
"[('frontal', 'legendre'), ('radial', 'hututu')]",KNN_manhattam,46.79
"[('frontal', 'legendre'), ('radial', 'hu1980')]",KNN_manhattam,44.68
"[('frontal', 'legendre'), ('radial', 'husiq')]",KNN_manhattam,45.91
"[('frontal', 'legendre'), ('radial', 'zernike')]",KNN_manhattam,43.3
"[('frontal', 'legendre'), ('radial', 'legendre')]",KNN_manhattam,45.87
"[('frontal', 'legendre'), ('radial', 'chebyshev')]",KNN_manhattam,46.33
"[('frontal', 'legendre'), ('sagittal', 'spheric')]",KNN_manhattam,46.37
"[('frontal', 'legendre'), ('sagittal', 'hututu')]",KNN_manhattam,48.25
"[('frontal', 'legendre'), ('sagittal', 'hu1980')]",KNN_manhattam,44.83
"[('frontal', 'legendre'), ('sagittal', 'husiq')]",KNN_manhattam,45.72
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",KNN_euclidean,36.15
"[('frontal', 'legendre'), ('sagittal', 'legendre')]",KNN_euclidean,48.67
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_euclidean,50.67
"[('frontal', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,45.83
"[('frontal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,52.75
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",KNN_manhattam,45.83
"[('frontal', 'legendre'), ('transversal', 'husiq')]",KNN_manhattam,47.83
"[('frontal', 'legendre'), ('transversal', 'zernike')]",KNN_euclidean,38.8
"[('frontal', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,49.48
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,51.52
"[('frontal', 'legendre'), ('whole', 'spheric')]",KNN_manhattam,45.06
"[('frontal', 'legendre'), ('whole', 'hututu')]",KNN_manhattam,47.41
"[('frontal', 'legendre'), ('whole', 'hu1980')]",KNN_manhattam,43.99
"[('frontal', 'legendre'), ('whole', 'husiq')]",KNN_manhattam,45.52
"[('frontal', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,48.1
"[('frontal', 'legendre'), ('whole', 'legendre')]",KNN_manhattam,45.45
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,47.68
"[('frontal', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,45.33
"[('frontal', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,52.29
"[('frontal', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,44.6
"[('frontal', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,46.52
"[('frontal', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,47.29
"[('frontal', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,47.21
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,49.48
"[('frontal', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,43.76
"[('frontal', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,46.48
"[('frontal', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,44.14
"[('frontal', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,45.33
"[('frontal', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,45.68
"[('frontal', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,44.53
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,45.95
"[('frontal', 'chebyshev'), ('radial', 'spheric')]",KNN_manhattam,47.45
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",KNN_manhattam,46.33
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",KNN_manhattam,44.64
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",KNN_manhattam,46.29
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",KNN_manhattam,44.14
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",KNN_manhattam,46.87
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",KNN_euclidean,45.52
"[('frontal', 'chebyshev'), ('sagittal', 'spheric')]",KNN_euclidean,48.21
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",KNN_manhattam,48.06
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",KNN_manhattam,44.79
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",KNN_manhattam,45.91
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",KNN_euclidean,37.99
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_euclidean,49.75
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_euclidean,50.83
"[('frontal', 'chebyshev'), ('transversal', 'spheric')]",KNN_manhattam,48.71
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",KNN_manhattam,53.48
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",KNN_manhattam,47.45
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",KNN_manhattam,50.1
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",KNN_euclidean,39.84
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",KNN_manhattam,52.06
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",KNN_manhattam,50.94
"[('frontal', 'chebyshev'), ('whole', 'spheric')]",KNN_manhattam,47.06
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",KNN_manhattam,47.6
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",KNN_manhattam,44.72
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",KNN_manhattam,46.52
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",KNN_manhattam,47.56
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",KNN_manhattam,46.91
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",KNN_manhattam,46.33
"[('frontal', 'chebyshev'), ('upper', 'spheric')]",KNN_manhattam,48.21
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,51.86
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",KNN_manhattam,44.95
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,47.45
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,47.29
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,49.14
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,48.33
"[('frontal', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,44.06
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,46.56
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,44.56
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,45.26
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,47.1
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,45.1
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,43.76
"[('radial', 'spheric'), ('radial', 'hututu')]",KNN_manhattam,37.76
"[('radial', 'spheric'), ('radial', 'hu1980')]",KNN_manhattam,36.84
"[('radial', 'spheric'), ('radial', 'husiq')]",KNN_manhattam,39.45
"[('radial', 'spheric'), ('radial', 'zernike')]",KNN_manhattam,32.89
"[('radial', 'spheric'), ('radial', 'legendre')]",KNN_manhattam,38.96
"[('radial', 'spheric'), ('radial', 'chebyshev')]",KNN_manhattam,40.3
"[('radial', 'spheric'), ('sagittal', 'spheric')]",KNN_manhattam,41.26
"[('radial', 'spheric'), ('sagittal', 'hututu')]",KNN_manhattam,40.91
"[('radial', 'spheric'), ('sagittal', 'hu1980')]",KNN_manhattam,40.84
"[('radial', 'spheric'), ('sagittal', 'husiq')]",KNN_manhattam,40.65
"[('radial', 'spheric'), ('sagittal', 'zernike')]",KNN_euclidean,29.16
"[('radial', 'spheric'), ('sagittal', 'legendre')]",KNN_euclidean,46.25
"[('radial', 'spheric'), ('sagittal', 'chebyshev')]",KNN_euclidean,47.52
"[('radial', 'spheric'), ('transversal', 'spheric')]",KNN_manhattam,36.19
"[('radial', 'spheric'), ('transversal', 'hututu')]",KNN_manhattam,47.83
"[('radial', 'spheric'), ('transversal', 'hu1980')]",KNN_manhattam,40.72
"[('radial', 'spheric'), ('transversal', 'husiq')]",KNN_manhattam,45.79
"[('radial', 'spheric'), ('transversal', 'zernike')]",KNN_euclidean,29.35
"[('radial', 'spheric'), ('transversal', 'legendre')]",KNN_manhattam,45.02
"[('radial', 'spheric'), ('transversal', 'chebyshev')]",KNN_manhattam,47.48
"[('radial', 'spheric'), ('whole', 'spheric')]",KNN_manhattam,38.34
"[('radial', 'spheric'), ('whole', 'hututu')]",KNN_manhattam,42.3
"[('radial', 'spheric'), ('whole', 'hu1980')]",KNN_manhattam,38.15
