setting,classifier,rate
"[('frontal', 'legendre'), ('sagittal', 'chebyshev')]",MLP,95.36
"[('frontal', 'legendre'), ('sagittal', 'zernike')]",DMC_manhattam,92.27
"[('frontal', 'legendre'), ('transversal', 'husiq')]",DMC_manhattam,95.36
"[('frontal', 'legendre'), ('transversal', 'hututu')]",DMC_manhattam,93.81
"[('frontal', 'legendre'), ('transversal', 'hu1980')]",DMC_manhattam,94.33
"[('frontal', 'legendre'), ('transversal', 'legendre')]",DMC_manhattam,94.85
"[('frontal', 'legendre'), ('transversal', 'chebyshev')]",DMC_manhattam,93.81
"[('frontal', 'legendre'), ('transversal', 'zernike')]",KNN_euclidean,90.72
"[('frontal', 'legendre'), ('whole', 'husiq')]",DMC_manhattam,92.78
"[('frontal', 'legendre'), ('whole', 'hututu')]",DMC_manhattam,92.78
"[('frontal', 'legendre'), ('whole', 'hu1980')]",DMC_manhattam,92.27
"[('frontal', 'legendre'), ('whole', 'legendre')]",DMC_manhattam,93.3
"[('frontal', 'legendre'), ('whole', 'chebyshev')]",DMC_manhattam,93.3
"[('frontal', 'legendre'), ('whole', 'zernike')]",DMC_manhattam,95.36
"[('frontal', 'legendre'), ('upper', 'husiq')]",DMC_manhattam,92.27
"[('frontal', 'legendre'), ('upper', 'hututu')]",DMC_manhattam,92.78
"[('frontal', 'legendre'), ('upper', 'hu1980')]",DMC_manhattam,90.72
"[('frontal', 'legendre'), ('upper', 'legendre')]",DMC_manhattam,94.33
"[('frontal', 'legendre'), ('upper', 'chebyshev')]",DMC_manhattam,93.3
"[('frontal', 'legendre'), ('upper', 'zernike')]",DMC_manhattam,95.36
"[('frontal', 'legendre'), ('lower', 'husiq')]",DMC_manhattam,91.24
"[('frontal', 'legendre'), ('lower', 'hututu')]",DMC_manhattam,92.78
"[('frontal', 'legendre'), ('lower', 'hu1980')]",DMC_manhattam,91.75
"[('frontal', 'legendre'), ('lower', 'legendre')]",DMC_manhattam,92.27
"[('frontal', 'legendre'), ('lower', 'chebyshev')]",DMC_manhattam,92.27
"[('frontal', 'legendre'), ('lower', 'zernike')]",DMC_manhattam,93.81
"[('frontal', 'chebyshev'), ('frontal', 'zernike')]",DMC_manhattam,91.24
"[('frontal', 'chebyshev'), ('radial', 'husiq')]",DMC_manhattam,93.3
"[('frontal', 'chebyshev'), ('radial', 'hututu')]",DMC_manhattam,93.3
"[('frontal', 'chebyshev'), ('radial', 'hu1980')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('radial', 'legendre')]",DMC_manhattam,94.85
"[('frontal', 'chebyshev'), ('radial', 'chebyshev')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('radial', 'zernike')]",DMC_manhattam,92.78
"[('frontal', 'chebyshev'), ('sagittal', 'husiq')]",DMC_manhattam,90.72
"[('frontal', 'chebyshev'), ('sagittal', 'hututu')]",DMC_manhattam,90.21
"[('frontal', 'chebyshev'), ('sagittal', 'hu1980')]",DMC_manhattam,89.69
"[('frontal', 'chebyshev'), ('sagittal', 'legendre')]",KNN_euclidean,93.3
"[('frontal', 'chebyshev'), ('sagittal', 'chebyshev')]",KNN_euclidean,92.78
"[('frontal', 'chebyshev'), ('sagittal', 'zernike')]",KNN_euclidean,90.72
"[('frontal', 'chebyshev'), ('transversal', 'husiq')]",DMC_manhattam,94.33
"[('frontal', 'chebyshev'), ('transversal', 'hututu')]",DMC_manhattam,93.81
"[('frontal', 'chebyshev'), ('transversal', 'hu1980')]",DMC_manhattam,91.24
"[('frontal', 'chebyshev'), ('transversal', 'legendre')]",DMC_manhattam,95.36
"[('frontal', 'chebyshev'), ('transversal', 'chebyshev')]",DMC_manhattam,91.75
"[('frontal', 'chebyshev'), ('transversal', 'zernike')]",KNN_euclidean,87.11
"[('frontal', 'chebyshev'), ('whole', 'husiq')]",DMC_manhattam,91.24
"[('frontal', 'chebyshev'), ('whole', 'hututu')]",DMC_manhattam,90.72
"[('frontal', 'chebyshev'), ('whole', 'hu1980')]",DMC_manhattam,90.21
"[('frontal', 'chebyshev'), ('whole', 'legendre')]",DMC_manhattam,91.24
"[('frontal', 'chebyshev'), ('whole', 'chebyshev')]",DMC_manhattam,90.72
"[('frontal', 'chebyshev'), ('whole', 'zernike')]",DMC_manhattam,94.85
"[('frontal', 'chebyshev'), ('upper', 'husiq')]",DMC_manhattam,89.69
"[('frontal', 'chebyshev'), ('upper', 'hututu')]",DMC_manhattam,90.72
"[('frontal', 'chebyshev'), ('upper', 'hu1980')]",DMC_manhattam,89.18
"[('frontal', 'chebyshev'), ('upper', 'legendre')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('upper', 'chebyshev')]",DMC_manhattam,89.69
"[('frontal', 'chebyshev'), ('upper', 'zernike')]",KNN_euclidean,91.24
"[('frontal', 'chebyshev'), ('lower', 'husiq')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('lower', 'hututu')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('lower', 'hu1980')]",DMC_manhattam,89.69
"[('frontal', 'chebyshev'), ('lower', 'legendre')]",DMC_manhattam,92.27
"[('frontal', 'chebyshev'), ('lower', 'chebyshev')]",DMC_manhattam,92.78
"[('frontal', 'chebyshev'), ('lower', 'zernike')]",DMC_manhattam,94.33
"[('frontal', 'zernike'), ('radial', 'husiq')]",DMC_manhattam,91.24
"[('frontal', 'zernike'), ('radial', 'hututu')]",DMC_manhattam,92.78
"[('frontal', 'zernike'), ('radial', 'hu1980')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('radial', 'legendre')]",DMC_manhattam,92.78
"[('frontal', 'zernike'), ('radial', 'chebyshev')]",DMC_manhattam,91.24
"[('frontal', 'zernike'), ('radial', 'zernike')]",DMC_manhattam,91.24
"[('frontal', 'zernike'), ('sagittal', 'husiq')]",DMC_manhattam,89.69
"[('frontal', 'zernike'), ('sagittal', 'hututu')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('sagittal', 'hu1980')]",DMC_manhattam,88.14
"[('frontal', 'zernike'), ('sagittal', 'legendre')]",DMC_manhattam,93.81
"[('frontal', 'zernike'), ('sagittal', 'chebyshev')]",DMC_manhattam,92.78
"[('frontal', 'zernike'), ('sagittal', 'zernike')]",KNN_euclidean,91.24
"[('frontal', 'zernike'), ('transversal', 'husiq')]",DMC_manhattam,93.3
"[('frontal', 'zernike'), ('transversal', 'hututu')]",DMC_manhattam,93.3
"[('frontal', 'zernike'), ('transversal', 'hu1980')]",DMC_manhattam,88.66
"[('frontal', 'zernike'), ('transversal', 'legendre')]",DMC_manhattam,93.81
"[('frontal', 'zernike'), ('transversal', 'chebyshev')]",DMC_manhattam,92.78
"[('frontal', 'zernike'), ('transversal', 'zernike')]",DMC_manhattam,87.63
"[('frontal', 'zernike'), ('whole', 'husiq')]",DMC_manhattam,88.66
"[('frontal', 'zernike'), ('whole', 'hututu')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('whole', 'hu1980')]",DMC_manhattam,87.63
"[('frontal', 'zernike'), ('whole', 'legendre')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('whole', 'chebyshev')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('whole', 'zernike')]",DMC_manhattam,91.75
"[('frontal', 'zernike'), ('upper', 'husiq')]",DMC_manhattam,88.66
"[('frontal', 'zernike'), ('upper', 'hututu')]",DMC_manhattam,90.72
"[('frontal', 'zernike'), ('upper', 'hu1980')]",DMC_manhattam,87.63
"[('frontal', 'zernike'), ('upper', 'legendre')]",DMC_manhattam,90.72
"[('frontal', 'zernike'), ('upper', 'chebyshev')]",DMC_manhattam,89.69
"[('frontal', 'zernike'), ('upper', 'zernike')]",DMC_manhattam,93.3
"[('frontal', 'zernike'), ('lower', 'husiq')]",DMC_manhattam,88.14
"[('frontal', 'zernike'), ('lower', 'hututu')]",DMC_manhattam,90.21
"[('frontal', 'zernike'), ('lower', 'hu1980')]",DMC_manhattam,87.63
"[('frontal', 'zernike'), ('lower', 'legendre')]",DMC_manhattam,89.18
"[('frontal', 'zernike'), ('lower', 'chebyshev')]",DMC_manhattam,88.66
"[('frontal', 'zernike'), ('lower', 'zernike')]",DMC_manhattam,93.3
"[('radial', 'husiq'), ('radial', 'hututu')]",DMC_manhattam,74.74
"[('radial', 'husiq'), ('radial', 'hu1980')]",KNN_euclidean,70.62
"[('radial', 'husiq'), ('radial', 'legendre')]",DMC_manhattam,87.63
"[('radial', 'husiq'), ('radial', 'chebyshev')]",DMC_manhattam,88.14
"[('radial', 'husiq'), ('radial', 'zernike')]",DMC_manhattam,84.54
"[('radial', 'husiq'), ('sagittal', 'husiq')]",MLP,78.87
"[('radial', 'husiq'), ('sagittal', 'hututu')]",KNN_euclidean,76.8
"[('radial', 'husiq'), ('sagittal', 'hu1980')]",KNN_euclidean,73.71
"[('radial', 'husiq'), ('sagittal', 'legendre')]",KNN_euclidean,88.66
"[('radial', 'husiq'), ('sagittal', 'chebyshev')]",KNN_euclidean,86.6
"[('radial', 'husiq'), ('sagittal', 'zernike')]",MLP,84.02
"[('radial', 'husiq'), ('transversal', 'husiq')]",DMC_manhattam,87.63
"[('radial', 'husiq'), ('transversal', 'hututu')]",DMC_manhattam,83.51
"[('radial', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,77.32
"[('radial', 'husiq'), ('transversal', 'legendre')]",DMC_manhattam,90.21
"[('radial', 'husiq'), ('transversal', 'chebyshev')]",DMC_manhattam,84.02
"[('radial', 'husiq'), ('transversal', 'zernike')]",MLP,80.41
"[('radial', 'husiq'), ('whole', 'husiq')]",KNN_euclidean,75.77
"[('radial', 'husiq'), ('whole', 'hututu')]",DMC_manhattam,74.23
"[('radial', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,74.23
"[('radial', 'husiq'), ('whole', 'legendre')]",KNN_euclidean,87.11
"[('radial', 'husiq'), ('whole', 'chebyshev')]",KNN_euclidean,84.02
"[('radial', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,89.18
"[('radial', 'husiq'), ('upper', 'husiq')]",DMC_manhattam,74.23
"[('radial', 'husiq'), ('upper', 'hututu')]",DMC_manhattam,78.35
"[('radial', 'husiq'), ('upper', 'hu1980')]",DMC_manhattam,72.16
"[('radial', 'husiq'), ('upper', 'legendre')]",DMC_manhattam,82.99
"[('radial', 'husiq'), ('upper', 'chebyshev')]",KNN_euclidean,78.87
"[('radial', 'husiq'), ('upper', 'zernike')]",DMC_manhattam,81.96
"[('radial', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,74.74
"[('radial', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,78.35
"[('radial', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,73.71
"[('radial', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,80.41
"[('radial', 'husiq'), ('lower', 'chebyshev')]",DMC_manhattam,82.99
"[('radial', 'husiq'), ('lower', 'zernike')]",DMC_manhattam,85.05
"[('radial', 'hututu'), ('radial', 'hu1980')]",DMC_manhattam,76.29
"[('radial', 'hututu'), ('radial', 'legendre')]",DMC_manhattam,85.57
"[('radial', 'hututu'), ('radial', 'chebyshev')]",DMC_manhattam,84.54
"[('radial', 'hututu'), ('radial', 'zernike')]",DMC_manhattam,85.05
"[('radial', 'hututu'), ('sagittal', 'husiq')]",DMC_manhattam,80.41
"[('radial', 'hututu'), ('sagittal', 'hututu')]",DMC_manhattam,79.38
"[('radial', 'hututu'), ('sagittal', 'hu1980')]",DMC_manhattam,76.29
"[('radial', 'hututu'), ('sagittal', 'legendre')]",DMC_manhattam,89.18
"[('radial', 'hututu'), ('sagittal', 'chebyshev')]",KNN_euclidean,85.05
"[('radial', 'hututu'), ('sagittal', 'zernike')]",MLP,84.54
"[('radial', 'hututu'), ('transversal', 'husiq')]",DMC_manhattam,85.05
"[('radial', 'hututu'), ('transversal', 'hututu')]",DMC_manhattam,84.02
"[('radial', 'hututu'), ('transversal', 'hu1980')]",DMC_manhattam,76.29
"[('radial', 'hututu'), ('transversal', 'legendre')]",DMC_manhattam,88.66
"[('radial', 'hututu'), ('transversal', 'chebyshev')]",DMC_manhattam,86.08
"[('radial', 'hututu'), ('transversal', 'zernike')]",MLP,77.84
"[('radial', 'hututu'), ('whole', 'husiq')]",DMC_manhattam,74.23
"[('radial', 'hututu'), ('whole', 'hututu')]",DMC_manhattam,75.26
"[('radial', 'hututu'), ('whole', 'hu1980')]",DMC_manhattam,74.23
"[('radial', 'hututu'), ('whole', 'legendre')]",DMC_manhattam,83.51
"[('radial', 'hututu'), ('whole', 'chebyshev')]",DMC_manhattam,82.47
"[('radial', 'hututu'), ('whole', 'zernike')]",DMC_manhattam,88.66
"[('radial', 'hututu'), ('upper', 'husiq')]",DMC_manhattam,76.29
"[('radial', 'hututu'), ('upper', 'hututu')]",DMC_manhattam,77.84
"[('radial', 'hututu'), ('upper', 'hu1980')]",DMC_manhattam,74.74
"[('radial', 'hututu'), ('upper', 'legendre')]",DMC_manhattam,84.54
"[('radial', 'hututu'), ('upper', 'chebyshev')]",DMC_manhattam,78.35
"[('radial', 'hututu'), ('upper', 'zernike')]",DMC_manhattam,82.99
"[('radial', 'hututu'), ('lower', 'husiq')]",DMC_manhattam,76.29
"[('radial', 'hututu'), ('lower', 'hututu')]",DMC_manhattam,81.44
"[('radial', 'hututu'), ('lower', 'hu1980')]",DMC_manhattam,75.26
"[('radial', 'hututu'), ('lower', 'legendre')]",DMC_manhattam,79.9
"[('radial', 'hututu'), ('lower', 'chebyshev')]",DMC_manhattam,83.51
"[('radial', 'hututu'), ('lower', 'zernike')]",DMC_manhattam,85.05
"[('radial', 'hu1980'), ('radial', 'legendre')]",DMC_manhattam,88.14
"[('radial', 'hu1980'), ('radial', 'chebyshev')]",DMC_manhattam,86.08
"[('radial', 'hu1980'), ('radial', 'zernike')]",DMC_manhattam,83.51
"[('radial', 'hu1980'), ('sagittal', 'husiq')]",DMC_manhattam,73.2
"[('radial', 'hu1980'), ('sagittal', 'hututu')]",DMC_manhattam,72.16
"[('radial', 'hu1980'), ('sagittal', 'hu1980')]",DMC_manhattam,60.31
"[('radial', 'hu1980'), ('sagittal', 'legendre')]",DMC_manhattam,89.18
"[('radial', 'hu1980'), ('sagittal', 'chebyshev')]",DMC_manhattam,82.47
"[('radial', 'hu1980'), ('sagittal', 'zernike')]",MLP,84.02
"[('radial', 'hu1980'), ('transversal', 'husiq')]",KNN_euclidean,84.02
"[('radial', 'hu1980'), ('transversal', 'hututu')]",DMC_manhattam,81.44
"[('radial', 'hu1980'), ('transversal', 'hu1980')]",KNN_euclidean,62.89
"[('radial', 'hu1980'), ('transversal', 'legendre')]",DMC_manhattam,85.57
"[('radial', 'hu1980'), ('transversal', 'chebyshev')]",DMC_manhattam,80.41
"[('radial', 'hu1980'), ('transversal', 'zernike')]",MLP,76.8
"[('radial', 'hu1980'), ('whole', 'husiq')]",DMC_manhattam,63.92
"[('radial', 'hu1980'), ('whole', 'hututu')]",DMC_manhattam,63.4
"[('radial', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,47.94
"[('radial', 'hu1980'), ('whole', 'legendre')]",DMC_manhattam,84.02
"[('radial', 'hu1980'), ('whole', 'chebyshev')]",DMC_manhattam,78.35
"[('radial', 'hu1980'), ('whole', 'zernike')]",DMC_manhattam,89.18
"[('radial', 'hu1980'), ('upper', 'husiq')]",DMC_manhattam,56.19
"[('radial', 'hu1980'), ('upper', 'hututu')]",DMC_manhattam,63.92
"[('radial', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,47.94
"[('radial', 'hu1980'), ('upper', 'legendre')]",DMC_manhattam,78.35
"[('radial', 'hu1980'), ('upper', 'chebyshev')]",DMC_manhattam,71.65
"[('radial', 'hu1980'), ('upper', 'zernike')]",DMC_manhattam,71.65
"[('radial', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,61.86
"[('radial', 'hu1980'), ('lower', 'hututu')]",DMC_manhattam,62.89
"[('radial', 'hu1980'), ('lower', 'hu1980')]",DMC_manhattam,49.48
"[('radial', 'hu1980'), ('lower', 'legendre')]",DMC_manhattam,64.95
"[('radial', 'hu1980'), ('lower', 'chebyshev')]",DMC_manhattam,67.53
"[('radial', 'hu1980'), ('lower', 'zernike')]",DMC_manhattam,76.8
"[('radial', 'legendre'), ('radial', 'chebyshev')]",DMC_manhattam,89.18
"[('radial', 'legendre'), ('radial', 'zernike')]",DMC_manhattam,89.18
"[('radial', 'legendre'), ('sagittal', 'husiq')]",DMC_manhattam,88.66
"[('radial', 'legendre'), ('sagittal', 'hututu')]",DMC_manhattam,86.6
"[('radial', 'legendre'), ('sagittal', 'hu1980')]",DMC_manhattam,90.21
"[('radial', 'legendre'), ('sagittal', 'legendre')]",DMC_manhattam,92.78
"[('radial', 'legendre'), ('sagittal', 'chebyshev')]",DMC_manhattam,91.75
"[('radial', 'legendre'), ('sagittal', 'zernike')]",MLP,89.18
